run,real_events,generated_events,real_customers,generated_customers,invalid_amount_rate,invalid_gap_rate,merchant_category_tv,category_amount_tv,gap_previous_category_category_tv,history_amount_tv,category_tv,merchant_tv,amount_tv,gap_tv,real_fraud_rate,generated_fraud_rate,real_frauds,generated_frauds,invalid_generated_label_rate,label_tv,history_amount_label_tv,class_0_category_amount_tv,class_0_gap_previous_category_category_tv,class_0_history_amount_tv,class_1_category_amount_tv,class_1_gap_previous_category_category_tv,class_1_history_amount_tv,class_0_merchant_tv,class_0_merchant_category_tv,class_0_gap_category_amount_history_tv,class_1_merchant_tv,class_1_merchant_category_tv,class_1_gap_category_amount_history_tv,previous_current_fraud_tv,fraud_previous_category_current_category_tv,fraud_onset_events,real_fraud_onset_events,fraud_onset_category_amount_tv,fraud_onset_history_amount_tv,fraud_continuation_events,real_fraud_continuation_events,fraud_continuation_category_amount_tv,fraud_continuation_history_amount_tv
order_event_is_fraud_relaxed_20260928/generated_validation_20261012,177997,193625,147,147,0.0,0.0,0.6540971465078589,0.18149359148968763,0.12196833279200427,0.029253487777390647,0.041240149204537,0.0970995569074682,0.04671813900665149,0.013079473791013764,0.006438310758046484,0.002422207876049064,1146,469,0.0,0.004016102881997403,0.03209450106682256,0.18092317406664593,0.1215413788743134,0.029129165246672195,0.4809775762156714,0.4853867472915091,0.4595616024187452,0.09709544571797919,0.6543274876075477,0.232602926560585,0.541473634073462,0.7359425758269237,0.7254976064499874,0.004205561871359941,0.3125472411186697,132,102,0.8288770053475936,0.7295008912655971,309,1032,0.4016613983592986,0.4663863174531497
order_event_is_fraud_relaxed_20260929/generated_validation_20261011,177997,213945,147,147,0.0,0.0,0.41142469756274025,0.16538131559372984,0.1279184737929933,0.058316145841942106,0.05153136728764225,0.09255946910399507,0.06930516187160801,0.03372364061375876,0.006438310758046484,0.003860805347168665,1146,826,0.0,0.0025775054108777874,0.06171261348317954,0.16574424014995454,0.1280124716091469,0.05966587071109714,0.4538910934744268,0.4507760141093474,0.4378130511463844,0.0925290513972368,0.41153033971753,0.22728748683920652,0.48356637889870646,0.6101251220161505,0.7193077601410935,0.002634309901687471,0.32055335097001764,105,102,0.8464985994397758,0.6812324929971989,695,1032,0.4378283419775807,0.43230857174725335
order_event_is_fraud_relaxed_20260929/generated_validation_20261012,177997,201587,147,147,0.0,0.0,0.41135838376715383,0.16335731008520996,0.12825395303938159,0.04982007490334751,0.05156460210868154,0.09454261730047861,0.06623643465540427,0.02586140039117843,0.006438310758046484,0.003869297127294915,1146,780,0.0,0.00256901363075157,0.053218291323156336,0.16357622175061745,0.12840323745822907,0.05119620043457826,0.40116205633447016,0.44575900897739973,0.4473542634462174,0.09435756229807207,0.41153913647605284,0.22424446565943315,0.48103772318432003,0.6042690293999196,0.727903854340636,0.0026946496889530577,0.3215700859379021,89,102,0.9129764265256664,0.73507380480282,665,1032,0.37235530687183077,0.42679664276971496
relaxed_20260928/generated_synthetic_20261011,177997,201203,147,147,0.0,0.0,0.6485025257056624,0.18388994218383475,0.1252932976073568,0.04901670496693481,0.04763934363278395,0.09258623790502586,0.05514671235808463,0.02730378059846259,0.006438310758046484,0.004214648886945026,1146,848,0.0,0.0022236618711014575,0.05327548091934214,0.1836147283780158,0.12526156955978868,0.05090530472100136,0.5368575486569586,0.45590828924162263,0.46517925426479995,0.09241866338814048,0.648733746876934,0.23800241816355142,0.4673248213638908,0.7108297112186769,0.7349112703095004,0.002853215651106302,0.2513305551653634,198,102,0.8443256090314913,0.7070707070707072,593,1032,0.4547335189615279,0.4656244689334222
relaxed_20260928/generated_synthetic_20261012,177997,197948,147,147,0.0,0.0,0.6498239629060858,0.183012158274007,0.12262243266315614,0.03163607596791102,0.046885778844837134,0.09112919172972375,0.05238596222209957,0.016958807776063477,0.006438310758046484,0.00508719461676804,1146,1007,0.0,0.0013511161412784593,0.035740210716720205,0.18274771598510148,0.12238113080332408,0.03319829814280078,0.5173297166968053,0.4504386846158998,0.44614671935347044,0.09108765805409731,0.6500252188832194,0.23262571790303388,0.4702813291254413,0.726831030950883,0.7046860000446498,0.002016008635128772,0.25405197240640276,199,102,0.8444674352152922,0.6119814760074884,749,1032,0.46078750996160256,0.4425383715755374
relaxed_20260928/generated_validation_20261011,177997,193361,147,147,0.0,0.0,0.6486155268764816,0.1839113863307294,0.12378370864506649,0.03603970137065304,0.04842479402646681,0.09245475600282345,0.046844332813157225,0.01942940391434125,0.006438310758046484,0.005145815340218555,1146,995,0.0,0.0012924954178279362,0.03937490833251787,0.18377594939760133,0.12363319868614686,0.03700181249857965,0.4982761135643341,0.4563657821803184,0.4440532548301972,0.09230259276832606,0.6488204788951402,0.2315909478714503,0.4864953037438502,0.7267322651652679,0.7269894312500829,0.002045150983264167,0.2783811380302608,205,102,0.8144906743185079,0.6917742706838832,726,1032,0.4301444679351657,0.4092510730988533
relaxed_20260928/generated_validation_20261012,177997,193625,147,147,0.0,0.0,0.6513871215933225,0.1823991376270031,0.12344265677194081,0.029357405763285424,0.04802727131940804,0.09047708012777855,0.04325267741853012,0.015508690549508253,0.006438310758046484,0.004482892188508715,1146,868,0.0,0.001955418569537753,0.032690159302378036,0.1822213362709415,0.12310054033532997,0.030158130717957254,0.502381388932544,0.47494412139626657,0.4435407826496935,0.09037810501802891,0.6516487387206058,0.23014124273139738,0.47538221503767863,0.713437241135265,0.6964394852183631,0.0027015148996112344,0.2958728412523792,208,102,0.8213612368024132,0.6558257918552036,600,1032,0.4238759689922481,0.44674418604651167
relaxed_20260929/generated_synthetic_20261011,177997,202207,147,147,0.0,0.0,0.4124260612042091,0.16498845374608057,0.1286645031575392,0.05544871526289147,0.05406926991976649,0.09060941414783982,0.0676862812382108,0.03131484923728105,0.006438310758046484,0.006537854772584529,1146,1322,0.0,9.954401453804483e-05,0.05873927320103135,0.1658100868464728,0.12916777215118705,0.05673138595411263,0.4553638286142174,0.4053996231290166,0.3539816940542705,0.09055516401911579,0.4124520998697225,0.22459187845818548,0.4419912185514042,0.5892956623445889,0.6240149651243482,0.00020472350978346482,0.2609159555764014,125,102,0.8603921568627452,0.6689411764705883,1161,1032,0.4205426356589147,0.3338716623600344
relaxed_20260929/generated_synthetic_20261012,177997,180552,147,147,0.0,0.0,0.4107056967934073,0.16632729203400748,0.12849843513856232,0.03072661084201714,0.0566436518638066,0.08842217410307317,0.06811090485682486,0.007899093936465693,0.006438310758046484,0.006673977579866188,1146,1205,0.0,0.00023566682181972538,0.034737569979317,0.1674457116050884,0.12901064201833762,0.03252527044168124,0.4438666909931277,0.4118621905978228,0.3534072249589491,0.08853348751137391,0.4111416223893103,0.22089750292878305,0.44282693547102314,0.564282765962069,0.645266982910661,0.0002508685573350322,0.2767591072188773,105,102,0.8372549019607843,0.6243697478991596,1055,1032,0.41575461993460455,0.34968037032954924
relaxed_20260929/generated_validation_20261011,177997,213945,147,147,0.0,0.0,0.4111733142699482,0.16463715700558518,0.1293868823175593,0.06077772498684078,0.05187257647691988,0.09057117414534392,0.07052042747725433,0.03629616233987405,0.006438310758046484,0.005987520157049709,1146,1281,0.0,0.0004507906009967532,0.06478640827789031,0.16546137716022466,0.12992476436260214,0.06260394266036577,0.4225136109194079,0.4141553561843417,0.4010045241929301,0.09061212136474664,0.4114906284412263,0.2271594099584644,0.46816541396405786,0.5947312922250696,0.675024921401733,0.0006061487896598108,0.2799248523886205,131,102,0.8680586738512198,0.688295165394402,1111,1032,0.38511467425812346,0.3840296820379712
relaxed_20260929/generated_validation_20261012,177997,201587,147,147,0.0,0.0,0.4096790589402686,0.16279001023087913,0.1284384838496533,0.052132568594726605,0.05264602104938704,0.08755379805965696,0.06369162769860645,0.028075459167985425,0.006438310758046484,0.0055559138238080825,1146,1120,0.0,0.000882396934238409,0.05602009506166071,0.1634489309698819,0.12879992629940457,0.053866308767160996,0.41543553448315346,0.4365995556471747,0.39350420302801253,0.08743775869194537,0.40984520149020015,0.2196369585084813,0.45152705061082027,0.5834922712540513,0.6613985661604709,0.00102469026495317,0.2994686089924185,111,102,0.8338632750397454,0.6449390567037627,967,1032,0.39904042711815496,0.384716978106988
row_resampling/generated_validation_20261011,177997,194397,147,147,0.0,0.0,0.041984143411798985,0.03932223746502623,0.1036553441670113,0.05118103426824268,0.018234935350073367,0.04172252820643783,0.016094244761912197,0.01600285550018471,0.006438310758046484,0.006049476072161607,1146,1176,0.0,0.00038883468588489295,0.05310243574476615,0.039469328762703065,0.1030465308390751,0.052259298174576106,0.06168365884616959,0.5441591942021864,0.19953337852449343,0.04177715384110843,0.042081084969636764,0.12617754454371571,0.37232877444171386,0.373201374790754,0.28236892667961744,0.010796812636565244,0.41468121276089176,1153,102,0.25926398313011245,0.5297348774722377,10,1032,0.4118217054263566,0.45697674418604656
row_resampling/generated_validation_20261012,177997,191268,147,147,0.0,0.0,0.04050190200659029,0.03980659193247045,0.10307433853446972,0.051257553310958714,0.019238589050158905,0.040210863436816686,0.015763385098261556,0.015579446255330207,0.006438310758046484,0.005625614321266495,1146,1076,0.0,0.000812696436779968,0.05337318851591563,0.0397230058699956,0.1025628197661434,0.052279081742173814,0.09254295839661696,0.5360327718051294,0.225369030247079,0.04006125713646898,0.040380582687527214,0.12523871151488014,0.39812958601763365,0.39835665674043225,0.31927196561342897,0.00999289628358832,0.40186492219012543,1059,102,0.22032439037938126,0.5053602177414875,7,1032,0.5319767441860465,0.562015503875969
transition_resampling/generated_validation_20261011,177997,191031,147,147,0.0,0.0,0.041791615075888876,0.041550409438482115,0.0532873235860555,0.055257031887646905,0.020130667178156245,0.04152592573560646,0.017654631257436083,0.013944825677283121,0.006438310758046484,0.005093414157911543,1146,973,0.0,0.0013448966001349334,0.056077227081806624,0.041446406842472694,0.05339779819635219,0.05512007349047459,0.09157452511662673,0.37804545772534637,0.19609857396913766,0.04146421833748012,0.04170620580441765,0.12691762774250048,0.40918588988196136,0.41031049505944983,0.34269844951821293,0.0014014207558002945,0.22089486842444392,88,102,0.19696969696969696,0.25,870,1032,0.09051724137931035,0.1981756214915798
transition_resampling/generated_validation_20261012,177997,195297,147,147,0.0,0.0,0.040732118939269785,0.039718865208802294,0.0533269658202124,0.05309329095251611,0.01989522317959065,0.040687440051834035,0.015596083723507988,0.01408075980278281,0.006438310758046484,0.005422510330419822,1146,1059,0.0,0.001015800427626637,0.05465405327391378,0.039799566797350014,0.05339442185195714,0.05363968708469889,0.0734931899533107,0.36487677018341147,0.2063920791280181,0.04080626318575308,0.04084617674385713,0.12555912970430838,0.3761599651948643,0.37717593897235857,0.3396431976031595,0.001025529765926931,0.1966414641978671,97,102,0.22559126743480898,0.24853446533252477,952,1032,0.0834310468373396,0.2084799035893427
