gap_bin,seen_merchant,amount_vs_history,events,customers,frauds,invalid_labels,fraud_rate,event_share,source
6,1,-1,6,6,3,0,0.5,3.144192676127193e-05,order_event_is_fraud_relaxed_20260929/generated_validation_20261012
6,1,0,38060,130,43,0,0.0011297950604308986,0.1994466220890016,order_event_is_fraud_relaxed_20260929/generated_validation_20261012
6,1,1,25636,129,19,0,0.0007411452644718365,0.13434087240866122,order_event_is_fraud_relaxed_20260929/generated_validation_20261012
6,1,2,12926,132,24,0,0.0018567228841095467,0.06773639088603349,order_event_is_fraud_relaxed_20260929/generated_validation_20261012
7,0,-1,83,52,0,0,0.0,0.0004349466535309284,order_event_is_fraud_relaxed_20260929/generated_validation_20261012
7,0,0,4090,130,0,0,0.0,0.0214329134089337,order_event_is_fraud_relaxed_20260929/generated_validation_20261012
7,0,1,2791,129,0,0,0.0,0.014625736265118327,order_event_is_fraud_relaxed_20260929/generated_validation_20261012
7,0,2,1165,122,2,0,0.0017167381974248926,0.006104974112813633,order_event_is_fraud_relaxed_20260929/generated_validation_20261012
7,1,-1,1,1,0,0,0.0,5.2403211268786555e-06,order_event_is_fraud_relaxed_20260929/generated_validation_20261012
7,1,0,3588,128,6,0,0.0016722408026755853,0.018802272203240614,order_event_is_fraud_relaxed_20260929/generated_validation_20261012
7,1,1,2487,128,2,0,0.0008041817450743868,0.013032678642547216,order_event_is_fraud_relaxed_20260929/generated_validation_20261012
7,1,2,1155,127,4,0,0.003463203463203463,0.006052570901544847,order_event_is_fraud_relaxed_20260929/generated_validation_20261012
-1,0,-1,143,143,64,0,0.44755244755244755,0.0007616795299957921,relaxed_20260928/generated_validation_20261011
0,0,-1,1,1,0,0,0.0,5.326430279690854e-06,relaxed_20260928/generated_validation_20261011
0,0,0,7,7,0,0,0.0,3.728501195783598e-05,relaxed_20260928/generated_validation_20261011
0,0,1,5,5,0,0,0.0,2.663215139845427e-05,relaxed_20260928/generated_validation_20261011
0,1,0,6,6,0,0,0.0,3.1958581678145125e-05,relaxed_20260928/generated_validation_20261011
0,1,1,5,5,0,0,0.0,2.663215139845427e-05,relaxed_20260928/generated_validation_20261011
0,1,2,1,1,0,0,0.0,5.326430279690854e-06,relaxed_20260928/generated_validation_20261011
1,0,0,9,9,0,0,0.0,4.793787251721769e-05,relaxed_20260928/generated_validation_20261011
1,0,1,2,2,0,0,0.0,1.0652860559381708e-05,relaxed_20260928/generated_validation_20261011
1,0,2,2,2,0,0,0.0,1.0652860559381708e-05,relaxed_20260928/generated_validation_20261011
1,1,0,20,19,0,0,0.0,0.00010652860559381708,relaxed_20260928/generated_validation_20261011
1,1,1,9,8,0,0,0.0,4.793787251721769e-05,relaxed_20260928/generated_validation_20261011
1,1,2,6,6,0,0,0.0,3.1958581678145125e-05,relaxed_20260928/generated_validation_20261011
2,0,-1,1,1,1,0,1.0,5.326430279690854e-06,relaxed_20260928/generated_validation_20261011
2,0,0,76,58,4,0,0.05263157894736842,0.0004048087012565049,relaxed_20260928/generated_validation_20261011
2,0,1,58,43,0,0,0.0,0.0003089329562220695,relaxed_20260928/generated_validation_20261011
2,0,2,34,29,3,0,0.08823529411764706,0.00018109862950948903,relaxed_20260928/generated_validation_20261011
2,1,0,187,73,2,0,0.0106951871657754,0.0009960424623021897,relaxed_20260928/generated_validation_20261011
2,1,1,127,59,0,0,0.0,0.0006764566455207385,relaxed_20260928/generated_validation_20261011
2,1,2,56,36,0,0,0.0,0.00029828009566268784,relaxed_20260928/generated_validation_20261011
3,0,-1,8,8,6,0,0.75,4.2611442237526834e-05,relaxed_20260928/generated_validation_20261011
3,0,0,385,106,17,0,0.04415584415584416,0.0020506756576809788,relaxed_20260928/generated_validation_20261011
3,0,1,230,93,12,0,0.05217391304347826,0.0012250789643288964,relaxed_20260928/generated_validation_20261011
3,0,2,134,70,15,0,0.11194029850746269,0.0007137416574785745,relaxed_20260928/generated_validation_20261011
3,1,0,828,100,7,0,0.008454106280193236,0.004410284271584027,relaxed_20260928/generated_validation_20261011
3,1,1,601,100,8,0,0.013311148086522463,0.0032011845980942032,relaxed_20260928/generated_validation_20261011
3,1,2,260,73,0,0,0.0,0.001384871872719622,relaxed_20260928/generated_validation_20261011
4,0,-1,27,26,10,0,0.37037037037037035,0.00014381361755165306,relaxed_20260928/generated_validation_20261011
4,0,0,2023,131,37,0,0.01828966880869995,0.010775368455814598,relaxed_20260928/generated_validation_20261011
4,0,1,1302,123,19,0,0.014592933947772658,0.006935012224157492,relaxed_20260928/generated_validation_20261011
4,0,2,637,114,24,0,0.03767660910518053,0.003392936088163074,relaxed_20260928/generated_validation_20261011
4,1,0,5028,120,23,0,0.004574383452665076,0.026781291446285615,relaxed_20260928/generated_validation_20261011
4,1,1,3403,118,7,0,0.002057008521892448,0.018125842241787975,relaxed_20260928/generated_validation_20261011
4,1,2,1652,105,6,0,0.0036319612590799033,0.00879926282204929,relaxed_20260928/generated_validation_20261011
5,0,-1,99,71,61,0,0.6161616161616161,0.0005273165976893945,relaxed_20260928/generated_validation_20261011
5,0,0,5772,131,46,0,0.00796950796950797,0.03074415557437561,relaxed_20260928/generated_validation_20261011
5,0,1,3901,131,18,0,0.004614201486798257,0.02077840452107402,relaxed_20260928/generated_validation_20261011
5,0,2,1797,135,41,0,0.022815804117974403,0.009571595212604464,relaxed_20260928/generated_validation_20261011
5,1,-1,1,1,1,0,1.0,5.326430279690854e-06,relaxed_20260928/generated_validation_20261011
5,1,0,13073,127,41,0,0.003136234988143502,0.06963242304639854,relaxed_20260928/generated_validation_20261011
5,1,1,8923,126,10,0,0.001120699316373417,0.04752773738568149,relaxed_20260928/generated_validation_20261011
5,1,2,4186,126,19,0,0.004538939321548017,0.022296437150785914,relaxed_20260928/generated_validation_20261011
6,0,-1,334,138,91,0,0.27245508982035926,0.0017790277134167452,relaxed_20260928/generated_validation_20261011
6,0,0,21321,135,110,0,0.005159232681393931,0.1135648199932887,relaxed_20260928/generated_validation_20261011
6,0,1,14679,137,46,0,0.0031337284556168677,0.07818667007558204,relaxed_20260928/generated_validation_20261011
6,0,2,6550,135,70,0,0.010687022900763359,0.034888118331975096,relaxed_20260928/generated_validation_20261011
6,1,-1,1,1,1,0,1.0,5.326430279690854e-06,relaxed_20260928/generated_validation_20261011
6,1,0,37314,131,72,0,0.001929570670525808,0.19875041945638453,relaxed_20260928/generated_validation_20261011
6,1,1,25993,129,29,0,0.0011156849921132614,0.13844990226000436,relaxed_20260928/generated_validation_20261011
6,1,2,11723,130,30,0,0.0025590719099206688,0.06244174216881588,relaxed_20260928/generated_validation_20261011
7,0,-1,100,63,8,0,0.08,0.0005326430279690855,relaxed_20260928/generated_validation_20261011
7,0,0,3811,133,15,0,0.003935974809761217,0.020299025795901846,relaxed_20260928/generated_validation_20261011
7,0,1,2693,135,3,0,0.0011139992573338284,0.01434407674320747,relaxed_20260928/generated_validation_20261011
7,0,2,1077,129,5,0,0.004642525533890436,0.00573656541122705,relaxed_20260928/generated_validation_20261011
7,1,0,3604,128,4,0,0.0011098779134295228,0.019196454728005838,relaxed_20260928/generated_validation_20261011
7,1,1,2538,127,2,0,0.0007880220646178094,0.013518480049855387,relaxed_20260928/generated_validation_20261011
7,1,2,980,127,1,0,0.0010204081632653062,0.005219901674097037,relaxed_20260928/generated_validation_20261011
-1,0,-1,143,143,59,0,0.4125874125874126,0.0007820275842456988,relaxed_20260928/generated_validation_20261012
0,0,0,8,8,0,0,0.0,4.37497949228363e-05,relaxed_20260928/generated_validation_20261012
0,0,1,7,7,0,0,0.0,3.828107055748176e-05,relaxed_20260928/generated_validation_20261012
0,0,2,1,1,0,0,0.0,5.4687243653545375e-06,relaxed_20260928/generated_validation_20261012
0,1,0,19,17,0,0,0.0,0.00010390576294173621,relaxed_20260928/generated_validation_20261012
0,1,1,7,7,0,0,0.0,3.828107055748176e-05,relaxed_20260928/generated_validation_20261012
0,1,2,2,2,0,0,0.0,1.0937448730709075e-05,relaxed_20260928/generated_validation_20261012
1,0,-1,1,1,0,0,0.0,5.4687243653545375e-06,relaxed_20260928/generated_validation_20261012
1,0,0,8,8,0,0,0.0,4.37497949228363e-05,relaxed_20260928/generated_validation_20261012
1,0,1,5,5,0,0,0.0,2.7343621826772686e-05,relaxed_20260928/generated_validation_20261012
1,0,2,2,2,0,0,0.0,1.0937448730709075e-05,relaxed_20260928/generated_validation_20261012
1,1,0,21,21,0,0,0.0,0.00011484321167244529,relaxed_20260928/generated_validation_20261012
1,1,1,12,12,0,0,0.0,6.562469238425444e-05,relaxed_20260928/generated_validation_20261012
1,1,2,3,3,0,0,0.0,1.640617309606361e-05,relaxed_20260928/generated_validation_20261012
2,0,0,73,48,2,0,0.0273972602739726,0.0003992168786708812,relaxed_20260928/generated_validation_20261012
2,0,1,53,42,1,0,0.018867924528301886,0.0002898423913637905,relaxed_20260928/generated_validation_20261012
2,0,2,29,25,1,0,0.034482758620689655,0.0001585930065952816,relaxed_20260928/generated_validation_20261012
2,1,0,159,66,0,0,0.0,0.0008695271740913715,relaxed_20260928/generated_validation_20261012
2,1,1,115,55,0,0,0.0,0.0006289033020157718,relaxed_20260928/generated_validation_20261012
2,1,2,47,29,0,0,0.0,0.0002570300451716633,relaxed_20260928/generated_validation_20261012
3,0,-1,7,6,7,0,1.0,3.828107055748176e-05,relaxed_20260928/generated_validation_20261012
3,0,0,362,107,10,0,0.027624309392265192,0.0019796782202583427,relaxed_20260928/generated_validation_20261012
3,0,1,217,95,6,0,0.027649769585253458,0.0011867131872819346,relaxed_20260928/generated_validation_20261012
3,0,2,103,69,11,0,0.10679611650485436,0.0005632786096315173,relaxed_20260928/generated_validation_20261012
3,1,0,749,102,1,0,0.0013351134846461949,0.004096074549650549,relaxed_20260928/generated_validation_20261012
3,1,1,535,93,1,0,0.001869158878504673,0.0029257675354646775,relaxed_20260928/generated_validation_20261012
3,1,2,233,70,0,0,0.0,0.0012742127771276073,relaxed_20260928/generated_validation_20261012
4,0,-1,26,22,11,0,0.4230769230769231,0.00014218683349921798,relaxed_20260928/generated_validation_20261012
4,0,0,2024,132,17,0,0.008399209486166008,0.011068698115477584,relaxed_20260928/generated_validation_20261012
4,0,1,1261,124,11,0,0.008723235527359239,0.006896061424712071,relaxed_20260928/generated_validation_20261012
4,0,2,622,124,33,0,0.05305466237942122,0.0034015465552505223,relaxed_20260928/generated_validation_20261012
4,1,0,4444,125,6,0,0.0013501350135013501,0.024303011079635565,relaxed_20260928/generated_validation_20261012
4,1,1,3029,122,9,0,0.0029712776493892373,0.016564766102658893,relaxed_20260928/generated_validation_20261012
4,1,2,1429,110,6,0,0.004198740377886634,0.007814807118091634,relaxed_20260928/generated_validation_20261012
5,0,-1,91,65,46,0,0.5054945054945055,0.0004976539172472629,relaxed_20260928/generated_validation_20261012
5,0,0,5836,135,42,0,0.007196710075394105,0.03191547539620908,relaxed_20260928/generated_validation_20261012
5,0,1,3875,131,20,0,0.005161290322580645,0.02119130691574883,relaxed_20260928/generated_validation_20261012
5,0,2,1809,135,29,0,0.016030956329463792,0.009892922376926358,relaxed_20260928/generated_validation_20261012
5,1,-1,1,1,1,0,1.0,5.4687243653545375e-06,relaxed_20260928/generated_validation_20261012
5,1,0,12066,131,26,0,0.0021548151831592907,0.06598562819236785,relaxed_20260928/generated_validation_20261012
5,1,1,8299,130,9,0,0.0010844680081937583,0.045384943508077306,relaxed_20260928/generated_validation_20261012
5,1,2,3744,120,17,0,0.004540598290598291,0.020474904023887387,relaxed_20260928/generated_validation_20261012
6,0,-1,353,138,105,0,0.29745042492917845,0.0019304597009701518,relaxed_20260928/generated_validation_20261012
6,0,0,21694,138,119,0,0.005485387664792108,0.11863850638200134,relaxed_20260928/generated_validation_20261012
6,0,1,15140,134,29,0,0.001915455746367239,0.0827964868914677,relaxed_20260928/generated_validation_20261012
6,0,2,6572,138,66,0,0.01004260499087036,0.03594045652911002,relaxed_20260928/generated_validation_20261012
6,1,-1,3,3,2,0,0.6666666666666666,1.640617309606361e-05,relaxed_20260928/generated_validation_20261012
6,1,0,36025,133,68,0,0.0018875780707841776,0.19701079526189721,relaxed_20260928/generated_validation_20261012
6,1,1,25289,130,27,0,0.0010676578749654,0.13829857047545088,relaxed_20260928/generated_validation_20261012
6,1,2,11096,129,30,0,0.0027036770007209804,0.06068096555797395,relaxed_20260928/generated_validation_20261012
7,0,-1,87,62,5,0,0.05747126436781609,0.00047577901978584474,relaxed_20260928/generated_validation_20261012
7,0,0,3994,131,8,0,0.00200300450676014,0.021842085115226024,relaxed_20260928/generated_validation_20261012
7,0,1,2744,130,0,0,0.0,0.015006179658532851,relaxed_20260928/generated_validation_20261012
7,0,2,1098,129,3,0,0.00273224043715847,0.006004659353159282,relaxed_20260928/generated_validation_20261012
7,1,-1,3,3,0,0,0.0,1.640617309606361e-05,relaxed_20260928/generated_validation_20261012
7,1,0,3601,130,4,0,0.0011108025548458762,0.01969287643964169,relaxed_20260928/generated_validation_20261012
7,1,1,2648,128,3,0,0.0011329305135951663,0.014481182119458815,relaxed_20260928/generated_validation_20261012
7,1,2,1034,128,3,0,0.0029013539651837525,0.005654660993776592,relaxed_20260928/generated_validation_20261012
-1,0,-1,143,143,36,0,0.2517482517482518,0.0006829231019035884,relaxed_20260929/generated_validation_20261011
0,0,0,6,5,1,0,0.16666666666666666,2.8654116163786927e-05,relaxed_20260929/generated_validation_20261011
0,0,1,2,2,0,0,0.0,9.551372054595642e-06,relaxed_20260929/generated_validation_20261011
0,0,2,2,2,1,0,0.5,9.551372054595642e-06,relaxed_20260929/generated_validation_20261011
0,1,0,10,8,0,0,0.0,4.7756860272978215e-05,relaxed_20260929/generated_validation_20261011
0,1,1,7,7,0,0,0.0,3.3429802191084746e-05,relaxed_20260929/generated_validation_20261011
0,1,2,3,3,0,0,0.0,1.4327058081893463e-05,relaxed_20260929/generated_validation_20261011
1,0,0,4,4,0,0,0.0,1.9102744109191284e-05,relaxed_20260929/generated_validation_20261011
1,0,1,5,5,0,0,0.0,2.3878430136489107e-05,relaxed_20260929/generated_validation_20261011
1,0,2,4,4,0,0,0.0,1.9102744109191284e-05,relaxed_20260929/generated_validation_20261011
1,1,0,12,11,0,0,0.0,5.7308232327573853e-05,relaxed_20260929/generated_validation_20261011
1,1,1,12,12,0,0,0.0,5.7308232327573853e-05,relaxed_20260929/generated_validation_20261011
1,1,2,15,14,0,0,0.0,7.163529040946732e-05,relaxed_20260929/generated_validation_20261011
2,0,-1,2,2,2,0,1.0,9.551372054595642e-06,relaxed_20260929/generated_validation_20261011
2,0,0,80,52,5,0,0.0625,0.0003820548821838257,relaxed_20260929/generated_validation_20261011
2,0,1,49,39,1,0,0.02040816326530612,0.00023400861533759326,relaxed_20260929/generated_validation_20261011
2,0,2,36,29,2,0,0.05555555555555555,0.00017192469698272157,relaxed_20260929/generated_validation_20261011
2,1,0,235,78,1,0,0.00425531914893617,0.001122286216414988,relaxed_20260929/generated_validation_20261011
2,1,1,133,61,0,0,0.0,0.0006351662416306102,relaxed_20260929/generated_validation_20261011
2,1,2,80,42,0,0,0.0,0.0003820548821838257,relaxed_20260929/generated_validation_20261011
3,0,-1,9,8,8,0,0.8888888888888888,4.298117424568039e-05,relaxed_20260929/generated_validation_20261011
3,0,0,366,112,19,0,0.05191256830601093,0.0017479010859910026,relaxed_20260929/generated_validation_20261011
3,0,1,226,102,10,0,0.04424778761061947,0.0010793050421693076,relaxed_20260929/generated_validation_20261011
3,0,2,131,69,7,0,0.05343511450381679,0.0006256148695760146,relaxed_20260929/generated_validation_20261011
3,1,-1,1,1,1,0,1.0,4.775686027297821e-06,relaxed_20260929/generated_validation_20261011
3,1,0,884,105,5,0,0.005656108597285068,0.004221706448131274,relaxed_20260929/generated_validation_20261011
3,1,1,594,102,4,0,0.006734006734006734,0.002836757500214906,relaxed_20260929/generated_validation_20261011
3,1,2,340,83,4,0,0.011764705882352941,0.0016237332492812593,relaxed_20260929/generated_validation_20261011
4,0,-1,41,35,23,0,0.5609756097560976,0.00019580312711921067,relaxed_20260929/generated_validation_20261011
4,0,0,2243,138,87,0,0.03878733838609006,0.010711863759229013,relaxed_20260929/generated_validation_20261011
4,0,1,1404,136,32,0,0.022792022792022793,0.006705063182326141,relaxed_20260929/generated_validation_20261011
4,0,2,751,125,47,0,0.06258322237017311,0.003586540206500664,relaxed_20260929/generated_validation_20261011
4,1,-1,1,1,0,0,0.0,4.775686027297821e-06,relaxed_20260929/generated_validation_20261011
4,1,0,5962,128,28,0,0.004696410600469641,0.02847264009474961,relaxed_20260929/generated_validation_20261011
4,1,1,3762,126,16,0,0.004253056884635832,0.017966130834694404,relaxed_20260929/generated_validation_20261011
4,1,2,2154,109,25,0,0.01160631383472609,0.010286827702799508,relaxed_20260929/generated_validation_20261011
5,0,-1,98,69,40,0,0.40816326530612246,0.0004680172306751865,relaxed_20260929/generated_validation_20261011
5,0,0,6417,136,77,0,0.011999376655758143,0.03064557723717012,relaxed_20260929/generated_validation_20261011
5,0,1,4086,136,34,0,0.008321096426823299,0.019513453107538898,relaxed_20260929/generated_validation_20261011
5,0,2,2102,133,44,0,0.02093244529019981,0.01003849202938002,relaxed_20260929/generated_validation_20261011
5,1,-1,2,2,2,0,1.0,9.551372054595642e-06,relaxed_20260929/generated_validation_20261011
5,1,0,16262,136,37,0,0.0022752428975525768,0.07766220617591717,relaxed_20260929/generated_validation_20261011
5,1,1,10508,134,12,0,0.0011419870574800152,0.050182908774845505,relaxed_20260929/generated_validation_20261011
5,1,2,5847,131,28,0,0.004788780571233111,0.02792343620161036,relaxed_20260929/generated_validation_20261011
6,0,-1,304,134,59,0,0.19407894736842105,0.0014518085522985376,relaxed_20260929/generated_validation_20261011
6,0,0,22592,138,145,0,0.006418201133144476,0.10789229872871238,relaxed_20260929/generated_validation_20261011
6,0,1,14709,140,63,0,0.004283091984499286,0.07024556577552366,relaxed_20260929/generated_validation_20261011
6,0,2,7368,136,95,0,0.012893593919652552,0.03518725464913035,relaxed_20260929/generated_validation_20261011
6,1,-1,2,2,0,0,0.0,9.551372054595642e-06,relaxed_20260929/generated_validation_20261011
6,1,0,41676,136,83,0,0.001991553891928208,0.199031490873664,relaxed_20260929/generated_validation_20261011
6,1,1,27628,134,29,0,0.001049659765455335,0.1319426535621842,relaxed_20260929/generated_validation_20261011
6,1,2,14778,135,52,0,0.0035187440790364053,0.0705750881114072,relaxed_20260929/generated_validation_20261011
7,0,-1,112,70,5,0,0.044642857142857144,0.0005348768350573559,relaxed_20260929/generated_validation_20261011
7,0,0,4028,135,11,0,0.002730883813306852,0.019236463317955626,relaxed_20260929/generated_validation_20261011
7,0,1,2673,135,4,0,0.0014964459408903852,0.012765408750967076,relaxed_20260929/generated_validation_20261011
7,0,2,1222,131,6,0,0.004909983633387889,0.005835888325357938,relaxed_20260929/generated_validation_20261011
7,1,0,3600,134,6,0,0.0016666666666666668,0.017192469698272157,relaxed_20260929/generated_validation_20261011
7,1,1,2500,132,2,0,0.0008,0.011939215068244554,relaxed_20260929/generated_validation_20261011
7,1,2,1171,131,1,0,0.0008539709649871904,0.005592328337965749,relaxed_20260929/generated_validation_20261011
-1,0,-1,143,143,41,0,0.2867132867132867,0.0007493659211436477,relaxed_20260929/generated_validation_20261012
0,0,0,9,9,0,0,0.0,4.7162890141907897e-05,relaxed_20260929/generated_validation_20261012
0,0,1,3,3,1,0,0.3333333333333333,1.5720963380635966e-05,relaxed_20260929/generated_validation_20261012
0,0,2,1,1,0,0,0.0,5.2403211268786555e-06,relaxed_20260929/generated_validation_20261012
0,1,0,10,9,0,0,0.0,5.240321126878655e-05,relaxed_20260929/generated_validation_20261012
0,1,1,7,7,0,0,0.0,3.6682247888150584e-05,relaxed_20260929/generated_validation_20261012
0,1,2,5,5,0,0,0.0,2.6201605634393275e-05,relaxed_20260929/generated_validation_20261012
1,0,-1,1,1,0,0,0.0,5.2403211268786555e-06,relaxed_20260929/generated_validation_20261012
1,0,0,8,8,0,0,0.0,4.1922569015029244e-05,relaxed_20260929/generated_validation_20261012
1,0,1,8,8,0,0,0.0,4.1922569015029244e-05,relaxed_20260929/generated_validation_20261012
1,0,2,1,1,0,0,0.0,5.2403211268786555e-06,relaxed_20260929/generated_validation_20261012
1,1,0,20,17,0,0,0.0,0.0001048064225375731,relaxed_20260929/generated_validation_20261012
1,1,1,12,11,0,0,0.0,6.288385352254386e-05,relaxed_20260929/generated_validation_20261012
1,1,2,7,7,0,0,0.0,3.6682247888150584e-05,relaxed_20260929/generated_validation_20261012
2,0,-1,4,4,4,0,1.0,2.0961284507514622e-05,relaxed_20260929/generated_validation_20261012
2,0,0,91,58,0,0,0.0,0.0004768692225459576,relaxed_20260929/generated_validation_20261012
2,0,1,52,42,0,0,0.0,0.00027249669859769006,relaxed_20260929/generated_validation_20261012
2,0,2,26,20,1,0,0.038461538461538464,0.00013624834929884503,relaxed_20260929/generated_validation_20261012
2,1,0,186,71,1,0,0.005376344086021506,0.0009746997295994299,relaxed_20260929/generated_validation_20261012
2,1,1,111,60,1,0,0.009009009009009009,0.0005816756450835307,relaxed_20260929/generated_validation_20261012
2,1,2,59,37,0,0,0.0,0.00030917894648584067,relaxed_20260929/generated_validation_20261012
3,0,-1,9,8,9,0,1.0,4.7162890141907897e-05,relaxed_20260929/generated_validation_20261012
3,0,0,342,117,18,0,0.05263157894736842,0.0017921898253925,relaxed_20260929/generated_validation_20261012
3,0,1,208,90,5,0,0.02403846153846154,0.0010899867943907602,relaxed_20260929/generated_validation_20261012
3,0,2,116,70,12,0,0.10344827586206896,0.000607877250717924,relaxed_20260929/generated_validation_20261012
3,1,-1,1,1,1,0,1.0,5.2403211268786555e-06,relaxed_20260929/generated_validation_20261012
3,1,0,791,97,6,0,0.007585335018963337,0.0041450940113610165,relaxed_20260929/generated_validation_20261012
3,1,1,487,98,1,0,0.002053388090349076,0.002552036388789905,relaxed_20260929/generated_validation_20261012
3,1,2,262,79,3,0,0.011450381679389313,0.0013729641352422076,relaxed_20260929/generated_validation_20261012
4,0,-1,38,32,25,0,0.6578947368421053,0.0001991322028213889,relaxed_20260929/generated_validation_20261012
4,0,0,2056,132,49,0,0.023832684824902722,0.010774100236862516,relaxed_20260929/generated_validation_20261012
4,0,1,1331,133,43,0,0.032306536438767845,0.00697486741987549,relaxed_20260929/generated_validation_20261012
4,0,2,687,123,49,0,0.07132459970887918,0.003600100614165636,relaxed_20260929/generated_validation_20261012
4,1,0,4893,122,21,0,0.004291845493562232,0.02564089127381726,relaxed_20260929/generated_validation_20261012
4,1,1,3262,117,6,0,0.0018393623543838135,0.017093927515878172,relaxed_20260929/generated_validation_20261012
4,1,2,1744,107,17,0,0.00974770642201835,0.009139120045276375,relaxed_20260929/generated_validation_20261012
5,0,-1,99,77,49,0,0.494949494949495,0.0005187917915609869,relaxed_20260929/generated_validation_20261012
5,0,0,5991,136,70,0,0.011684192956100818,0.03139476387113002,relaxed_20260929/generated_validation_20261012
5,0,1,3907,133,26,0,0.006654722293319683,0.020473934642714905,relaxed_20260929/generated_validation_20261012
5,0,2,2006,132,40,0,0.019940179461615155,0.010512084180518582,relaxed_20260929/generated_validation_20261012
5,1,-1,2,2,2,0,1.0,1.0480642253757311e-05,relaxed_20260929/generated_validation_20261012
5,1,0,13779,130,26,0,0.0018869293852964656,0.07220638480726099,relaxed_20260929/generated_validation_20261012
5,1,1,8955,130,13,0,0.0014517029592406477,0.046927075691198354,relaxed_20260929/generated_validation_20261012
5,1,2,4862,124,25,0,0.005141916906622789,0.02547844131888402,relaxed_20260929/generated_validation_20261012
6,0,-1,332,135,66,0,0.19879518072289157,0.0017397866141237136,relaxed_20260929/generated_validation_20261012
6,0,0,21558,138,120,0,0.0055663790704146955,0.11297084285325004,relaxed_20260929/generated_validation_20261012
6,0,1,14234,135,40,0,0.002810172825628776,0.07459073091999077,relaxed_20260929/generated_validation_20261012
6,0,2,6787,137,84,0,0.012376602327979961,0.03556605948812543,relaxed_20260929/generated_validation_20261012
6,1,-1,4,4,4,0,1.0,2.0961284507514622e-05,relaxed_20260929/generated_validation_20261012
6,1,0,38123,128,62,0,0.0016263148230726858,0.19977676231999497,relaxed_20260929/generated_validation_20261012
6,1,1,25541,128,27,0,0.001057123840100231,0.13384304190160773,relaxed_20260929/generated_validation_20261012
6,1,2,13046,130,42,0,0.0032193775869998466,0.06836522942125893,relaxed_20260929/generated_validation_20261012
7,0,-1,81,59,3,0,0.037037037037037035,0.00042446601127717106,relaxed_20260929/generated_validation_20261012
7,0,0,3963,130,13,0,0.0032803431743628564,0.02076739262582011,relaxed_20260929/generated_validation_20261012
7,0,1,2585,129,7,0,0.0027079303675048355,0.013546230112981323,relaxed_20260929/generated_validation_20261012
7,0,2,1133,124,3,0,0.00264783759929391,0.005937283836753516,relaxed_20260929/generated_validation_20261012
7,1,-1,1,1,0,0,0.0,5.2403211268786555e-06,relaxed_20260929/generated_validation_20261012
7,1,0,3325,128,2,0,0.0006015037593984962,0.017424067746871528,relaxed_20260929/generated_validation_20261012
7,1,1,2387,127,2,0,0.0008378718056137411,0.012508646529859349,relaxed_20260929/generated_validation_20261012
7,1,2,1136,129,3,0,0.002640845070422535,0.005953004800134152,relaxed_20260929/generated_validation_20261012
-1,0,-1,143,143,13,0,0.09090909090909091,0.0007635055047145131,row_resampling/generated_validation_20261011
1,0,0,8,8,0,0,0.0,4.2713594669343386e-05,row_resampling/generated_validation_20261011
1,0,1,5,5,0,0,0.0,2.6695996668339616e-05,row_resampling/generated_validation_20261011
1,0,2,2,2,0,0,0.0,1.0678398667335846e-05,row_resampling/generated_validation_20261011
1,1,0,14,13,0,0,0.0,7.474879067135093e-05,row_resampling/generated_validation_20261011
1,1,1,13,13,0,0,0.0,6.9409591337683e-05,row_resampling/generated_validation_20261011
1,1,2,2,2,0,0,0.0,1.0678398667335846e-05,row_resampling/generated_validation_20261011
2,0,-1,2,2,0,0,0.0,1.0678398667335846e-05,row_resampling/generated_validation_20261011
2,0,0,90,66,3,0,0.03333333333333333,0.00048052794003011307,row_resampling/generated_validation_20261011
2,0,1,65,57,1,0,0.015384615384615385,0.000347047956688415,row_resampling/generated_validation_20261011
2,0,2,34,30,8,0,0.23529411764705882,0.0001815327773447094,row_resampling/generated_validation_20261011
2,1,0,181,85,0,0,0.0,0.0009663950793938941,row_resampling/generated_validation_20261011
2,1,1,123,66,1,0,0.008130081300813009,0.0006567215180411545,row_resampling/generated_validation_20261011
2,1,2,60,41,6,0,0.1,0.0003203519600200754,row_resampling/generated_validation_20261011
3,0,-1,9,9,0,0,0.0,4.805279400301131e-05,row_resampling/generated_validation_20261011
3,0,0,490,128,2,0,0.004081632653061225,0.0026162076734972824,row_resampling/generated_validation_20261011
3,0,1,279,118,0,0,0.0,0.0014896366140933505,row_resampling/generated_validation_20261011
3,0,2,122,82,15,0,0.12295081967213115,0.0006513823187074867,row_resampling/generated_validation_20261011
3,1,0,791,124,4,0,0.0050568900126422255,0.0042233066729313274,row_resampling/generated_validation_20261011
3,1,1,494,107,1,0,0.0020242914979757085,0.002637564470831954,row_resampling/generated_validation_20261011
3,1,2,223,94,29,0,0.13004484304932734,0.001190641451407947,row_resampling/generated_validation_20261011
4,0,-1,48,46,1,0,0.020833333333333332,0.0002562815680160603,row_resampling/generated_validation_20261011
4,0,0,2900,136,18,0,0.006206896551724138,0.015483678067636977,row_resampling/generated_validation_20261011
4,0,1,1554,134,5,0,0.0032175032175032173,0.008297115764519953,row_resampling/generated_validation_20261011
4,0,2,719,134,83,0,0.11543810848400557,0.003838884320907237,row_resampling/generated_validation_20261011
4,1,0,4584,134,20,0,0.004363001745200698,0.02447488974553376,row_resampling/generated_validation_20261011
4,1,1,2756,133,6,0,0.0021770682148040637,0.014714833363588796,row_resampling/generated_validation_20261011
