run,condition,events,customers,frauds,fraud_rate,ci_low,ci_high,bootstrap_nonempty,adequate_support
native_20260929/generated_synthetic_20261012,previous_fraud,925,105,732,0.7913513513513514,0.7326735160937532,0.8303274926741561,500,True
native_20260929/generated_synthetic_20261012,previous_normal,186664,138,142,0.0007607251532164745,0.0006217809209676771,0.0008874411675409295,500,True
native_20260929/generated_synthetic_20261012,short_seen,1956,118,5,0.002556237218813906,0.00019269776876267806,0.005604514749380445,500,False
native_20260929/generated_synthetic_20261012,short_new,915,126,24,0.02622950819672131,0.013320148111712303,0.04285954244227357,500,True
native_20260929/generated_synthetic_20261012,first_transaction,147,147,60,0.40816326530612246,0.32653061224489793,0.4965986394557823,500,True
native_20260929/generated_synthetic_20261012,short_sequence_le_100_RETROSPECTIVE,476,18,111,0.23319327731092437,0.09356725948193577,0.47112291521962885,500,True
native_20260929/generated_synthetic_20261012,long_sequence_gt_100_RETROSPECTIVE,187260,129,823,0.0043949588807006305,0.0031811104838929045,0.005761951933271493,500,True
native_20260929/generated_validation_20261011,all,215719,147,956,0.004431691227940052,0.00327130077173012,0.0056842820978490975,500,True
native_20260929/generated_validation_20261011,positive_gap_le_5s,61,38,0,0.0,0.0,0.0,500,False
native_20260929/generated_validation_20261011,positive_gap_le_300s,3394,134,46,0.013553329404832056,0.007641605758246646,0.019937635229731444,500,True
native_20260929/generated_validation_20261011,seen_merchant,141721,140,179,0.0012630449968600277,0.0008337397691208177,0.0018457980365184368,500,True
native_20260929/generated_validation_20261011,new_merchant,73998,147,777,0.010500283791453823,0.00767824110393121,0.013630837337594194,500,True
native_20260929/generated_validation_20261011,amount_gt_3x_prior20median,32997,146,215,0.006515743855502016,0.004100301798363842,0.009457538700670764,500,True
native_20260929/generated_validation_20261011,previous_fraud,949,107,742,0.7818756585879874,0.7248573872717858,0.8252078108246521,500,True
native_20260929/generated_validation_20261011,previous_normal,214623,141,160,0.0007454932602749938,0.0006178999321099385,0.0008783387620993194,500,True
native_20260929/generated_validation_20261011,short_seen,2387,124,6,0.0025136154168412233,0.0004704057904692984,0.004939157527715373,500,False
native_20260929/generated_validation_20261011,short_new,1007,132,40,0.039721946375372394,0.02199240715473398,0.06000564597294842,500,True
native_20260929/generated_validation_20261011,first_transaction,147,147,54,0.3673469387755102,0.2857142857142857,0.44574829931972776,500,True
native_20260929/generated_validation_20261011,short_sequence_le_100_RETROSPECTIVE,273,11,110,0.40293040293040294,0.24077803203661327,0.7885808028821408,500,True
native_20260929/generated_validation_20261011,long_sequence_gt_100_RETROSPECTIVE,215446,136,846,0.003926738022520725,0.0028832022070781746,0.005133701493629376,500,True
native_20260929/generated_validation_20261012,all,186716,147,1042,0.005580667966323186,0.004017445365046335,0.007376524082967246,500,True
native_20260929/generated_validation_20261012,positive_gap_le_5s,59,41,0,0.0,0.0,0.0,500,False
native_20260929/generated_validation_20261012,positive_gap_le_300s,2849,133,38,0.013338013338013339,0.0076912547331580965,0.01933069967680655,500,True
native_20260929/generated_validation_20261012,seen_merchant,118797,134,168,0.0014141771256849921,0.000993085530942767,0.0018967004414689578,500,True
native_20260929/generated_validation_20261012,new_merchant,67919,147,874,0.012868269556383339,0.00905658720919063,0.016936167609732163,500,True
native_20260929/generated_validation_20261012,amount_gt_3x_prior20median,27850,143,215,0.007719928186714542,0.004999382857202596,0.011056984529021385,500,True
native_20260929/generated_validation_20261012,previous_fraud,1027,107,844,0.8218111002921129,0.7609005491836963,0.8600024014502592,500,True
native_20260929/generated_validation_20261012,previous_normal,185542,133,140,0.0007545461404964913,0.0006250808524813997,0.0008995929167168615,500,True
native_20260929/generated_validation_20261012,short_seen,1923,116,4,0.0020800832033281333,0.0004659724687670659,0.004258774040300819,500,False
native_20260929/generated_validation_20261012,short_new,926,132,34,0.0367170626349892,0.022324611759018672,0.0521296853984485,500,True
native_20260929/generated_validation_20261012,first_transaction,147,147,58,0.3945578231292517,0.3129251700680272,0.48299319727891155,500,True
native_20260929/generated_validation_20261012,short_sequence_le_100_RETROSPECTIVE,406,21,244,0.6009852216748769,0.42165908655270357,0.8568772450953301,500,True
native_20260929/generated_validation_20261012,long_sequence_gt_100_RETROSPECTIVE,186310,126,798,0.004283183940743921,0.0027858585401858305,0.005872847872715139,500,True
numeric_digit_relaxed_20260928/generated_synthetic_20261011,all,176368,147,1522,0.008629683389276966,0.00403157192318188,0.014657165140539087,500,True
numeric_digit_relaxed_20260928/generated_synthetic_20261011,positive_gap_le_5s,49,37,2,0.04081632653061224,0.0,0.1111111111111111,500,False
numeric_digit_relaxed_20260928/generated_synthetic_20261011,positive_gap_le_300s,2766,131,66,0.02386117136659436,0.008458921265759372,0.044130242904515476,500,True
numeric_digit_relaxed_20260928/generated_synthetic_20261011,seen_merchant,110969,140,520,0.004685993385540106,0.0012204338179441871,0.009320524065312539,500,True
numeric_digit_relaxed_20260928/generated_synthetic_20261011,new_merchant,65399,147,1002,0.015321335188611446,0.008267710023139509,0.023629936137630578,500,True
numeric_digit_relaxed_20260928/generated_synthetic_20261011,amount_gt_3x_prior20median,27182,143,247,0.009086895739827827,0.0054480402665590824,0.01360671163438886,500,True
numeric_digit_relaxed_20260928/generated_synthetic_20261011,previous_fraud,1507,84,1388,0.9210351692103517,0.8475365732362652,0.9485696647391685,500,True
numeric_digit_relaxed_20260928/generated_synthetic_20261011,previous_normal,174714,134,96,0.0005494694185926715,0.0004268984427464626,0.000719196783417802,500,True
numeric_digit_relaxed_20260928/generated_synthetic_20261011,short_seen,1890,115,21,0.011111111111111112,0.0019417011051109732,0.023618680019618605,500,True
numeric_digit_relaxed_20260928/generated_synthetic_20261011,short_new,876,127,45,0.05136986301369863,0.021596744471744474,0.08900319390067998,500,True
numeric_digit_relaxed_20260928/generated_synthetic_20261011,first_transaction,147,147,38,0.2585034013605442,0.19047619047619047,0.3333333333333333,500,True
numeric_digit_relaxed_20260928/generated_synthetic_20261011,short_sequence_le_100_RETROSPECTIVE,662,22,392,0.5921450151057401,0.3424081074436044,0.8490171803242406,500,True
numeric_digit_relaxed_20260928/generated_synthetic_20261011,long_sequence_gt_100_RETROSPECTIVE,175706,125,1130,0.00643119756866584,0.001996132198939196,0.012166739265374768,500,True
numeric_digit_relaxed_20260928/generated_synthetic_20261012,all,187438,147,1364,0.007277072952122835,0.004523028156973359,0.010765321003639599,500,True
numeric_digit_relaxed_20260928/generated_synthetic_20261012,positive_gap_le_5s,50,36,1,0.02,0.0,0.06455827937095279,500,False
numeric_digit_relaxed_20260928/generated_synthetic_20261012,positive_gap_le_300s,2976,133,48,0.016129032258064516,0.008511300870306328,0.02559667520663689,500,True
numeric_digit_relaxed_20260928/generated_synthetic_20261012,seen_merchant,118591,141,373,0.0031452639745005945,0.0013991333237069466,0.005470503351243463,500,True
numeric_digit_relaxed_20260928/generated_synthetic_20261012,new_merchant,68847,147,991,0.014394236495417375,0.009620298594965822,0.020708962619810534,500,True
numeric_digit_relaxed_20260928/generated_synthetic_20261012,amount_gt_3x_prior20median,29681,145,201,0.006772009029345372,0.004103050487237211,0.00985202631177019,500,True
numeric_digit_relaxed_20260928/generated_synthetic_20261012,previous_fraud,1352,94,1203,0.889792899408284,0.8330763020404806,0.9224729547926034,500,True
numeric_digit_relaxed_20260928/generated_synthetic_20261012,previous_normal,185939,136,110,0.0005915918661496513,0.0004692635905335224,0.000735071372027316,500,True
numeric_digit_relaxed_20260928/generated_synthetic_20261012,short_seen,2102,117,15,0.007136060894386299,0.0019249744511400078,0.014419416976419755,500,False
numeric_digit_relaxed_20260928/generated_synthetic_20261012,short_new,874,126,33,0.03775743707093822,0.022838178837941595,0.055592428711897734,500,True
numeric_digit_relaxed_20260928/generated_synthetic_20261012,first_transaction,147,147,51,0.3469387755102041,0.272108843537415,0.4217687074829932,500,True
numeric_digit_relaxed_20260928/generated_synthetic_20261012,short_sequence_le_100_RETROSPECTIVE,259,13,217,0.8378378378378378,0.5210181352257047,1.0,500,True
numeric_digit_relaxed_20260928/generated_synthetic_20261012,long_sequence_gt_100_RETROSPECTIVE,187179,134,1147,0.006127824168309479,0.0034894892963201825,0.009598398308603824,500,True
numeric_digit_relaxed_20260928/generated_validation_20261011,all,166146,147,990,0.005958614712361417,0.0034842180851554355,0.0089558590239662,500,True
numeric_digit_relaxed_20260928/generated_validation_20261011,positive_gap_le_5s,31,24,1,0.03225806451612903,0.0,0.1083333333333332,500,False
numeric_digit_relaxed_20260928/generated_validation_20261011,positive_gap_le_300s,2564,135,71,0.02769110764430577,0.012413779012749263,0.04892487575105703,500,True
numeric_digit_relaxed_20260928/generated_validation_20261011,seen_merchant,102047,140,216,0.0021166717296931805,0.0009024420244857147,0.0035495867716865497,500,True
numeric_digit_relaxed_20260928/generated_validation_20261011,new_merchant,64099,147,774,0.012075071373968392,0.007276377188362813,0.017923553105247944,500,True
numeric_digit_relaxed_20260928/generated_validation_20261011,amount_gt_3x_prior20median,24760,142,172,0.006946688206785137,0.003964005484248177,0.01047562398283242,500,True
numeric_digit_relaxed_20260928/generated_validation_20261011,previous_fraud,975,84,845,0.8666666666666667,0.7862457904998228,0.9066740468733124,500,True
numeric_digit_relaxed_20260928/generated_validation_20261011,previous_normal,165024,138,102,0.0006180919139034322,0.0004515545041067107,0.0007733378743277254,500,True
numeric_digit_relaxed_20260928/generated_validation_20261011,short_seen,1756,119,16,0.009111617312072893,0.0012260985773331905,0.019882924966214223,500,False
numeric_digit_relaxed_20260928/generated_validation_20261011,short_new,808,131,55,0.06806930693069307,0.035041666666666665,0.10914863642584692,500,True
numeric_digit_relaxed_20260928/generated_validation_20261011,first_transaction,147,147,43,0.2925170068027211,0.21768707482993196,0.3673469387755102,500,True
numeric_digit_relaxed_20260928/generated_validation_20261011,short_sequence_le_100_RETROSPECTIVE,488,20,258,0.5286885245901639,0.28585932208856063,0.8002768264011839,500,True
numeric_digit_relaxed_20260928/generated_validation_20261011,long_sequence_gt_100_RETROSPECTIVE,165658,127,732,0.004418742227963636,0.0022869070797725695,0.007095239919492309,500,True
numeric_digit_relaxed_20260928/generated_validation_20261012,all,175666,147,856,0.004872883768059841,0.002814389636337889,0.007817856175631023,500,True
numeric_digit_relaxed_20260928/generated_validation_20261012,positive_gap_le_5s,42,33,0,0.0,0.0,0.0,500,False
numeric_digit_relaxed_20260928/generated_validation_20261012,positive_gap_le_300s,2617,137,25,0.009552923194497517,0.0038833377490318155,0.01770562501997454,500,True
numeric_digit_relaxed_20260928/generated_validation_20261012,seen_merchant,108344,140,175,0.0016152255777892638,0.0007124586491091519,0.0031540302965132327,500,True
numeric_digit_relaxed_20260928/generated_validation_20261012,new_merchant,67322,147,681,0.010115564005822763,0.006250670035718167,0.015140417211736269,500,True
numeric_digit_relaxed_20260928/generated_validation_20261012,amount_gt_3x_prior20median,26048,146,166,0.006372850122850123,0.0037692633767050085,0.009726190426445909,500,True
numeric_digit_relaxed_20260928/generated_validation_20261012,previous_fraud,844,86,716,0.8483412322274881,0.752903988284782,0.9034288237842882,500,True
numeric_digit_relaxed_20260928/generated_validation_20261012,previous_normal,174675,136,90,0.0005152425933877201,0.000389785697314479,0.0006591864324682967,500,True
numeric_digit_relaxed_20260928/generated_validation_20261012,short_seen,1825,113,5,0.0027397260273972603,0.0,0.0069038782002726826,500,False
numeric_digit_relaxed_20260928/generated_validation_20261012,short_new,792,130,20,0.025252525252525252,0.009531143441691294,0.044587250293772016,500,True
numeric_digit_relaxed_20260928/generated_validation_20261012,first_transaction,147,147,50,0.3401360544217687,0.2653061224489796,0.41496598639455784,500,True
numeric_digit_relaxed_20260928/generated_validation_20261012,short_sequence_le_100_RETROSPECTIVE,269,14,210,0.7806691449814126,0.4430103550295858,1.0,500,True
numeric_digit_relaxed_20260928/generated_validation_20261012,long_sequence_gt_100_RETROSPECTIVE,175397,133,646,0.0036830732566691562,0.0019188526313722225,0.006196861188294244,500,True
numeric_digit_relaxed_20260929/generated_synthetic_20261011,all,181559,147,1322,0.00728137960662925,0.004610591935590959,0.011136764341271452,500,True
numeric_digit_relaxed_20260929/generated_synthetic_20261011,positive_gap_le_5s,33,28,2,0.06060606060606061,0.0,0.18906249999999994,500,False
numeric_digit_relaxed_20260929/generated_synthetic_20261011,positive_gap_le_300s,2486,135,97,0.03901850362027353,0.02172793136216905,0.06353771173942498,500,True
numeric_digit_relaxed_20260929/generated_synthetic_20261011,seen_merchant,113780,141,452,0.0039725786605730356,0.002274774438367366,0.006565164851315082,500,True
numeric_digit_relaxed_20260929/generated_synthetic_20261011,new_merchant,67779,147,870,0.01283583410790953,0.008187813926160489,0.018969330429201944,500,True
numeric_digit_relaxed_20260929/generated_synthetic_20261011,amount_gt_3x_prior20median,25645,144,271,0.010567362058880873,0.0068456908828676,0.015635742677116222,500,True
numeric_digit_relaxed_20260929/generated_synthetic_20261011,previous_fraud,1310,66,1220,0.9312977099236641,0.895964082774998,0.9530114318318481,500,True
numeric_digit_relaxed_20260929/generated_synthetic_20261011,previous_normal,180102,138,75,0.0004164306892760769,0.00031121405587770365,0.0005386652565443051,500,True
numeric_digit_relaxed_20260929/generated_synthetic_20261011,short_seen,1701,118,32,0.0188124632569077,0.00853720544536317,0.03308683967414126,500,True
numeric_digit_relaxed_20260929/generated_synthetic_20261011,short_new,785,130,65,0.08280254777070063,0.045924728158980126,0.13036074109362822,500,True
numeric_digit_relaxed_20260929/generated_synthetic_20261011,first_transaction,147,147,27,0.1836734693877551,0.1292517006802721,0.24489795918367346,500,True
numeric_digit_relaxed_20260929/generated_synthetic_20261011,short_sequence_le_100_RETROSPECTIVE,381,15,257,0.6745406824146981,0.3645809659090909,0.9735838841049889,500,True
numeric_digit_relaxed_20260929/generated_synthetic_20261011,long_sequence_gt_100_RETROSPECTIVE,181178,132,1065,0.005878197132102131,0.0034787493253448432,0.009392904505796468,500,True
numeric_digit_relaxed_20260929/generated_synthetic_20261012,all,182617,147,2596,0.014215544007403472,0.009510941426277002,0.020354085329978885,500,True
numeric_digit_relaxed_20260929/generated_synthetic_20261012,positive_gap_le_5s,40,29,9,0.225,0.0625,0.39342532467532465,500,False
numeric_digit_relaxed_20260929/generated_synthetic_20261012,positive_gap_le_300s,2627,135,217,0.08260373049105443,0.049416390945853685,0.1293859855456068,500,True
numeric_digit_relaxed_20260929/generated_synthetic_20261012,seen_merchant,114521,139,965,0.008426402144584837,0.004479257449758058,0.013126169819024794,500,True
numeric_digit_relaxed_20260929/generated_synthetic_20261012,new_merchant,68096,147,1631,0.023951480263157895,0.016885839302388662,0.03236019278616738,500,True
numeric_digit_relaxed_20260929/generated_synthetic_20261012,amount_gt_3x_prior20median,26446,142,525,0.01985177342509264,0.012509371427653175,0.02886547212716308,500,True
numeric_digit_relaxed_20260929/generated_synthetic_20261012,previous_fraud,2584,87,2458,0.9512383900928792,0.9331325560059732,0.9631305282002338,500,True
numeric_digit_relaxed_20260929/generated_synthetic_20261012,previous_normal,179886,137,93,0.0005169940962609652,0.00038235951275593713,0.000676375172776801,500,True
numeric_digit_relaxed_20260929/generated_synthetic_20261012,short_seen,1791,119,86,0.0480178671133445,0.02249392968997431,0.082332436617033,500,True
numeric_digit_relaxed_20260929/generated_synthetic_20261012,short_new,836,126,131,0.15669856459330145,0.10167499597859032,0.22851143912226016,500,True
numeric_digit_relaxed_20260929/generated_synthetic_20261012,first_transaction,147,147,45,0.30612244897959184,0.23129251700680273,0.3741496598639456,500,True
numeric_digit_relaxed_20260929/generated_synthetic_20261012,short_sequence_le_100_RETROSPECTIVE,260,14,202,0.7769230769230769,0.476090031045188,0.9600821693851707,500,True
numeric_digit_relaxed_20260929/generated_synthetic_20261012,long_sequence_gt_100_RETROSPECTIVE,182357,133,2394,0.01312809489079114,0.00831750845726233,0.018994009078741814,500,True
numeric_digit_relaxed_20260929/generated_validation_20261011,all,199636,147,3562,0.017842473301408562,0.0038825808529109706,0.04340259664176844,500,True
numeric_digit_relaxed_20260929/generated_validation_20261011,positive_gap_le_5s,41,30,5,0.12195121951219512,0.0,0.26984848484848467,500,False
numeric_digit_relaxed_20260929/generated_validation_20261011,positive_gap_le_300s,2795,136,190,0.06797853309481217,0.017023908553767817,0.14616889290683174,500,True
numeric_digit_relaxed_20260929/generated_validation_20261011,seen_merchant,127629,143,2557,0.020034631627608147,0.0016997766438242978,0.05569718499888357,500,True
numeric_digit_relaxed_20260929/generated_validation_20261011,new_merchant,72007,147,1005,0.013956976405071729,0.007639693322510999,0.022327729013383764,500,True
numeric_digit_relaxed_20260929/generated_validation_20261011,amount_gt_3x_prior20median,26613,147,415,0.015593882688911435,0.006462263230038183,0.030425810096538962,500,True
numeric_digit_relaxed_20260929/generated_validation_20261011,previous_fraud,3552,74,3456,0.972972972972973,0.8860825101175597,0.9894780885780886,500,True
numeric_digit_relaxed_20260929/generated_validation_20261011,previous_normal,195937,139,73,0.0003725687338277099,0.0002838455150293622,0.00047099387616760815,500,True
numeric_digit_relaxed_20260929/generated_validation_20261011,short_seen,1916,122,125,0.0652400835073069,0.005747132046740241,0.16413105460778601,500,True
numeric_digit_relaxed_20260929/generated_validation_20261011,short_new,879,132,65,0.07394766780432309,0.036957345887995485,0.11371365898725794,500,True
numeric_digit_relaxed_20260929/generated_validation_20261011,first_transaction,147,147,33,0.22448979591836735,0.1564625850340136,0.29931972789115646,500,True
numeric_digit_relaxed_20260929/generated_validation_20261011,short_sequence_le_100_RETROSPECTIVE,230,13,118,0.5130434782608696,0.20437740076824584,0.9285111497545008,500,True
numeric_digit_relaxed_20260929/generated_validation_20261011,long_sequence_gt_100_RETROSPECTIVE,199406,134,3444,0.01727129574837267,0.0033208123099604855,0.04276525255432443,500,True
numeric_digit_relaxed_20260929/generated_validation_20261012,all,204133,147,5767,0.02825118917568448,0.008828105695956436,0.06209354446633036,500,True
numeric_digit_relaxed_20260929/generated_validation_20261012,positive_gap_le_5s,64,37,22,0.34375,0.11320754716981132,0.5520192307692308,500,True
numeric_digit_relaxed_20260929/generated_validation_20261012,positive_gap_le_300s,3130,137,379,0.12108626198083067,0.05003771865709235,0.21724837662337662,500,True
numeric_digit_relaxed_20260929/generated_validation_20261012,seen_merchant,132257,142,3955,0.029903899226505968,0.00546271335885071,0.07793938172754257,500,True
numeric_digit_relaxed_20260929/generated_validation_20261012,new_merchant,71876,147,1812,0.025210084033613446,0.015003652776868886,0.03718184393503381,500,True
numeric_digit_relaxed_20260929/generated_validation_20261012,amount_gt_3x_prior20median,27662,145,707,0.02555852794447256,0.013921496280441979,0.03996972989852845,500,True
numeric_digit_relaxed_20260929/generated_validation_20261012,previous_fraud,5757,79,5622,0.9765502866076081,0.9331226712525079,0.9899592434083057,500,True
numeric_digit_relaxed_20260929/generated_validation_20261012,previous_normal,198229,138,105,0.0005296904085678684,0.0003958200000291994,0.0006960705901244197,500,True
numeric_digit_relaxed_20260929/generated_validation_20261012,short_seen,2179,120,222,0.10188159706287288,0.024033768735626106,0.21911278298896192,500,True
numeric_digit_relaxed_20260929/generated_validation_20261012,short_new,951,131,157,0.1650893796004206,0.09945627157652474,0.2307568526676456,500,True
numeric_digit_relaxed_20260929/generated_validation_20261012,first_transaction,147,147,40,0.272108843537415,0.20408163265306123,0.3469387755102041,500,True
numeric_digit_relaxed_20260929/generated_validation_20261012,short_sequence_le_100_RETROSPECTIVE,99,11,78,0.7878787878787878,0.4854250200481155,1.0,500,True
numeric_digit_relaxed_20260929/generated_validation_20261012,long_sequence_gt_100_RETROSPECTIVE,204034,136,5689,0.027882607800660673,0.008493462918316602,0.06168051411871853,500,True
order_category_digit_relaxed_20260928/generated_validation_20261011,all,194267,147,2314,0.011911441469729805,0.008526319978564978,0.0158119722851872,500,True
order_category_digit_relaxed_20260928/generated_validation_20261011,positive_gap_le_5s,40,30,1,0.025,0.0,0.09418604651162785,500,False
order_category_digit_relaxed_20260928/generated_validation_20261011,positive_gap_le_300s,2884,136,91,0.03155339805825243,0.021497288720460916,0.044348398374702794,500,True
order_category_digit_relaxed_20260928/generated_validation_20261011,seen_merchant,125733,142,833,0.006625150119698091,0.004146800436113391,0.009229332917594061,500,True
order_category_digit_relaxed_20260928/generated_validation_20261011,new_merchant,68534,147,1481,0.021609711967782413,0.015527150257967592,0.02906936131751592,500,True
order_category_digit_relaxed_20260928/generated_validation_20261011,amount_gt_3x_prior20median,28369,145,727,0.025626564207409497,0.017589269199909687,0.034515407298007915,500,True
order_category_digit_relaxed_20260928/generated_validation_20261011,previous_fraud,2305,110,2054,0.8911062906724512,0.8579259646934806,0.9123651670612997,500,True
order_category_digit_relaxed_20260928/generated_validation_20261011,previous_normal,191815,139,197,0.0010270312540729349,0.0008624425901266481,0.0012111275994707356,500,True
order_category_digit_relaxed_20260928/generated_validation_20261011,short_seen,2028,121,31,0.015285996055226824,0.009546165686105739,0.022135006784260513,500,True
order_category_digit_relaxed_20260928/generated_validation_20261011,short_new,856,132,60,0.07009345794392523,0.04558467741935484,0.09900140594009686,500,True
order_category_digit_relaxed_20260928/generated_validation_20261011,first_transaction,147,147,63,0.42857142857142855,0.35374149659863946,0.5205782312925169,500,True
order_category_digit_relaxed_20260928/generated_validation_20261011,short_sequence_le_100_RETROSPECTIVE,405,14,266,0.6567901234567901,0.3163534600881018,0.9288455800074598,500,True
order_category_digit_relaxed_20260928/generated_validation_20261011,long_sequence_gt_100_RETROSPECTIVE,193862,133,2048,0.010564215782360649,0.007428993217663256,0.013926421652330703,500,True
order_category_digit_relaxed_20260928/generated_validation_20261012,all,190450,147,1934,0.010154896298241008,0.007593398727380373,0.013180368103286776,500,True
order_category_digit_relaxed_20260928/generated_validation_20261012,positive_gap_le_5s,52,37,1,0.019230769230769232,0.0,0.07586765827612495,500,False
order_category_digit_relaxed_20260928/generated_validation_20261012,positive_gap_le_300s,2801,133,73,0.026062120671188863,0.016903120804942134,0.037608123354644606,500,True
order_category_digit_relaxed_20260928/generated_validation_20261012,seen_merchant,124382,137,469,0.003770642054316541,0.002719673569217411,0.005114167045114372,500,True
order_category_digit_relaxed_20260928/generated_validation_20261012,new_merchant,66068,147,1465,0.02217412363019919,0.01644743626237533,0.02864365427618643,500,True
order_category_digit_relaxed_20260928/generated_validation_20261012,amount_gt_3x_prior20median,28301,142,605,0.02137733648987668,0.015712453016019118,0.028793373762445264,500,True
order_category_digit_relaxed_20260928/generated_validation_20261012,previous_fraud,1918,118,1695,0.883733055265902,0.8502712612342368,0.9089059038546744,500,True
order_category_digit_relaxed_20260928/generated_validation_20261012,previous_normal,188385,133,177,0.0009395652520105104,0.000767335808171485,0.0011241692063723712,500,True
order_category_digit_relaxed_20260928/generated_validation_20261012,short_seen,1961,117,18,0.009178990311065782,0.005085441218741017,0.015059257478036086,500,False
order_category_digit_relaxed_20260928/generated_validation_20261012,short_new,840,128,55,0.06547619047619048,0.038871813582553046,0.09754639659181263,500,True
order_category_digit_relaxed_20260928/generated_validation_20261012,first_transaction,147,147,62,0.4217687074829932,0.3433673469387755,0.5001700680272108,500,True
order_category_digit_relaxed_20260928/generated_validation_20261012,short_sequence_le_100_RETROSPECTIVE,573,19,328,0.5724258289703316,0.29164850632997263,0.9163646640826872,500,True
order_category_digit_relaxed_20260928/generated_validation_20261012,long_sequence_gt_100_RETROSPECTIVE,189877,128,1606,0.008458107090379561,0.006281736961405066,0.011110149907563855,500,True
order_category_digit_relaxed_20260929/generated_validation_20261011,all,196919,147,1865,0.009470899202210045,0.006640653071912064,0.012448364960872422,500,True
order_category_digit_relaxed_20260929/generated_validation_20261011,positive_gap_le_5s,54,34,5,0.09259259259259259,0.02897058823529412,0.18538135593220334,500,False
order_category_digit_relaxed_20260929/generated_validation_20261011,positive_gap_le_300s,3088,140,124,0.04015544041450777,0.024238011218497356,0.058195404397025606,500,True
order_category_digit_relaxed_20260929/generated_validation_20261011,seen_merchant,125159,142,428,0.003419650204939317,0.0019896694568112073,0.004929694450063065,500,True
order_category_digit_relaxed_20260929/generated_validation_20261011,new_merchant,71760,147,1437,0.020025083612040133,0.01418560093311471,0.025512851976104558,500,True
order_category_digit_relaxed_20260929/generated_validation_20261011,amount_gt_3x_prior20median,25194,146,604,0.02397396205445741,0.016065578486503723,0.03211015865102799,500,True
order_category_digit_relaxed_20260929/generated_validation_20261011,previous_fraud,1856,90,1733,0.9337284482758621,0.9083741830065359,0.9486181577234081,500,True
order_category_digit_relaxed_20260929/generated_validation_20261011,previous_normal,194916,138,77,0.00039504196679595314,0.0003010363181770478,0.0004839385326690258,500,True
order_category_digit_relaxed_20260929/generated_validation_20261011,short_seen,2140,118,26,0.012149532710280374,0.006130188286303577,0.01867801423386747,500,True
order_category_digit_relaxed_20260929/generated_validation_20261011,short_new,948,137,98,0.10337552742616034,0.06310127908694561,0.14668085112966842,500,True
order_category_digit_relaxed_20260929/generated_validation_20261011,first_transaction,147,147,55,0.3741496598639456,0.29931972789115646,0.4557823129251701,500,True
order_category_digit_relaxed_20260929/generated_validation_20261011,short_sequence_le_100_RETROSPECTIVE,225,10,159,0.7066666666666667,0.3216127583899708,1.0,500,True
order_category_digit_relaxed_20260929/generated_validation_20261011,long_sequence_gt_100_RETROSPECTIVE,196694,137,1706,0.008673370819648795,0.005862183935851565,0.011554787651546489,500,True
order_category_digit_relaxed_20260929/generated_validation_20261012,all,181584,147,1624,0.008943519252797603,0.006106315311530126,0.012632503903418165,500,True
order_category_digit_relaxed_20260929/generated_validation_20261012,positive_gap_le_5s,44,31,1,0.022727272727272728,0.0,0.07692307692307693,500,False
order_category_digit_relaxed_20260929/generated_validation_20261012,positive_gap_le_300s,2622,132,90,0.034324942791762014,0.01674427642825754,0.0581002341985656,500,True
order_category_digit_relaxed_20260929/generated_validation_20261012,seen_merchant,112955,137,357,0.0031605506617679606,0.0018677472023936438,0.00500192809815204,500,True
order_category_digit_relaxed_20260929/generated_validation_20261012,new_merchant,68629,147,1267,0.018461583295691326,0.01267284384582322,0.025251275600960344,500,True
order_category_digit_relaxed_20260929/generated_validation_20261012,amount_gt_3x_prior20median,22960,144,505,0.021994773519163763,0.014903204739244632,0.03204380960024142,500,True
order_category_digit_relaxed_20260929/generated_validation_20261012,previous_fraud,1617,80,1501,0.9282622139764997,0.8989655025007481,0.9481934572862115,500,True
order_category_digit_relaxed_20260929/generated_validation_20261012,previous_normal,179820,141,81,0.00045045045045045046,0.00033681500011141914,0.000564706839522755,500,True
order_category_digit_relaxed_20260929/generated_validation_20261012,short_seen,1811,114,23,0.012700165654334622,0.003676539719929416,0.028006529900915043,500,True
order_category_digit_relaxed_20260929/generated_validation_20261012,short_new,811,127,67,0.08261405672009864,0.04458080805614296,0.12866111858686827,500,True
order_category_digit_relaxed_20260929/generated_validation_20261012,first_transaction,147,147,42,0.2857142857142857,0.21768707482993196,0.3673469387755102,500,True
order_category_digit_relaxed_20260929/generated_validation_20261012,short_sequence_le_100_RETROSPECTIVE,365,14,91,0.2493150684931507,0.082005513173631,0.5703846153846153,500,True
order_category_digit_relaxed_20260929/generated_validation_20261012,long_sequence_gt_100_RETROSPECTIVE,181219,133,1533,0.00845937787980289,0.005694000842817507,0.01210779492047275,500,True
order_category_numeric_digit_relaxed_20260928/generated_validation_20261011,all,166146,147,1651,0.00993704332334212,0.005925354354230923,0.014755957569993058,500,True
order_category_numeric_digit_relaxed_20260928/generated_validation_20261011,positive_gap_le_5s,46,36,5,0.10869565217391304,0.03452807646356034,0.21052631578947367,500,False
order_category_numeric_digit_relaxed_20260928/generated_validation_20261011,positive_gap_le_300s,2455,136,110,0.04480651731160896,0.022217600216519525,0.07157483897050705,500,True
order_category_numeric_digit_relaxed_20260928/generated_validation_20261011,seen_merchant,102376,142,460,0.004493240603266391,0.001984439997573611,0.00767597580059638,500,True
