run,field,label,real_eligible,real_valid,real_invalid_or_missing,real_mean,real_median,real_p90,real_p99,generated_eligible,generated_valid,generated_invalid_or_missing,generated_mean,generated_median,generated_p90,generated_p99,ks_distance,wasserstein_raw,wasserstein_log1p
order_category_numeric_digit_relaxed_20260929/generated_validation_20261012,amount_history_ratio,normal,176176,176176,0,1.8552852058824245,0.9935297579672598,3.994108734496654,13.734093709300247,195122,195122,0,1.8004800682488824,0.993603729173488,3.864339965089839,14.455247775268113,0.021875398719291728,0.08318797917638474,0.014632288283619191
order_category_numeric_digit_relaxed_20260929/generated_validation_20261012,amount_history_ratio,fraud,1086,1086,0,10.829837254036924,6.934483835146863,24.590326373409063,77.28297274087483,8276,8276,0,1.4671907413616017,1.0174964624621723,2.979750801428459,12.76337862618141,0.6078549703729617,9.36590519930393,1.1955260534549432
order_category_relaxed_20260928/generated_validation_20261011,amount,all,177997,177997,0,73.35831530868498,49.06,145.07399999999996,577.1416000000003,193361,193361,0,186.9795486163187,46.92,148.1,6102.417999999984,0.04300878730313329,116.78567785124966,0.12675729767628888
order_category_relaxed_20260928/generated_validation_20261011,amount,normal,176851,176851,0,70.45379302350565,48.8,141.9,501.54,191972,191972,0,162.36844617965122,46.62,144.48,3803.6661000000577,0.042919397233669526,95.0690601079058,0.12115301722836311
order_category_relaxed_20260928/generated_validation_20261011,amount,fraud,1146,1146,0,521.5849040139616,361.07,1013.7249999999999,1172.2469999999996,1389,1389,0,3588.4500719942407,309.56,12014.18,14922.150399999997,0.40892728581713467,3158.0934106423315,1.2065946965702246
order_category_relaxed_20260928/generated_validation_20261011,gap_seconds,all,177850,177850,0,35181.056868147316,17524.0,84094.60000000003,259750.78000000166,193214,193214,0,34317.176115602386,15676.0,75495.50000000006,226922.04999999993,0.03547714515792422,6292.055393056733,0.11451544198274628
order_category_relaxed_20260928/generated_validation_20261011,gap_seconds,normal,176716,176716,0,35271.370272074964,17604.5,84269.5,260288.3000000001,191893,191893,0,34391.529461731276,15726.0,75571.60000000003,227059.8399999997,0.03574524472303342,6322.824318747729,0.11609817022770151
order_category_relaxed_20260928/generated_validation_20261011,gap_seconds,fraud,1134,1134,0,21107.13844797178,4598.5,69396.40000000001,152635.0900000002,1321,1321,0,23516.35352006056,7554.0,67528.0,141559.5999999998,0.10668525127268508,4287.669174653898,0.2647322779584981
order_category_relaxed_20260928/generated_validation_20261011,amount_history_ratio,all,177262,177262,0,1.9102680195948711,0.9974160322970955,4.075502262306352,14.921696166423038,192626,192626,0,4.546066487645941,0.9960888000414332,4.187533148611098,89.76185134164633,0.05124662740652042,2.6939356555229406,0.06237896925405131
order_category_relaxed_20260928/generated_validation_20261011,amount_history_ratio,normal,176176,176176,0,1.8552852058824245,0.9935297579672598,3.994108734496654,13.734093709300247,191529,191529,0,4.480075016378708,0.9958901146441703,4.163503890258482,82.52669149048087,0.05030480709383359,2.6807004513907873,0.06570981519554127
order_category_relaxed_20260928/generated_validation_20261011,amount_history_ratio,fraud,1086,1086,0,10.829837254036924,6.934483835146863,24.590326373409063,77.28297274087483,1097,1097,0,16.067744245478192,1.03716788371216,27.708526946587533,277.46682903550504,0.41714385961378014,14.40684683933992,0.922675421676772
order_category_relaxed_20260928/generated_validation_20261012,amount,all,177997,177997,0,73.35831530868498,49.06,145.07399999999996,577.1416000000003,193625,193625,0,179.2128055777921,47.03,146.35600000000005,5382.645600000017,0.042727857553456206,108.88078971583427,0.11960002061005008
order_category_relaxed_20260928/generated_validation_20261012,amount,normal,176851,176851,0,70.45379302350565,48.8,141.9,501.54,192553,192553,0,162.98662165741376,46.84,143.92,4005.612000000028,0.04222679706474611,95.44375790068483,0.11708862364535202
order_category_relaxed_20260928/generated_validation_20261012,amount,fraud,1146,1146,0,521.5849040139616,361.07,1013.7249999999999,1172.2469999999996,1072,1072,0,3093.765410447761,289.945,11067.798999999999,14819.059899999997,0.3694029850746269,2724.5957302167176,1.254487498939631
order_category_relaxed_20260928/generated_validation_20261012,gap_seconds,all,177850,177850,0,35181.056868147316,17524.0,84094.60000000003,259750.78000000166,193478,193478,0,34750.01541260505,16159.0,76743.60000000003,226144.22000000015,0.026988726434244215,5642.906916342441,0.08626241498762707
order_category_relaxed_20260928/generated_validation_20261012,gap_seconds,normal,176716,176716,0,35271.370272074964,17604.5,84269.5,260288.3000000001,192468,192468,0,34789.6792713594,16180.0,76804.90000000005,226230.65999999997,0.027564662406162177,5694.8282834768115,0.09007048054663497
order_category_relaxed_20260928/generated_validation_20261012,gap_seconds,fraud,1134,1134,0,21107.13844797178,4598.5,69396.40000000001,152635.0900000002,1010,1010,0,27191.57623762376,9580.5,71991.6,150707.41999999993,0.14729250702848062,6291.368004260742,0.4339355962867945
order_category_relaxed_20260928/generated_validation_20261012,amount_history_ratio,all,177262,177262,0,1.9102680195948711,0.9974160322970955,4.075502262306352,14.921696166423038,192890,192890,0,4.495739629924734,0.9957932361940205,4.198214598268201,88.56613556124015,0.05178098617668897,2.64257169042349,0.060940060117064196
order_category_relaxed_20260928/generated_validation_20261012,amount_history_ratio,normal,176176,176176,0,1.8552852058824245,0.9935297579672598,3.994108734496654,13.734093709300247,192079,192079,0,4.445541016845947,0.995513140089737,4.181496507297112,85.15654703890633,0.05086735704541401,2.645138741735134,0.06487247734338435
order_category_relaxed_20260928/generated_validation_20261012,amount_history_ratio,fraud,1086,1086,0,10.829837254036924,6.934483835146863,24.590326373409063,77.28297274087483,811,811,0,16.384888090541864,1.1315253174478759,22.321058399874744,285.96330745052063,0.40669500627876826,14.944523909134585,0.9264378424922829
order_category_relaxed_20260929/generated_validation_20261011,amount,all,177997,177997,0,73.35831530868498,49.06,145.07399999999996,577.1416000000003,213945,213945,0,161.92678931501086,43.94,143.99600000000007,3956.3507999999993,0.043774803831007125,95.1117820152213,0.13441329012484549
order_category_relaxed_20260929/generated_validation_20261011,amount,normal,176851,176851,0,70.45379302350565,48.8,141.9,501.54,212447,212447,0,137.84688807090708,43.64,140.95399999999995,538.2754000000001,0.04435167329099515,74.04372636818032,0.12931079755188676
order_category_relaxed_20260929/generated_validation_20261011,amount,fraud,1146,1146,0,521.5849040139616,361.07,1013.7249999999999,1172.2469999999996,1498,1498,0,3576.9486715620824,403.17,11942.034,14840.6314,0.41594027638946174,3093.6978903459417,1.014652616378959
order_category_relaxed_20260929/generated_validation_20261011,gap_seconds,all,177850,177850,0,35181.056868147316,17524.0,84094.60000000003,259750.78000000166,213798,213798,0,32625.715680221518,14553.5,72592.50000000009,219643.21,0.052520876335643896,7164.1735197002345,0.1687747627909971
