kappa,mode,tape,reference,group,gap_conditioned_mark_tv,transition_conditioned_mark_tv,short_gap_repeat_curve_l1,gap_repeat_mi_error,gap_lag1_acf_error,amount_lag1_acf_error,gap_ks,gap_scaled_w1,gap_zero_rate_error,mark_sparse_tv,amount_ks,amount_scaled_w1,length_scaled_w1,null_centered_shape_l1,generated_repeat_level,reference_repeat_level
0,JOINT_CONT,20264510,raw,pooled,0.0153258983505086,0.0438579251986462,0.0043288165230245,6.478268757196919e-05,0.0070808326599332,0.0033584995978938,0.0074546432180655,0.0086448132716464,0.0,0.0081631385654006,0.0049470514152819,0.005035783921531,0.0151509478048313,0.0050719469329865,0.3141086946519879,0.3119710563295204
0,JOINT_CONT,20264510,raw,0,0.017131293049808,0.0480099365106675,0.0044347100704582,6.83291732292376e-05,0.0091506467119437,0.0042164699599144,0.0067378680235114,0.0074180786763943,0.0,0.010742920485663,0.0039965580326853,0.0048300380291794,0.015980419726708,0.0052289023551186,0.3143412892579457,0.3121599775075561
0,JOINT_CONT,20264510,raw,1,0.0458670581489524,0.1281107525467019,0.0105216388097106,0.0001929028911001,0.0100957243150553,0.0040137728945811,0.0212564668891355,0.0433497337800511,0.0,0.0236344311689403,0.0158636982676004,0.0245941561098349,0.0359627026949664,0.0101028239490359,0.3123907405003563,0.3101793213785747
0,JOINT_CONT,20264511,raw,pooled,0.0171678355451969,0.0475094866697329,0.0021699815318511,3.7978413037966397e-07,0.0070296054156062,0.0021913862073232,0.0039926904333032,0.0026894720674176,0.0,0.0087346968594404,0.0046760313104708,0.0043417454938832,0.0151509478048313,0.0013073993369668,0.3134053432983378,0.3119710563295204
0,JOINT_CONT,20264511,raw,0,0.0176674991813841,0.0486175698550641,0.0025466241037351,1.6119457487366988e-07,0.0054821342206735,0.0037110716366576,0.0037662703469215,0.0034053780194292,0.0,0.0082655615313563,0.0055239922969777,0.0046220309959085,0.015980419726708,0.002722762731321,0.313538642772551,0.3121599775075561
0,JOINT_CONT,20264511,raw,1,0.0460397412464211,0.1243144366477828,0.0220227639322713,0.0008209445813468,0.0197783422245718,0.0110539540100592,0.0173778583606408,0.0251233906627137,0.0,0.0292269446146699,0.00857083851198,0.0101521573233712,0.0359627026949664,0.0216476113611142,0.3120520880075023,0.3101793213785747
0,JOINT_CONT,20264512,raw,pooled,0.015857388418248,0.0459231628140075,0.005213863879607,1.6832632177568754e-05,0.0044515817022791,0.0035412998101955,0.0050587415309055,0.0080804920535969,0.0,0.0099578710800574,0.0026628562024765,0.0038108384770884,0.0151509478048313,0.0036198408322234,0.3171849202091275,0.3119710563295204
0,JOINT_CONT,20264512,raw,0,0.0176861461347382,0.0507419296882831,0.0058541004385136,2.207652672976744e-05,0.0025560657669515,0.0043330559051573,0.0050252944212874,0.0096634176584005,0.0,0.0132692356161257,0.0030936376922831,0.0044703447553764,0.015980419726708,0.0041606510615675,0.3177298226484532,0.3121599775075561
0,JOINT_CONT,20264512,raw,1,0.0491421833002421,0.1291314802910722,0.0061399298341789,5.168009361654162e-05,0.0193676221703284,0.0029848004417552,0.0112519731800015,0.0196450314383997,0.0,0.0310367269502402,0.0063496897312404,0.0074281371829352,0.0359627026949664,0.0075051796209013,0.3124926741460684,0.3101793213785747
0,JOINT_CONT,20264513,raw,pooled,0.0155038123587305,0.0449611157334981,0.0047261928148949,1.6489684351468357e-06,0.0090909494370148,0.0053445758184491,0.0039286536440308,0.0060708769068901,0.0,0.0095438366913826,0.0031302638823504,0.0038772902606862,0.0151509478048313,0.001087457525752,0.3166972491444153,0.3119710563295204
0,JOINT_CONT,20264513,raw,0,0.0179392919934201,0.0487984493586619,0.0046132372743281,2.652446041228707e-07,0.0087153148314591,0.0035125115681314,0.0046632902414362,0.0079760834160408,0.0,0.0100509722230975,0.0040450655731694,0.0043819597396763,0.015980419726708,0.0016126346811381,0.3167732147818842,0.3121599775075561
0,JOINT_CONT,20264513,raw,1,0.0488539793564966,0.1262976661299008,0.0123499224202388,0.0001264616368413,0.011819051138598,0.0208918538676023,0.0149400170707573,0.0224640666572159,0.0,0.0268898341507907,0.0089712288513067,0.0124521148760512,0.0359627026949664,0.0111853536343343,0.3159928642595577,0.3101793213785747
0,JOINT_CONT,20264514,raw,pooled,0.0151609070488046,0.0453220869231513,0.0050699871468972,1.557460921798305e-05,0.0073518978505191,0.0093151062920387,0.0061027233544427,0.0068192788859876,0.0,0.0094670188501172,0.0044297969603092,0.0043211394708604,0.0151509478048313,0.0031358358665396,0.3087014808438504,0.3119710563295204
0,JOINT_CONT,20264514,raw,0,0.0163514211574478,0.0489106643690205,0.006241197990056,3.336845992857008e-05,0.0073575959681712,0.0121371383681283,0.0049950569376826,0.0064112111599078,0.0,0.0104257976408998,0.0049150733057388,0.00576877559418,0.015980419726708,0.0043583815315739,0.3079816936308003,0.3121599775075561
0,JOINT_CONT,20264514,raw,1,0.0553101583804754,0.1221997779202336,0.0126737620665433,0.0001882008892764,0.0071910279796734,0.015652325113304,0.017575462289442,0.0163604927679528,0.0,0.0272127166812056,0.019898354759242,0.0154822774286,0.0359627026949664,0.0135621299927163,0.3146378049050122,0.3101793213785747
0,JOINT_CONT,20264515,raw,pooled,0.0168875138425687,0.0459652694671782,0.0028589007208893,4.029748821597176e-06,0.0063208470320525,0.000101253982816,0.0053690260066617,0.0086584710570037,0.0,0.0108313067750346,0.0050663125026308,0.0044259886532187,0.0151509478048313,0.0029389489449371,0.3115720937484961,0.3119710563295204
0,JOINT_CONT,20264515,raw,0,0.0178920003722142,0.048222829697073,0.00291636886103,2.6707789110209143e-06,0.0089735288147838,0.0007882971314123,0.0052533669241072,0.0069238375106135,0.0,0.0101852734178353,0.0048971892241776,0.0042065083312431,0.015980419726708,0.0026413326965803,0.3135366097590431,0.3121599775075561
0,JOINT_CONT,20264515,raw,1,0.0533458609686837,0.1356367515856542,0.0154690656882761,0.0001254832324994,0.0156947256282268,0.0054384966085949,0.0114908597596761,0.026517737253275,0.0,0.0351768690695587,0.0098926966891914,0.0131499639654857,0.0359627026949664,0.0065984793708514,0.2947102556902986,0.3101793213785747
