kappa,trial,name,variant,tape,group,bin,reference,generated
0,0,C,direct,20263003,pooled,2,0.3109352336507536,0.324069756597967
0,0,C,direct,20263003,pooled,3,0.3132337927514038,0.3197712777655597
0,0,C,direct,20263003,pooled,4,0.31417782572824776,0.3199729027887547
0,0,C,direct,20263003,0,0,0.3104568241191838,0.32432097234280044
0,0,C,direct,20263003,0,1,0.3129886595759668,0.31815968841285297
0,0,C,direct,20263003,0,2,0.3101617354245991,0.3242512479201331
0,0,C,direct,20263003,0,3,0.3123306948109059,0.31838289506021134
0,0,C,direct,20263003,0,4,0.31486420099656115,0.3212891854463049
0,0,C,direct,20263003,1,0,0.30737564322469985,0.31813471502590673
0,0,C,direct,20263003,1,1,0.2966818477553676,0.3050314465408805
0,0,C,direct,20263003,1,2,0.31898238747553814,0.3224932249322493
0,0,C,direct,20263003,1,3,0.3202592087312415,0.33158995815899583
0,0,C,direct,20263003,1,4,0.30789648307896483,0.3085339168490153
0,1,U,raw,20263001,pooled,0,0.310053451973242,0.3170155662909286
0,1,U,raw,20263001,pooled,1,0.3114509155645982,0.3107855018177812
0,1,U,raw,20263001,pooled,2,0.3109352336507536,0.3187600113068878
0,1,U,raw,20263001,pooled,3,0.3132337927514038,0.32033333333333336
0,1,U,raw,20263001,pooled,4,0.31417782572824776,0.3129581594676892
0,1,U,raw,20263001,0,0,0.3104568241191838,0.31596598395017367
0,1,U,raw,20263001,0,1,0.3129886595759668,0.3112721021611002
0,1,U,raw,20263001,0,2,0.3101617354245991,0.3213494992092778
0,1,U,raw,20263001,0,3,0.3123306948109059,0.3222236040293496
0,1,U,raw,20263001,0,4,0.31486420099656115,0.31406308910393366
0,1,U,raw,20263001,1,0,0.30737564322469985,0.32608695652173914
0,1,U,raw,20263001,1,1,0.2966818477553676,0.3065380493033226
0,1,U,raw,20263001,1,2,0.31898238747553814,0.2969858156028369
0,1,U,raw,20263001,1,3,0.3202592087312415,0.3044838373305527
0,1,U,raw,20263001,1,4,0.30789648307896483,0.3032967032967033
0,1,U,raw,20263002,pooled,0,0.310053451973242,0.31662073351706593
0,1,U,raw,20263002,pooled,1,0.3114509155645982,0.3149775016070281
0,1,U,raw,20263002,pooled,2,0.3109352336507536,0.3155725922376617
0,1,U,raw,20263002,pooled,3,0.3132337927514038,0.32748670363245447
0,1,U,raw,20263002,pooled,4,0.31417782572824776,0.32461503623188404
0,1,U,raw,20263002,0,0,0.3104568241191838,0.31423817447111957
0,1,U,raw,20263002,0,1,0.3129886595759668,0.3159976033553026
0,1,U,raw,20263002,0,2,0.3101617354245991,0.3165329052969502
0,1,U,raw,20263002,0,3,0.3123306948109059,0.3257250945775536
0,1,U,raw,20263002,0,4,0.31486420099656115,0.3224628557038529
0,1,U,raw,20263002,1,0,0.30737564322469985,0.3362745098039216
0,1,U,raw,20263002,1,1,0.2966818477553676,0.3063700707785642
0,1,U,raw,20263002,1,2,0.31898238747553814,0.3073394495412844
0,1,U,raw,20263002,1,3,0.3202592087312415,0.3428886438809261
0,1,U,raw,20263002,1,4,0.30789648307896483,0.3438202247191011
0,1,U,raw,20263003,pooled,0,0.310053451973242,0.31078473413379076
0,1,U,raw,20263003,pooled,1,0.3114509155645982,0.3165127764655358
0,1,U,raw,20263003,pooled,2,0.3109352336507536,0.32312764955252005
0,1,U,raw,20263003,pooled,3,0.3132337927514038,0.3173345239424043
0,1,U,raw,20263003,pooled,4,0.31417782572824776,0.32393715341959334
0,1,U,raw,20263003,0,0,0.3104568241191838,0.3100515155145561
0,1,U,raw,20263003,0,1,0.3129886595759668,0.3152526101044042
0,1,U,raw,20263003,0,2,0.3101617354245991,0.32317393589069887
0,1,U,raw,20263003,0,3,0.3123306948109059,0.3175869375545307
0,1,U,raw,20263003,0,4,0.31486420099656115,0.32160350605826243
0,1,U,raw,20263003,1,0,0.30737564322469985,0.31702344546381245
0,1,U,raw,20263003,1,1,0.2966818477553676,0.327217125382263
0,1,U,raw,20263003,1,2,0.31898238747553814,0.32272727272727275
0,1,U,raw,20263003,1,3,0.3202592087312415,0.31517094017094016
0,1,U,raw,20263003,1,4,0.30789648307896483,0.344097995545657
0,1,U,gap,20263001,pooled,0,0.310053451973242,0.32177367403908097
0,1,U,gap,20263001,pooled,1,0.3114509155645982,0.31548799294998897
0,1,U,gap,20263001,pooled,2,0.3109352336507536,0.3213713855137986
0,1,U,gap,20263001,pooled,3,0.3132337927514038,0.3232940653478551
0,1,U,gap,20263001,pooled,4,0.31417782572824776,0.3147208121827411
0,1,U,gap,20263001,0,0,0.3104568241191838,0.32055582175371344
0,1,U,gap,20263001,0,1,0.3129886595759668,0.31655206286836934
0,1,U,gap,20263001,0,2,0.3101617354245991,0.324233161167914
0,1,U,gap,20263001,0,3,0.3123306948109059,0.3245461328027854
0,1,U,gap,20263001,0,4,0.31486420099656115,0.3156505342551854
0,1,U,gap,20263001,1,0,0.30737564322469985,0.33229813664596275
0,1,U,gap,20263001,1,1,0.2966818477553676,0.30620985010706636
0,1,U,gap,20263001,1,2,0.31898238747553814,0.2973451327433628
0,1,U,gap,20263001,1,3,0.3202592087312415,0.3127615062761506
0,1,U,gap,20263001,1,4,0.30789648307896483,0.3065934065934066
0,1,U,gap,20263002,pooled,0,0.310053451973242,0.32065677966101697
0,1,U,gap,20263002,pooled,1,0.3114509155645982,0.31854709096753453
0,1,U,gap,20263002,pooled,2,0.3109352336507536,0.3210042161747796
0,1,U,gap,20263002,pooled,3,0.3132337927514038,0.33144604235080966
0,1,U,gap,20263002,pooled,4,0.31417782572824776,0.32710597826086957
0,1,U,gap,20263002,0,0,0.3104568241191838,0.318646080760095
0,1,U,gap,20263002,0,1,0.3129886595759668,0.31999041227229147
0,1,U,gap,20263002,0,2,0.3101617354245991,0.3225979028461374
0,1,U,gap,20263002,0,3,0.3123306948109059,0.3297576981322564
0,1,U,gap,20263002,0,4,0.31486420099656115,0.32510702593805085
0,1,U,gap,20263002,1,0,0.30737564322469985,0.33725490196078434
0,1,U,gap,20263002,1,1,0.2966818477553676,0.3063700707785642
0,1,U,gap,20263002,1,2,0.31898238747553814,0.3073394495412844
0,1,U,gap,20263002,1,3,0.3202592087312415,0.3461962513781698
0,1,U,gap,20263002,1,4,0.30789648307896483,0.3449438202247191
0,1,U,gap,20263003,pooled,0,0.310053451973242,0.3144114175340702
0,1,U,gap,20263003,pooled,1,0.3114509155645982,0.3205582393988191
0,1,U,gap,20263003,pooled,2,0.3109352336507536,0.3281853281853282
0,1,U,gap,20263003,pooled,3,0.3132337927514038,0.3200848498381154
0,1,U,gap,20263003,pooled,4,0.31417782572824776,0.3252135765412145
0,1,U,gap,20263003,0,0,0.3104568241191838,0.3141041017030463
0,1,U,gap,20263003,0,1,0.3129886595759668,0.3203359328134373
0,1,U,gap,20263003,0,2,0.3101617354245991,0.32892110515810485
0,1,U,gap,20263003,0,3,0.3123306948109059,0.32007977065935433
0,1,U,gap,20263003,0,4,0.31486420099656115,0.32276768457672983
0,1,U,gap,20263003,1,0,0.30737564322469985,0.31702344546381245
0,1,U,gap,20263003,1,1,0.2966818477553676,0.3224489795918367
0,1,U,gap,20263003,1,2,0.31898238747553814,0.32181818181818184
0,1,U,gap,20263003,1,3,0.3202592087312415,0.32012847965738755
0,1,U,gap,20263003,1,4,0.30789648307896483,0.3462819089900111
0,1,U,direct,20263001,pooled,0,0.310053451973242,0.3203956563810343
0,1,U,direct,20263001,pooled,1,0.3114509155645982,0.31636243677149767
0,1,U,direct,20263001,pooled,2,0.3109352336507536,0.32525233468540704
0,1,U,direct,20263001,pooled,3,0.3132337927514038,0.3132356206973129
0,1,U,direct,20263001,pooled,4,0.31417782572824776,0.3164599774520857
0,1,U,direct,20263001,0,0,0.3104568241191838,0.3182090985475933
0,1,U,direct,20263001,0,1,0.3129886595759668,0.31725235704665117
0,1,U,direct,20263001,0,2,0.3101617354245991,0.32668355499261137
0,1,U,direct,20263001,0,3,0.3123306948109059,0.3134940357852883
0,1,U,direct,20263001,0,4,0.31486420099656115,0.3174962292609351
0,1,U,direct,20263001,1,0,0.30737564322469985,0.3391752577319588
0,1,U,direct,20263001,1,1,0.2966818477553676,0.30852211434735705
0,1,U,direct,20263001,1,2,0.31898238747553814,0.3132209405501331
0,1,U,direct,20263001,1,3,0.3202592087312415,0.31106471816283926
0,1,U,direct,20263001,1,4,0.30789648307896483,0.3074398249452954
0,1,U,direct,20263002,pooled,0,0.310053451973242,0.32250875517351163
0,1,U,direct,20263002,pooled,1,0.3114509155645982,0.31682322801024765
0,1,U,direct,20263002,pooled,2,0.3109352336507536,0.3227665706051873
0,1,U,direct,20263002,pooled,3,0.3132337927514038,0.32215447154471544
0,1,U,direct,20263002,pooled,4,0.31417782572824776,0.3185479296653432
0,1,U,direct,20263002,0,0,0.3104568241191838,0.32314462416745954
0,1,U,direct,20263002,0,1,0.3129886595759668,0.31936985320443967
0,1,U,direct,20263002,0,2,0.3101617354245991,0.32464048078986907
0,1,U,direct,20263002,0,3,0.3123306948109059,0.323518308795772
0,1,U,direct,20263002,0,4,0.31486420099656115,0.3176426047450782
0,1,U,direct,20263002,1,0,0.30737564322469985,0.31724137931034485
0,1,U,direct,20263002,1,1,0.2966818477553676,0.29524772497472196
0,1,U,direct,20263002,1,2,0.31898238747553814,0.3067765567765568
0,1,U,direct,20263002,1,3,0.3202592087312415,0.3102310231023102
0,1,U,direct,20263002,1,4,0.30789648307896483,0.3265993265993266
0,1,U,direct,20263003,pooled,0,0.310053451973242,0.3194757761306263
0,1,U,direct,20263003,pooled,1,0.3114509155645982,0.31715696800515353
0,1,U,direct,20263003,pooled,2,0.3109352336507536,0.32489411764705883
0,1,U,direct,20263003,pooled,3,0.3132337927514038,0.31880169908338923
0,1,U,direct,20263003,pooled,4,0.31417782572824776,0.32011984328186216
0,1,U,direct,20263003,0,0,0.3104568241191838,0.3203510037264094
0,1,U,direct,20263003,0,1,0.3129886595759668,0.3181109912501498
0,1,U,direct,20263003,0,2,0.3101617354245991,0.3258084838303234
0,1,U,direct,20263003,0,3,0.3123306948109059,0.31749594712557677
0,1,U,direct,20263003,0,4,0.31486420099656115,0.32222365203963454
0,1,U,direct,20263003,1,0,0.30737564322469985,0.31212121212121213
0,1,U,direct,20263003,1,1,0.2966818477553676,0.30895983522142123
0,1,U,direct,20263003,1,2,0.31898238747553814,0.3169845594913715
0,1,U,direct,20263003,1,3,0.3202592087312415,0.3300970873786408
0,1,U,direct,20263003,1,4,0.30789648307896483,0.30209481808158767
0,1,G,raw,20263001,pooled,0,0.310053451973242,0.3151111588443776
0,1,G,raw,20263001,pooled,1,0.3114509155645982,0.3101433296582139
0,1,G,raw,20263001,pooled,2,0.3109352336507536,0.3194876142036357
0,1,G,raw,20263001,pooled,3,0.3132337927514038,0.3174744330813695
0,1,G,raw,20263001,pooled,4,0.31417782572824776,0.3131335886460915
0,1,G,raw,20263001,0,0,0.3104568241191838,0.31357048748353095
0,1,G,raw,20263001,0,1,0.3129886595759668,0.3108407079646018
0,1,G,raw,20263001,0,2,0.3101617354245991,0.3216657880864523
0,1,G,raw,20263001,0,3,0.3123306948109059,0.318865812709862
0,1,G,raw,20263001,0,4,0.31486420099656115,0.3134965473948525
0,1,G,raw,20263001,1,0,0.30737564322469985,0.3284823284823285
0,1,G,raw,20263001,1,1,0.2966818477553676,0.30406852248394006
0,1,G,raw,20263001,1,2,0.31898238747553814,0.30123674911660775
0,1,G,raw,20263001,1,3,0.3202592087312415,0.3057591623036649
0,1,G,raw,20263001,1,4,0.30789648307896483,0.3099671412924425
0,1,G,raw,20263002,pooled,0,0.310053451973242,0.3198012474891638
0,1,G,raw,20263002,pooled,1,0.3114509155645982,0.31666845091531953
0,1,G,raw,20263002,pooled,2,0.3109352336507536,0.3182906965603143
0,1,G,raw,20263002,pooled,3,0.3132337927514038,0.3279655250623724
0,1,G,raw,20263002,pooled,4,0.31417782572824776,0.32403311784053535
0,1,G,raw,20263002,0,0,0.3104568241191838,0.31646319781913
0,1,G,raw,20263002,0,1,0.3129886595759668,0.3174032818301593
0,1,G,raw,20263002,0,2,0.3101617354245991,0.3186342716472225
0,1,G,raw,20263002,0,3,0.3123306948109059,0.32701780977643047
0,1,G,raw,20263002,0,4,0.31486420099656115,0.321437578814628
0,1,G,raw,20263002,1,0,0.30737564322469985,0.3473581213307241
0,1,G,raw,20263002,1,1,0.2966818477553676,0.31048387096774194
0,1,G,raw,20263002,1,2,0.31898238747553814,0.3153564899451554
0,1,G,raw,20263002,1,3,0.3202592087312415,0.3362930077691454
0,1,G,raw,20263002,1,4,0.30789648307896483,0.34723788049605414
0,1,G,raw,20263003,pooled,0,0.310053451973242,0.3100825029465338
0,1,G,raw,20263003,pooled,1,0.3114509155645982,0.3148446737611523
0,1,G,raw,20263003,pooled,2,0.3109352336507536,0.32160662214278996
0,1,G,raw,20263003,pooled,3,0.3132337927514038,0.3160424818334265
0,1,G,raw,20263003,pooled,4,0.31417782572824776,0.3215935334872979
0,1,G,raw,20263003,0,0,0.3104568241191838,0.3086138732478735
0,1,G,raw,20263003,0,1,0.3129886595759668,0.31334855220473384
0,1,G,raw,20263003,0,2,0.3101617354245991,0.32214413091366834
0,1,G,raw,20263003,0,3,0.3123306948109059,0.3153231844272523
0,1,G,raw,20263003,0,4,0.31486420099656115,0.31949993555870604
0,1,G,raw,20263003,1,0,0.30737564322469985,0.3225152129817444
0,1,G,raw,20263003,1,1,0.2966818477553676,0.32755102040816325
0,1,G,raw,20263003,1,2,0.31898238747553814,0.31693989071038253
0,1,G,raw,20263003,1,3,0.3202592087312415,0.322234156820623
0,1,G,raw,20263003,1,4,0.30789648307896483,0.33962264150943394
0,1,G,gap,20263001,pooled,0,0.310053451973242,0.31875805758487324
0,1,G,gap,20263001,pooled,1,0.3114509155645982,0.31378816268048054
0,1,G,gap,20263001,pooled,2,0.3109352336507536,0.32341587421146784
0,1,G,gap,20263001,pooled,3,0.3132337927514038,0.32013788502168355
0,1,G,gap,20263001,pooled,4,0.31417782572824776,0.31530922608989526
0,1,G,gap,20263001,0,0,0.3104568241191838,0.3177570093457944
0,1,G,gap,20263001,0,1,0.3129886595759668,0.31506512656672403
0,1,G,gap,20263001,0,2,0.3101617354245991,0.32669406681420593
0,1,G,gap,20263001,0,3,0.3123306948109059,0.3218061948003483
0,1,G,gap,20263001,0,4,0.31486420099656115,0.3164239075841286
0,1,G,gap,20263001,1,0,0.30737564322469985,0.32744282744282743
0,1,G,gap,20263001,1,1,0.2966818477553676,0.30267379679144385
0,1,G,gap,20263001,1,2,0.31898238747553814,0.2959363957597173
0,1,G,gap,20263001,1,3,0.3202592087312415,0.3060796645702306
0,1,G,gap,20263001,1,4,0.30789648307896483,0.30558598028477546
0,1,G,gap,20263002,pooled,0,0.310053451973242,0.32209658670611857
0,1,G,gap,20263002,pooled,1,0.3114509155645982,0.32020126324804626
0,1,G,gap,20263002,pooled,2,0.3109352336507536,0.32410158121705795
0,1,G,gap,20263002,pooled,3,0.3132337927514038,0.33193467906554774
0,1,G,gap,20263002,pooled,4,0.31417782572824776,0.3278502552467385
0,1,G,gap,20263002,0,0,0.3104568241191838,0.3188766441521507
0,1,G,gap,20263002,0,1,0.3129886595759668,0.32179226069246436
0,1,G,gap,20263002,0,2,0.3101617354245991,0.3250561918013486
0,1,G,gap,20263002,0,3,0.3123306948109059,0.33101793382167216
0,1,G,gap,20263002,0,4,0.31486420099656115,0.32526169756589735
0,1,G,gap,20263002,1,0,0.30737564322469985,0.3486328125
0,1,G,gap,20263002,1,1,0.2966818477553676,0.306841046277666
0,1,G,gap,20263002,1,2,0.31898238747553814,0.3159340659340659
0,1,G,gap,20263002,1,3,0.3202592087312415,0.34
0,1,G,gap,20263002,1,4,0.30789648307896483,0.3510158013544018
0,1,G,gap,20263003,pooled,0,0.310053451973242,0.3145826636665595
0,1,G,gap,20263003,pooled,1,0.3114509155645982,0.3175951817595182
0,1,G,gap,20263003,pooled,2,0.3109352336507536,0.3268127527508699
0,1,G,gap,20263003,pooled,3,0.3132337927514038,0.31984348798211293
0,1,G,gap,20263003,pooled,4,0.31417782572824776,0.32425256839432065
0,1,G,gap,20263003,0,0,0.3104568241191838,0.3135258176590392
0,1,G,gap,20263003,0,1,0.3129886595759668,0.3165043875465801
0,1,G,gap,20263003,0,2,0.3101617354245991,0.3276693937486889
0,1,G,gap,20263003,0,3,0.3123306948109059,0.31910645201547483
0,1,G,gap,20263003,0,4,0.31486420099656115,0.32165399974236764
0,1,G,gap,20263003,1,0,0.30737564322469985,0.3235294117647059
0,1,G,gap,20263003,1,1,0.2966818477553676,0.3268641470888662
0,1,G,gap,20263003,1,2,0.31898238747553814,0.31938125568698816
0,1,G,gap,20263003,1,3,0.3202592087312415,0.3261802575107296
0,1,G,gap,20263003,1,4,0.30789648307896483,0.3466666666666667
0,1,G,direct,20263001,pooled,0,0.310053451973242,0.3202410416442484
0,1,G,direct,20263001,pooled,1,0.3114509155645982,0.3165016501650165
0,1,G,direct,20263001,pooled,2,0.3109352336507536,0.32438541961005934
0,1,G,direct,20263001,pooled,3,0.3132337927514038,0.31279831279831277
0,1,G,direct,20263001,pooled,4,0.31417782572824776,0.3168227462484486
0,1,G,direct,20263001,0,0,0.3104568241191838,0.31823098185314264
0,1,G,direct,20263001,0,1,0.3129886595759668,0.3175303197353914
0,1,G,direct,20263001,0,2,0.3101617354245991,0.3255348298029297
0,1,G,direct,20263001,0,3,0.3123306948109059,0.3128338924089949
0,1,G,direct,20263001,0,4,0.31486420099656115,0.31757606235856173
0,1,G,direct,20263001,1,0,0.30737564322469985,0.3374485596707819
0,1,G,direct,20263001,1,1,0.2966818477553676,0.3074433656957929
0,1,G,direct,20263001,1,2,0.31898238747553814,0.3147163120567376
0,1,G,direct,20263001,1,3,0.3202592087312415,0.3125
0,1,G,direct,20263001,1,4,0.30789648307896483,0.3102310231023102
0,1,G,direct,20263002,pooled,0,0.310053451973242,0.3210203217612193
0,1,G,direct,20263002,pooled,1,0.3114509155645982,0.31781787125013344
0,1,G,direct,20263002,pooled,2,0.3109352336507536,0.32202575437247744
0,1,G,direct,20263002,pooled,3,0.3132337927514038,0.3223579995474089
0,1,G,direct,20263002,pooled,4,0.31417782572824776,0.3197549075229774
0,1,G,direct,20263002,0,0,0.3104568241191838,0.3215514173882102
0,1,G,direct,20263002,0,1,0.3129886595759668,0.32020527509249314
0,1,G,direct,20263002,0,2,0.3101617354245991,0.32420826623725174
0,1,G,direct,20263002,0,3,0.3123306948109059,0.3234552332912989
0,1,G,direct,20263002,0,4,0.31486420099656115,0.3183941421537685
0,1,G,direct,20263002,1,0,0.30737564322469985,0.3166175024582104
0,1,G,direct,20263002,1,1,0.2966818477553676,0.2975708502024291
0,1,G,direct,20263002,1,2,0.31898238747553814,0.30339138405132904
0,1,G,direct,20263002,1,3,0.3202592087312415,0.31277533039647576
0,1,G,direct,20263002,1,4,0.30789648307896483,0.33183856502242154
0,1,G,direct,20263003,pooled,0,0.310053451973242,0.3201072386058981
0,1,G,direct,20263003,pooled,1,0.3114509155645982,0.3157894736842105
0,1,G,direct,20263003,pooled,2,0.3109352336507536,0.3250047143126532
0,1,G,direct,20263003,pooled,3,0.3132337927514038,0.319337140297839
0,1,G,direct,20263003,pooled,4,0.31417782572824776,0.31874208040548324
0,1,G,direct,20263003,0,0,0.3104568241191838,0.3212827288013452
0,1,G,direct,20263003,0,1,0.3129886595759668,0.3166267942583732
0,1,G,direct,20263003,0,2,0.3101617354245991,0.32610982537344835
0,1,G,direct,20263003,0,3,0.3123306948109059,0.3181818181818182
0,1,G,direct,20263003,0,4,0.31486420099656115,0.32085905349794236
0,1,G,direct,20263003,1,0,0.30737564322469985,0.3103103103103103
0,1,G,direct,20263003,1,1,0.2966818477553676,0.30856553147574817
0,1,G,direct,20263003,1,2,0.31898238747553814,0.31545454545454543
0,1,G,direct,20263003,1,3,0.3202592087312415,0.3293607800650054
0,1,G,direct,20263003,1,4,0.30789648307896483,0.3005524861878453
0,1,C,raw,20263001,pooled,0,0.310053451973242,0.31469734437157293
0,1,C,raw,20263001,pooled,1,0.3114509155645982,0.3109567901234568
0,1,C,raw,20263001,pooled,2,0.3109352336507536,0.3214520831374024
0,1,C,raw,20263001,pooled,3,0.3132337927514038,0.3167667333778074
0,1,C,raw,20263001,pooled,4,0.31417782572824776,0.3174030658250676
0,1,C,raw,20263001,0,0,0.3104568241191838,0.31398416886543534
0,1,C,raw,20263001,0,1,0.3129886595759668,0.3124846399606783
0,1,C,raw,20263001,0,2,0.3101617354245991,0.32417929292929293
0,1,C,raw,20263001,0,3,0.3123306948109059,0.31922837585563163
0,1,C,raw,20263001,0,4,0.31486420099656115,0.31918100741112926
0,1,C,raw,20263001,1,0,0.30737564322469985,0.32087227414330216
0,1,C,raw,20263001,1,1,0.2966818477553676,0.29764453961456105
0,1,C,raw,20263001,1,2,0.31898238747553814,0.29849424269264835
0,1,C,raw,20263001,1,3,0.3202592087312415,0.2961418143899896
0,1,C,raw,20263001,1,4,0.30789648307896483,0.3018660812294182
0,1,C,raw,20263002,pooled,0,0.310053451973242,0.31431885280472377
0,1,C,raw,20263002,pooled,1,0.3114509155645982,0.31574440757786576
0,1,C,raw,20263002,pooled,2,0.3109352336507536,0.3174116971379343
0,1,C,raw,20263002,pooled,3,0.3132337927514038,0.3292377701934016
0,1,C,raw,20263002,pooled,4,0.31417782572824776,0.3184604904632153
0,1,C,raw,20263002,0,0,0.3104568241191838,0.31063829787234043
0,1,C,raw,20263002,0,1,0.3129886595759668,0.3177626063001557
0,1,C,raw,20263002,0,2,0.3101617354245991,0.3182839413715631
0,1,C,raw,20263002,0,3,0.3123306948109059,0.32864741641337386
0,1,C,raw,20263002,0,4,0.31486420099656115,0.31751640585562846
0,1,C,raw,20263002,1,0,0.30737564322469985,0.3447265625
0,1,C,raw,20263002,1,1,0.2966818477553676,0.2987927565392354
0,1,C,raw,20263002,1,2,0.31898238747553814,0.31
0,1,C,raw,20263002,1,3,0.3202592087312415,0.3344519015659955
0,1,C,raw,20263002,1,4,0.30789648307896483,0.3269230769230769
0,1,C,raw,20263003,pooled,0,0.310053451973242,0.3132103795839588
0,1,C,raw,20263003,pooled,1,0.3114509155645982,0.3162760696624382
0,1,C,raw,20263003,pooled,2,0.3109352336507536,0.32681643011561234
0,1,C,raw,20263003,pooled,3,0.3132337927514038,0.32187883521142474
0,1,C,raw,20263003,pooled,4,0.31417782572824776,0.3206433695903726
0,1,C,raw,20263003,0,0,0.3104568241191838,0.3127700432069131
0,1,C,raw,20263003,0,1,0.3129886595759668,0.31661065770523283
0,1,C,raw,20263003,0,2,0.3101617354245991,0.3276006711409396
0,1,C,raw,20263003,0,3,0.3123306948109059,0.32104607721046075
0,1,C,raw,20263003,0,4,0.31486420099656115,0.31809966434288667
0,1,C,raw,20263003,1,0,0.30737564322469985,0.31690140845070425
0,1,C,raw,20263003,1,1,0.2966818477553676,0.3134020618556701
0,1,C,raw,20263003,1,2,0.31898238747553814,0.3200362647325476
0,1,C,raw,20263003,1,3,0.3202592087312415,0.3290460878885316
0,1,C,raw,20263003,1,4,0.30789648307896483,0.34263392857142855
0,1,C,gap,20263001,pooled,0,0.310053451973242,0.319242766483812
0,1,C,gap,20263001,pooled,1,0.3114509155645982,0.3152557319223986
0,1,C,gap,20263001,pooled,2,0.3109352336507536,0.32430398796087284
0,1,C,gap,20263001,pooled,3,0.3132337927514038,0.31836371720764783
0,1,C,gap,20263001,pooled,4,0.31417782572824776,0.3183098591549296
0,1,C,gap,20263001,0,0,0.3104568241191838,0.3183727349093964
0,1,C,gap,20263001,0,1,0.3129886595759668,0.3167854509707545
0,1,C,gap,20263001,0,2,0.3101617354245991,0.32733585858585856
0,1,C,gap,20263001,0,3,0.3123306948109059,0.3203931815353988
0,1,C,gap,20263001,0,4,0.31486420099656115,0.31981416373681565
0,1,C,gap,20263001,1,0,0.30737564322469985,0.32676348547717843
0,1,C,gap,20263001,1,1,0.2966818477553676,0.3019271948608137
0,1,C,gap,20263001,1,2,0.31898238747553814,0.2987588652482269
0,1,C,gap,20263001,1,3,0.3202592087312415,0.3013555787278415
0,1,C,gap,20263001,1,4,0.30789648307896483,0.305159165751921
0,1,C,gap,20263002,pooled,0,0.310053451973242,0.31914445263934255
0,1,C,gap,20263002,pooled,1,0.3114509155645982,0.3199914383561644
0,1,C,gap,20263002,pooled,2,0.3109352336507536,0.32242319839219064
0,1,C,gap,20263002,pooled,3,0.3132337927514038,0.3320050096777866
0,1,C,gap,20263002,pooled,4,0.31417782572824776,0.3225440090857467
0,1,C,gap,20263002,0,0,0.3104568241191838,0.3151429246397354
0,1,C,gap,20263002,0,1,0.3129886595759668,0.3225149700598802
0,1,C,gap,20263002,0,2,0.3101617354245991,0.323457054230399
0,1,C,gap,20263002,0,3,0.3123306948109059,0.3315589353612167
0,1,C,gap,20263002,0,4,0.31486420099656115,0.32167655599040523
0,1,C,gap,20263002,1,0,0.30737564322469985,0.3521951219512195
0,1,C,gap,20263002,1,1,0.2966818477553676,0.2987927565392354
0,1,C,gap,20263002,1,2,0.31898238747553814,0.31363636363636366
0,1,C,gap,20263002,1,3,0.3202592087312415,0.335946248600224
0,1,C,gap,20263002,1,4,0.30789648307896483,0.33031674208144796
0,1,C,gap,20263003,pooled,0,0.310053451973242,0.31655757055478057
0,1,C,gap,20263003,pooled,1,0.3114509155645982,0.31993119759191574
0,1,C,gap,20263003,pooled,2,0.3109352336507536,0.3283511938334273
0,1,C,gap,20263003,pooled,3,0.3132337927514038,0.32359174567763527
0,1,C,gap,20263003,pooled,4,0.31417782572824776,0.3233117483811286
0,1,C,gap,20263003,0,0,0.3104568241191838,0.3165605860453945
0,1,C,gap,20263003,0,1,0.3129886595759668,0.32072980434521664
0,1,C,gap,20263003,0,2,0.3101617354245991,0.329032934759807
0,1,C,gap,20263003,0,3,0.3123306948109059,0.3224601593625498
0,1,C,gap,20263003,0,4,0.31486420099656115,0.3206914344685243
0,1,C,gap,20263003,1,0,0.30737564322469985,0.3165322580645161
0,1,C,gap,20263003,1,1,0.2966818477553676,0.31307929969104015
0,1,C,gap,20263003,1,2,0.31898238747553814,0.322463768115942
0,1,C,gap,20263003,1,3,0.3202592087312415,0.3333333333333333
0,1,C,gap,20263003,1,4,0.30789648307896483,0.34598214285714285
0,1,C,direct,20263001,pooled,0,0.310053451973242,0.3191008819100882
0,1,C,direct,20263001,pooled,1,0.3114509155645982,0.3166868331316687
0,1,C,direct,20263001,pooled,2,0.3109352336507536,0.3219300725662049
0,1,C,direct,20263001,pooled,3,0.3132337927514038,0.31254845497840295
0,1,C,direct,20263001,pooled,4,0.31417782572824776,0.3188963021599005
0,1,C,direct,20263001,0,0,0.3104568241191838,0.31699110790675317
0,1,C,direct,20263001,0,1,0.3129886595759668,0.31806491120636865
0,1,C,direct,20263001,0,2,0.3101617354245991,0.32281886274923516
0,1,C,direct,20263001,0,3,0.3123306948109059,0.31260066906207407
0,1,C,direct,20263001,0,4,0.31486420099656115,0.3191837762942436
0,1,C,direct,20263001,1,0,0.30737564322469985,0.33709016393442626
0,1,C,direct,20263001,1,1,0.2966818477553676,0.3045356371490281
0,1,C,direct,20263001,1,2,0.31898238747553814,0.31448763250883394
0,1,C,direct,20263001,1,3,0.3202592087312415,0.31210855949895616
0,1,C,direct,20263001,1,4,0.30789648307896483,0.3163716814159292
0,1,C,direct,20263002,pooled,0,0.310053451973242,0.32309972475121745
0,1,C,direct,20263002,pooled,1,0.3114509155645982,0.3174331550802139
0,1,C,direct,20263002,pooled,2,0.3109352336507536,0.3205842783009802
0,1,C,direct,20263002,pooled,3,0.3132337927514038,0.32302989130434784
0,1,C,direct,20263002,pooled,4,0.31417782572824776,0.3191898619597194
