kappa,trial,name,variant,tape,group,gap_conditioned_mark_tv,transition_conditioned_mark_tv,short_gap_repeat_curve_l1,gap_repeat_mi_error,gap_lag1_acf_error,amount_lag1_acf_error,gap_ks,gap_scaled_w1,gap_zero_rate_error,mark_sparse_tv,amount_ks,amount_scaled_w1,length_scaled_w1,null_centered_shape_l1,generated_repeat_level,reference_repeat_level
0,0,G,raw,20263001,1,0.0620798920697847,0.1278928233049026,0.021814098881730318,0.0005289184056615008,0.011682625340803054,0.00547063869983199,0.027597138948906696,0.0523980580222753,0.0,0.04345077766584979,0.032610560513971765,0.06062469439678872,0.03596270269496643,0.019239743487713887,0.2974046256241452,0.31017932137857473
0,0,G,raw,20263002,pooled,0.01763266396060999,0.04478135391941623,0.003263311226566398,1.506512858095199e-05,0.019778403974747907,0.002133084684012547,0.022582189410876863,0.05176786042399284,0.0,0.010066677173765672,0.032473142739426586,0.0632797277530419,0.015150947804831307,0.0024881843966872287,0.3088084099347906,0.3119710563295204
0,0,G,raw,20263002,0,0.01761856215964209,0.04718259105744959,0.004647241215226329,4.0902427753268186e-05,0.021738992607596472,0.002794050410517275,0.02290303379403158,0.051835512120519636,0.0,0.011740624259748252,0.03150376267493976,0.06302577021038962,0.015980419726708005,0.003481690689635126,0.30821945951070134,0.3121599775075561
0,0,G,raw,20263002,1,0.051657280974634255,0.1302679903019941,0.01514183940513755,0.0007801411681536927,0.002559966550686535,0.003268836417405277,0.03500695269552834,0.054727101851953015,0.0,0.029632835508177427,0.04406256430335359,0.06582486809353146,0.03596270269496643,0.015782977395035664,0.31308761015585373,0.31017932137857473
0,0,G,raw,20263003,pooled,0.017871339705815076,0.04773734349602411,0.006469824798510317,5.663532227969802e-06,0.012744360671284483,0.0031482392678733413,0.022235899078491106,0.051884401656277945,0.0,0.012514373171870742,0.034480402622042994,0.06314175773363466,0.015150947804831307,0.002552989868115717,0.30550123153101005,0.3119710563295204
0,0,G,raw,20263003,0,0.01773340260759417,0.05271031603671719,0.005366889796966877,2.3419394797979086e-06,0.013341945470810454,0.0023369332760378243,0.022212162820141823,0.052022917015283776,0.0,0.011128167688599984,0.03530701269844816,0.0645039764676878,0.015980419726708005,0.0027549708422149096,0.30679308771058916,0.3121599775075561
0,0,G,raw,20263003,1,0.050915326598360004,0.13005448986561638,0.015589954362487363,2.7193092991823343e-05,0.007268954296324695,0.010596577649053944,0.0317389788393192,0.05221162652305033,0.0,0.03825567925968541,0.02808712977832517,0.053535043172173266,0.03596270269496643,0.007138670194377965,0.2945893670160874,0.31017932137857473
0,0,G,gap,20263001,pooled,0.020182740154069113,0.04589192574484024,0.008510470819476482,2.7189341933390294e-05,0.011841565837073381,0.00636008879561741,0.02072607061927423,0.05134141744319326,0.0,0.015429485319566711,0.03381130818907879,0.06361149493425387,0.015150947804831307,0.0036640014165819166,0.3204815271489969,0.3119710563295204
0,0,G,gap,20263001,0,0.018483393470262125,0.04861494162951335,0.009442117062668332,5.188560481374227e-05,0.014223036075136253,0.007724309442724524,0.020663658913147254,0.051643708736760136,0.0,0.012361907022815383,0.03439636776811117,0.06407066131557268,0.015980419726708005,0.005241252711364728,0.3216020945702244,0.3121599775075561
0,0,G,gap,20263001,1,0.06172493544349378,0.12774849851050796,0.016602467371450467,0.00039241456248300126,0.010913345399350294,0.005279292369149202,0.027597138948906696,0.05234794979783776,0.0,0.04266799880087914,0.032035052531542596,0.06053093724075791,0.03596270269496643,0.016695881164993882,0.31064286762963156,0.31017932137857473
0,0,G,gap,20263002,pooled,0.018511528401839342,0.044939780939662555,0.01179001148732498,2.085274247342597e-05,0.020676644494824967,0.002168408347268739,0.02251818531461469,0.051702086375259006,0.0,0.011915097604693774,0.0325222809230622,0.06329893369515625,0.015150947804831307,0.003068860265416053,0.3237610678168453,0.3119710563295204
0,0,G,gap,20263002,0,0.01766548392990759,0.045484481380359744,0.010651069206114893,4.02686907350225e-05,0.02277447250776464,0.002843983764542068,0.02283156438293954,0.05177729290991437,0.0,0.012264431313857864,0.03154267866765342,0.06304565764690798,0.015980419726708005,0.004254287184051251,0.32281104671367095,0.3121599775075561
0,0,G,gap,20263002,1,0.05354713454463002,0.12877326170762282,0.020909961131469087,0.0008815537877593862,0.0022753877589496985,0.0033662597330714012,0.03500695269552834,0.054617835773207134,0.0,0.03452220311196352,0.04393075102316557,0.0658766183150709,0.03596270269496643,0.016909231521782156,0.3310892825100438,0.31017932137857473
0,0,G,gap,20263003,pooled,0.017955865166609953,0.04849258646967275,0.00815607337949978,5.519024798266575e-07,0.012814652815106006,0.003266964167724911,0.021979882693442532,0.051812153027582936,0.0,0.013238639589885129,0.034480402622042994,0.06313541043048283,0.015150947804831307,0.001921984277254854,0.3201271297090202,0.3119710563295204
0,0,G,gap,20263003,0,0.01767427599274379,0.05240974958490503,0.008885274727614743,3.7638720410708892e-06,0.013487309836846498,0.002430998335688,0.022140693409049783,0.05195619830668323,0.0,0.010603173395059685,0.03531220352694581,0.06449228856936115,0.015980419726708005,0.002342739964257805,0.32104525223517083,0.3121599775075561
0,0,G,gap,20263003,1,0.05007649534646101,0.125494617866891,0.009625602715029267,0.00015076432907051558,0.006687796023567352,0.010936457749066599,0.031126233741279985,0.0520102218839051,0.0,0.03770064834032027,0.02770604138366939,0.053665321781875996,0.03596270269496643,0.009123484283354126,0.3124569986067449,0.31017932137857473
0,0,G,direct,20263001,pooled,0.013232651664400092,0.04303647580019407,0.006546763320389849,7.550903086065921e-05,0.015681259282360374,0.00638971426170664,0.020818862877982736,0.05142375419639576,0.0,0.009068422264273096,0.03406858692553416,0.06381422509312197,0.015150947804831307,0.005935310425373885,0.3172718627030154,0.3119710563295204
