prevalence,kappa,trial,repeat,source,group,empirical_L1,Ucal_curve_L1,Ecal_curve_L1,mark_TV_transition_mean,mark_TV_entity_mean,signed_repeat_difference,absolute_repeat_difference,early_absolute_repeat_difference,early_mark_TV,early_signed_repeat_difference,early_transitions,late_absolute_repeat_difference,late_mark_TV,late_signed_repeat_difference,late_transitions,middle_absolute_repeat_difference,middle_mark_TV,middle_signed_repeat_difference,middle_transitions
0.1,1,1,3,Ecal,context_1,0.04619623481199244,0.034614500690160706,0.03771034773598519,0.020329480477038017,0.020299393063873603,-0.0021004313933116183,0.01922624925346059,0.0188140438222152,0.019936247714384295,0.0001122441262325501,1870,0.018927953850764494,0.020064622786866403,-0.004786180588160898,728,0.019800992249150898,0.02086942327203941,-0.0033700519911576453,1719
0.1,1,1,3,Ecal,pooled,0.007322446704826604,0.005998652169515094,0.005849616875960587,0.009188983325757075,0.00916285448394073,-0.000140877594291913,0.00761611709650403,0.00740886965450045,0.008953359527220072,-0.0004185595726085012,20480,0.007678236288368465,0.009309132012189887,-0.00015081541620150476,8048,0.0078157914076067,0.009394743404977817,0.00016664154966650012,18753
0.1,1,1,4,Ecal,context_0,0.005967402152755494,0.004049603643517156,0.0039192872945461405,0.008076650070581075,0.008064030764554133,4.202181761415852e-05,0.006454971975663994,0.006325269597575013,0.007901845273323065,-0.0005152087050106243,18610,0.006560340524737626,0.008217623007332376,0.0003450047703144329,7320,0.006551394629005369,0.00820704782683046,0.0005206072827005269,17034
0.1,1,1,4,Ecal,context_1,0.04086366323870513,0.03383841495611667,0.03695756305226384,0.020369519796135077,0.020363594976320606,-0.002129380803279974,0.019292586376704578,0.018150208372483278,0.019318237419509113,-0.0005087736177253213,1870,0.02064702555967065,0.02158547720047044,-0.004102342357797609,728,0.019961705133362245,0.020998188239377893,-0.0030567917545879213,1719
0.1,1,1,4,Ecal,pooled,0.006953667334104442,0.004996075263507516,0.00486174408257173,0.0091990526975394,0.009187086676468358,-0.00015623847963843702,0.007627112610787875,0.007404988128291734,0.008944259985889857,-0.0005146211262399448,20480,0.00783458340563117,0.00942684242241743,-5.729004942532444e-05,8048,0.0077806552143511514,0.009379551979188432,0.00019268380671807914,18753
0.1,1,1,0,Ucal,context_0,0.00477001342633028,0.004515213883116422,0.004262275548047462,0.008059214125000439,0.00805270129300036,0.00010181687359200677,0.006437828823713887,0.006356477588094863,0.007931093877260981,-0.0005433030242339569,18610,0.006495411528142098,0.008169848523535281,0.0004873454153456323,7320,0.006501961798849234,0.008151645380909579,0.0006409510976676581,17034
0.1,1,1,0,Ucal,context_1,0.04344584906826981,0.03208970276951345,0.03495268052485596,0.02072117805954978,0.020897930456368456,-0.001783069578694723,0.019621057437164573,0.01972818522051694,0.020868549408530567,0.00019188623696087516,1870,0.018448217756595914,0.01958055379173647,-0.0027197078842628787,728,0.020001219352571823,0.02104391805045962,-0.003534840776380791,1719
0.1,1,1,0,Ucal,pooled,0.00741169742693947,0.005397405607346079,0.005469127698748657,0.00921531696346514,0.00922558110430399,-7.02830146193638e-05,0.007641525825136585,0.007577429408047465,0.009112394748524367,-0.00047617392665415536,20480,0.007576629586580763,0.009202029616384494,0.00019724417253810298,8048,0.007739375745143114,0.009333419855338018,0.0002581757427116893,18753
0.1,1,1,1,Ucal,context_0,0.003654274400752708,0.003458540110720855,0.0031391683852976388,0.00808795815429568,0.00808406194391881,0.00013521235197235914,0.006474623753829782,0.006327305934534542,0.007900246742191738,-0.0004400930964437497,18610,0.006492017164744966,0.008164509615108315,0.0005427386367418727,7320,0.006628097092398836,0.00826014041836201,0.0005886197718685048,17034
0.1,1,1,1,Ucal,context_1,0.032821717695412644,0.02970644509201368,0.032127407347109484,0.020922652699787,0.020957835478280513,-0.0018119050454342286,0.019862021683942452,0.019203609901475398,0.02034208604650084,-6.909397515383634e-05,1870,0.020026160388734643,0.021047474578493736,-0.0028370050559905205,728,0.020508756446085952,0.021501355034834475,-0.003273675780593829,1719
0.1,1,1,1,Ucal,pooled,0.005436390276001049,0.003228294982042107,0.003582796628007233,0.009259832191496375,0.009259548101597345,-4.256954360100519e-05,0.00769696247052986,0.007503023142453458,0.00903629359273168,-0.00040621768839628204,20480,0.007716278629340454,0.009329867280782344,0.00023701629475514528,8048,0.00790047236190175,0.009473900772743505,0.00023458116179636966,18753
0.1,1,1,2,Ucal,context_0,0.00544298657062873,0.0028365222364066696,0.0026145210179881586,0.008056409146054638,0.00805167405536706,7.24648015785013e-05,0.006437922032707264,0.006308219326416822,0.007872507445798703,-0.0004003769552464257,18610,0.006436222688870026,0.00810744425016608,0.0005939815651442184,7320,0.0065803551993712135,0.00823539433330761,0.00036494351387219876,17034
0.1,1,1,2,Ucal,context_1,0.02396601727031664,0.029342744370656426,0.03005590251112921,0.02065876565462596,0.020746178154999847,-0.0015014382016680875,0.019564363793080568,0.01933861058304973,0.02052209185592626,-0.00024988633147216737,1870,0.018537831779282827,0.019525932133946808,-0.0025058573030017233,728,0.020244685962250094,0.02128720242404008,-0.0024375550669941395,1719
0.1,1,1,2,Ucal,pooled,0.007495036498372816,0.004384148765575928,0.004443806367626666,0.009207069518032861,0.00921079137305814,-7.12406882591824e-05,0.007636434100547021,0.007498006028072268,0.009027523209809374,-0.0003866358680170379,20480,0.0075309010459550805,0.00914032933706871,0.0003135786456598439,8048,0.007832900636442017,0.00943179267533124,0.00010805154669312154,18753
0.1,1,1,3,Ucal,context_0,0.007569181495985423,0.005681530533214359,0.0055766368309053595,0.008057551123668766,0.008032921283665714,-7.974656385290435e-06,0.006434090924013561,0.00625528716099384,0.007847875270310415,-0.0005300996958216565,18610,0.006520563813404796,0.008201236247331224,0.000272637713049116,7320,0.006592277872437488,0.008224880730677672,0.0004418706201000282,17034
0.1,1,1,3,Ucal,context_1,0.029488008775347647,0.02831615053632726,0.030616051230061656,0.02060508129799019,0.02054292421347363,-0.001351776146881139,0.019527637179037445,0.018982502891816556,0.020090496112258837,0.0008437879762069427,1870,0.019857012006648623,0.020949966722512797,-0.0032699864695442246,728,0.019981166115978763,0.021018808876969344,-0.0029278365280771754,1719
0.1,1,1,3,Ucal,pooled,0.007556229116746842,0.006350148793007906,0.006207741049527853,0.009203205567579545,0.009175192058994856,-0.00013067068723215448,0.0076295994619661875,0.00741739133172814,0.008965731763203167,-0.0004046519445182639,20480,0.007726942327902995,0.009354451429479856,-4.7818351181494314e-05,8048,0.007819574779100287,0.009397640421579149,0.0001329852904078929,18753
0.1,1,1,4,Ucal,context_0,0.00689526748761321,0.004386862727205755,0.004292540583271808,0.008078446673381097,0.008066555038784355,-2.4054438248935687e-05,0.006456644573347683,0.006311649822143058,0.007886862023819883,-0.0005696051989765592,18610,0.006546498533806514,0.008201620403643509,0.0002627097477352684,7320,0.006576441528223778,0.00823482559922431,0.00044874031434802926,17034
0.1,1,1,4,Ucal,context_1,0.03636842802160573,0.03128950617502696,0.034014530931418215,0.020248333870205457,0.020265547467781257,-0.001781715660897261,0.019170930248400195,0.018051701809035585,0.019230091252412776,-0.00014596720410381408,1870,0.020404534383707647,0.02133605881785375,-0.004230534565727135,728,0.01986603983019659,0.02089536699026616,-0.002524071362751594,1719
0.1,1,1,4,Ucal,pooled,0.007821715832750634,0.004990496712340072,0.004857277706466957,0.009189620358977652,0.00918042788264296,-0.00018453800454772,0.007617524657508375,0.007383617459618108,0.008922596333266596,-0.0005309234094056592,20480,0.007800058436729976,0.00938972566775199,-0.00014373680547057516,8048,0.007794636989274877,0.009395358348715108,0.0001762365403953682,18753
0.1,1,2,0,Ecal,context_0,0.0032476318357092223,0.0020437784110211004,0.0020793517335689613,0.03022752973857173,0.030242517802369577,2.5412529459615578e-05,0.02057270111446338,0.020615160539426344,0.030007319508543587,-6.023562956707361e-05,18630,0.020615220691682604,0.03049106003441524,0.0003145241597723523,7459,0.020507694215094678,0.030352879894536274,-7.488183148789631e-06,17047
0.1,1,2,0,Ecal,context_1,0.04103393113517998,0.031631674705774444,0.03166764025384966,0.03348037629963019,0.03343485679647098,0.001275108818619519,0.025280572086681184,0.02386839545558433,0.03211468304567215,0.002947561941235452,1850,0.02652291950768452,0.03474465949479287,0.0006696872723175754,733,0.026297838140437152,0.034436630297100666,-0.00030903002381930434,1673
0.1,1,2,0,Ecal,pooled,0.004451957684845915,0.004199496450310864,0.003818479210049601,0.030519648977343355,0.03053088826814534,0.0001376404879054408,0.020995487636613932,0.02090903185753632,0.030197681937434596,0.00021146483459233423,20480,0.0211438270432609,0.030871661646287407,0.0003463032810486766,8192,0.021025157398166152,0.03071784327185947,-3.443687435828595e-05,18720
0.1,1,2,1,Ecal,context_0,0.006660536340131765,0.005771397614799171,0.005702434466923358,0.03024765894420604,0.0302346111007207,0.000651132027208888,0.020548928084866854,0.020226038399117963,0.029805651464638507,0.0004976850418924837,18630,0.021080213828522522,0.03083154286276589,0.0013089717215596071,7459,0.020669334871021263,0.03047523031722213,0.0005309871956421957,17047
0.1,1,2,1,Ecal,context_1,0.0380940427941277,0.029637202082469408,0.02842465478288229,0.03240865261478691,0.03244496901239362,0.00023093414921803693,0.023969351281184367,0.023445766316475096,0.03185667540358908,0.0011090738426994633,1850,0.024034898898387672,0.03260414855941269,0.00032003419816819254,733,0.024519611760145592,0.032933374260516325,-0.0007791487968794543,1673
0.1,1,2,1,Ecal,pooled,0.007514542881363032,0.0063455581714269935,0.005793291749190748,0.030441725222522892,0.030434277220671622,0.0006133964986654827,0.02085609640702096,0.020516882961965167,0.02999092462318629,0.0005529130341528799,20480,0.021344591777278765,0.030990151258230014,0.0012204840256799798,8192,0.021013432800268326,0.03069491380104324,0.0004139007899002769,18720
0.1,1,2,2,Ecal,context_0,0.009972501738388399,0.0039487501555683525,0.004713919350437128,0.03029785989231989,0.03025324280677148,0.001144957555270027,0.020775633380998436,0.020170148925968735,0.029626819653211834,0.0002742526019956883,18630,0.02135470542791526,0.030922799968328436,0.0016199769073891757,7459,0.021183967809299643,0.030757767889482757,0.0018886698760328707,17047
0.1,1,2,2,Ecal,context_1,0.027111376207524494,0.026957039744484667,0.028175432207470093,0.03255713058210414,0.03243203387023794,0.001497346082880841,0.024243799471944095,0.024184523490635126,0.03254978365576323,0.0027582982867150694,1850,0.025067085738193454,0.03283530996228082,0.0017110820285376228,733,0.0239486361319924,0.03244337465147723,9.342481410581768e-06,1673
0.1,1,2,2,Ecal,pooled,0.00877258043501312,0.0032132504448766867,0.004026389453142714,0.03050075185838424,0.03045005742920375,0.0011766035202749143,0.02108708921495912,0.020532775534593383,0.02989085692883293,0.0004986414944141871,20480,0.021686880082143034,0.031093926656019732,0.0016281287694255298,8192,0.021431045272112943,0.030908409989526386,0.0017207150292805691,18720
0.1,1,2,3,Ecal,context_0,0.005707931541351563,0.004302556565618026,0.003927358125203102,0.030015256106710665,0.03001796407085344,0.0004982831035512679,0.020314187758401152,0.02002867905805972,0.02961929147987203,0.0005411663361121683,18630,0.020597927341741346,0.030252640950196974,0.001202872069184207,7459,0.020502057385621563,0.03034412144667895,0.00014312127347760882,17047
0.1,1,2,3,Ecal,context_1,0.02517355207383956,0.031049402706309754,0.03044236144626348,0.031904794017587244,0.03197166175486187,0.00054772296496772,0.02338253819782819,0.02187332894854449,0.03068228903792899,0.0009650263220474526,1850,0.024274582264368075,0.03225039691654114,-0.000287843697880983,733,0.024660582914146845,0.033105216783537374,0.0004523608330314343,1673
0.1,1,2,3,Ecal,pooled,0.006747829976100167,0.005235550994784112,0.004729828687969757,0.03018494452139438,0.03019444555109834,0.0005027230100795516,0.020589738473082986,0.0201953100296123,0.029715314208505105,0.000579454469607299,20480,0.02092690537620001,0.030431395237712877,0.0010694864909055468,8192,0.02087370339038774,0.03059087959296977,0.00017075790719200785,18720
0.1,1,2,4,Ecal,context_0,0.003979591858070296,0.002815022490849454,0.0030494958685201206,0.030238478616963063,0.030193419747241382,0.000376079471326552,0.02064746845358477,0.020192840980926767,0.029668540249566656,8.133153360630964e-05,18630,0.0207188061931319,0.030418752447853945,0.0007354754673394238,7459,0.021113098864585917,0.03078246226687096,0.0005409424586831603,17047
0.1,1,2,4,Ecal,context_1,0.03053134235016798,0.02451772269527184,0.024135964802942875,0.032776031974659635,0.03273947390251356,0.0005051914416078507,0.02457107316144161,0.023846273219867334,0.0320945757421086,0.002439804041909205,1850,0.02600753496656395,0.03420268433228247,0.002456777557568043,733,0.024743191146353583,0.032904518437350545,-0.0024891575921974847,1673
0.1,1,2,4,Ecal,pooled,0.004728756958508469,0.0030652716427401563,0.0025049462731555525,0.030466361531597527,0.03042340999075962,0.0003876742667670737,0.020999824581974344,0.020522862936104502,0.029887688963492566,0.00029437714592859263,20480,0.021192028628547632,0.030757329360852736,0.0008894933423562179,8192,0.021437518970750306,0.03097210970133743,0.00027014345306759844,18720
0.1,1,2,0,Ucal,context_0,0.004752776895904052,0.002106277054706598,0.002450767191926147,0.02999152291559991,0.03000529291141745,-0.0012429701704124282,0.020327008862614227,0.020467704985644698,0.029871652600243218,-0.0013676583702949446,18630,0.02035327034725598,0.030200037919521784,-0.0009848241146016112,7459,0.02016175672522932,0.030031287716494024,-0.0012196564064939441,17047
0.1,1,2,0,Ucal,context_1,0.0351651479716702,0.03293798352638232,0.03133224158339907,0.03295758546275629,0.03288442046130006,0.0006645364490778823,0.024586008217437824,0.02342915429658181,0.031854399629393466,0.0027876005241194287,1850,0.025324570835856427,0.033537030209231954,-0.0011152623355957854,733,0.025541664735239847,0.03392361104109136,-0.0009033511956687181,1673
0.1,1,2,0,Ucal,pooled,0.004356644956813371,0.003954292511459285,0.004416413100341446,0.03025788774934184,0.03026537035122618,-0.0010716680904717048,0.020709484834384343,0.02073521871734556,0.030050758166841263,-0.000992305393992865,20480,0.020798090080916154,0.030498623777475586,-0.0009964954056158604,8192,0.02064255726479917,0.030379143321304456,-0.0011913883179410273,18720
0.1,1,2,1,Ucal,context_0,0.005381832224191717,0.004111297075174416,0.004500664400606637,0.02999778220014553,0.029981630944984888,-0.0005542646312135485,0.020289153022310234,0.020063180185482504,0.029616767592176744,-0.000433856214662105,18630,0.020515546289561405,0.030402967317246715,-0.000126500285483666,7459,0.02043705039836902,0.030236887400943366,-0.0008730247095353989,17047
0.1,1,2,1,Ucal,context_1,0.03705464615435809,0.02963463101070528,0.028753732179464263,0.03273417745027076,0.03272286001767617,-0.0001583378595699157,0.024314975870170986,0.023260471693970063,0.03177956334327826,0.0003018481405200185,1850,0.02515060193633399,0.03355269813065202,0.0007770626969625322,733,0.02511492734624644,0.03343116516050188,-0.0010770424071519017,1673
0.1,1,2,1,Ucal,pooled,0.007022254746094882,0.004924870092294398,0.005042146013900749,0.030243521949143946,0.030229251735242647,-0.0005187087496277259,0.020650688767594152,0.020351998021942562,0.02981213732555261,-0.0003673985458590323,20480,0.02093027966225236,0.030684797479139547,-4.565169342640729e-05,8192,0.020855110661926655,0.030522358912254337,-0.0008912577014217456,18720
0.1,1,2,2,Ucal,context_0,0.010236931404342522,0.0041564208712898554,0.0042697836698622985,0.030014709102513908,0.029948018866270878,-0.0005211359270273512,0.020447324516316628,0.020051974032756083,0.029544608878421433,-0.001055254609040592,18630,0.021129114082614257,0.030653934296599364,-0.0002692927822284875,7459,0.02058106717682692,0.030248767086450048,-4.7613722014624384e-05,17047
0.1,1,2,2,Ucal,context_1,0.01812822988195765,0.028394477225857206,0.02927700920550803,0.0327531891559094,0.032664677025401594,0.000844386579990527,0.02437860690997353,0.024212016595175138,0.032668517815244914,0.0020250042940716485,1850,0.025136686648060486,0.033073669684622664,0.001764952902660526,733,0.024230680809769884,0.03270640478811649,-0.0008644704944668455,1673
0.1,1,2,2,Ucal,pooled,0.009406883087657277,0.0035984637714076514,0.0032418003667451047,0.030260636075573732,0.03019342011599704,-0.0003985062893275687,0.020800370133032608,0.02042775912750585,0.029826797918124724,-0.0007770085655465664,20480,0.021487701813384774,0.03087044626430213,-8.727348449610872e-05,8192,0.020907231899471874,0.03046840532762996,-0.00012061593250140675,18720
0.1,1,2,3,Ucal,context_0,0.006506225594829405,0.004647173057384546,0.00496494984209344,0.029814922342207454,0.029845952827238672,-0.0007328906940097316,0.020110986689665253,0.019850758220190588,0.029448856113971446,-0.0006525675605700596,18630,0.02017444668841883,0.029813510590358517,1.6844575071737585e-05,7459,0.020367612973211335,0.030215599534034642,-0.0011487231189560426,17047
0.1,1,2,3,Ucal,context_1,0.02170570595534425,0.029900345006997096,0.03030611327872823,0.03172181433042272,0.03174874231341987,-0.000767387719772392,0.023081507005543216,0.02149822186275914,0.030522590559416425,-0.00014365688671131392,1850,0.02448743389408634,0.03242623926639699,-0.001560050041235648,733,0.024216314599594883,0.03273928025887012,-0.0011098148324624264,1673
0.1,1,2,3,Ucal,pooled,0.006955063985930314,0.0054133046764408615,0.005281992701756087,0.029986169225686612,0.030017835666566562,-0.0007359886713402068,0.02037775184970021,0.019999576957434328,0.029545848727451585,-0.0006065966256755928,20480,0.020560362169590007,0.030047291122528463,-0.00012425207455635245,8192,0.020711570121765804,0.030441140017616358,-0.0011452458986940866,18720
0.1,1,2,4,Ucal,context_0,0.005230600573523296,0.002064765499637645,0.00237295120843681,0.02996244167801981,0.02991285012952685,-0.0010734078495415033,0.020379618233593473,0.02007947384679247,0.029542931665383205,-0.0008887062810053444,18630,0.02006741734712273,0.029775841183396577,-0.0010995042337650811,7459,0.020844239359790923,0.030502555752332867,-0.0012638423712699582,17047
0.1,1,2,4,Ucal,context_1,0.03337683576339404,0.024044080700567228,0.02455876300623771,0.03257049706260837,0.032580049616593734,-0.0009081035968847573,0.02426510885632702,0.02367698069762539,0.03205655859283021,0.0017587133235222585,1850,0.024616104170761363,0.03288626542137326,-0.00018291705698384757,733,0.02476167641646906,0.03300045998078825,-0.004174793995271097,1673
0.1,1,2,4,Ucal,pooled,0.006356545056239579,0.0028313063391734324,0.0026576567103291557,0.03019665596981608,0.03015378367694256,-0.0010585628356297226,0.020728551557579675,0.020404443948064,0.02976999269154419,-0.0006495594905572943,20480,0.020474422650067936,0.03005415428965108,-0.0010174902688504517,8192,0.02119433937025153,0.03072579259924557,-0.0015239931227098037,18720
0.1,1,3,0,Ecal,context_0,0.005317825549398629,0.004382788568969725,0.0038550257436014822,0.023619603281251348,0.02365977966430559,0.0006334752701364876,0.014860005134999098,0.016289477115144602,0.024793940489243313,-0.002788968876809687,18500,0.013545708496526749,0.022533801544112206,0.0033511783383337298,7179,0.013849135932818151,0.022791751158060675,0.003236721623729893,16827
0.1,1,3,0,Ecal,context_1,0.03445840216934369,0.02953856536737472,0.031364301500548024,0.03208647170056873,0.03205207567458839,-0.0017437229229801154,0.026166578784752502,0.028398705575840944,0.03422944197937437,-0.004228963041583998,1980,0.025111255439504092,0.030808322703533664,-0.00012215823428520303,755,0.024156122668940867,0.030267338149362482,0.00030760565352988957,1802
0.1,1,3,0,Ecal,pooled,0.007253600931931038,0.0046169327568919005,0.0040287837668923345,0.024436179222803608,0.024471144219987227,0.00040420953023533274,0.015950452696781536,0.01746019353859083,0.025706161824714968,-0.002928187062661891,20480,0.014646286759943424,0.02332120556167752,0.0030206553849272144,7934,0.014846140071445729,0.023514871441399868,0.002953385589680808,18629
0.1,1,3,1,Ecal,context_0,0.005518322393282091,0.004572201501254133,0.004448361113805155,0.02352087811349878,0.02353662721115894,0.0008345243035456896,0.014829774014309974,0.016123846951771426,0.02461015970723049,-0.0029968985105688507,18500,0.013988644479854241,0.022871466966763374,0.0040974137750130575,7179,0.01376589569879448,0.02260035830238431,0.003654815415773345,16827
0.1,1,3,1,Ecal,context_1,0.04713225888711882,0.035925448186342426,0.03864917378822602,0.03220398777265308,0.03235553546446184,-0.0023214006043128146,0.02624462914614326,0.02871796095254596,0.034620622675654224,-0.003352740022231533,1980,0.02434130668245404,0.030302378337287546,-0.002792012089530364,755,0.024324435740709305,0.03034537401891207,-0.0009910100833259597,1802
0.1,1,3,1,Ecal,pooled,0.0053960553101897405,0.003378006382319187,0.0026521688144498464,0.0243583091558129,0.024389236505179435,0.0005301552941935217,0.01593066464061203,0.017341441957705685,0.02557796813874802,-0.0030313011567159264,20480,0.014973804545768389,0.0235785930172733,0.0034418155234715547,7934,0.014787232815952166,0.023349540669724642,0.003205420518066708,18629
0.1,1,3,2,Ecal,context_0,0.007086915564075896,0.004452010707949396,0.003788537624313308,0.023818893360266814,0.023860504717628284,0.0006828407708299372,0.015079416150231308,0.016476765206335363,0.02499903448686205,-0.0032556647942275614,18500,0.013614888617314573,0.02263243497879069,0.004075706934991994,7179,0.014167957519511882,0.023027603996661018,0.0035654084751767794,16827
0.1,1,3,2,Ecal,context_1,0.03601466984490146,0.03797050453744355,0.03831818539861178,0.03217404166473148,0.03218290173553066,-7.806914343901188e-05,0.026031940740282537,0.027090585873358778,0.03319622113544616,-0.0031448222866112536,1980,0.02428687921422996,0.030314534120970956,0.0027120791819711396,755,0.02559986753755153,0.031829986638940204,0.002122601909722128,1802
0.1,1,3,2,Ecal,pooled,0.008248908245855634,0.0066499635209815965,0.006048521607862467,0.02462469460290347,0.024665111460570016,0.0006094558191678786,0.016135717918083325,0.017502906071604228,0.025791535930426334,-0.0032449485752295004,20480,0.014630435995770727,0.023363464075380824,0.003945944021766541,7934,0.015273776503488877,0.02387906642198643,0.0034258444926254196,18629
0.1,1,3,3,Ecal,context_0,0.00605188852262136,0.003568538385765819,0.0029529027345694004,0.023636424937966895,0.023692049012650877,0.0005430615756537826,0.014882656051886198,0.01637507218887677,0.024816094513057503,-0.0031916164920942204,18500,0.013653368377900585,0.022651762890958722,0.002949059253960935,7179,0.013766316697112152,0.022759560475869994,0.003622569920621454,16827
0.1,1,3,3,Ecal,context_1,0.03252043656343168,0.027813765939846437,0.029394967533008673,0.032355493764451126,0.03245714537845459,-0.0009646760080159959,0.02662062991089447,0.02898073126703049,0.034692903749516585,-0.0030551239556510642,1980,0.0229716964016687,0.02882726403563869,0.0008214075537706843,755,0.025556225978772464,0.031265450298759545,0.0005839332301463191,1802
0.1,1,3,3,Ecal,pooled,0.005946547906855734,0.004076633334647378,0.00350712181149745,0.02447732401467882,0.024539455790204168,0.000397649815835961,0.016014709437051272,0.01759378336928421,0.025770981343535483,-0.0031784204363248135,20480,0.01454010113035142,0.023239424015767566,0.0027465917679962717,7934,0.014906765273286497,0.023582342882915296,0.0033286398483558365,18629
0.1,1,3,4,Ecal,context_0,0.0036235522470593035,0.0034171141495480057,0.002681792575736673,0.023561596464381957,0.02358315582634574,0.0007380834046942494,0.01486362047743762,0.016313053487925916,0.024713233124131238,-0.0033671291961863232,18500,0.013928993279068961,0.02281751825282139,0.003703681998310821,7179,0.01366882508687811,0.0226129103810297,0.003986220375795291,16827
0.1,1,3,4,Ecal,context_1,0.025313221380903528,0.029797438603750254,0.030304584905414725,0.03170204581236083,0.03162442900614326,-0.0009363812950934664,0.02584150437522636,0.027794910964527818,0.03352848422646551,-0.004231254962470495,1980,0.024018224239941464,0.030048571756365553,0.0033139534491971627,755,0.024459057902042794,0.030387964154396995,0.0009031565126019234,1802
0.1,1,3,4,Ecal,pooled,0.00266417520023328,0.003098043990565555,0.002353022360094424,0.024346691349737486,0.024360583604470694,0.0005765918683777546,0.01592236799022948,0.017423115880683328,0.025565488845938945,-0.003450672605231375,20480,0.014889085209426755,0.02350562581460307,0.0036665954020692264,7934,0.014712574055310486,0.023364998356745405,0.0036879928229757923,18629
0.1,1,3,0,Ucal,context_0,0.005937136424029187,0.004874334897057225,0.004440131224935844,0.02352448569418139,0.023582165530699795,-9.358877966680264e-05,0.01475848603059571,0.01636222627557613,0.024755536065581632,-0.0033655882667045335,18500,0.013139743101033913,0.022249410794273398,0.0023105005722122945,7179,0.01368590987080409,0.022715032484193574,0.002478053999976508,16827
0.1,1,3,0,Ucal,context_1,0.03557382731040249,0.028384141743489365,0.030691977146895495,0.03196964795328995,0.032055365913905655,-0.002701697882584257,0.026103866344257445,0.02879598086248293,0.034514326632088706,-0.004832123606606866,1980,0.024137805742735895,0.02978265494006433,-0.001499422195534043,755,0.023969565016878035,0.030089912071471856,-0.0008645587095310632,1802
0.1,1,3,0,Ucal,pooled,0.005936084511586866,0.004522805465656374,0.00439077517126768,0.02433896821378209,0.02440135189587302,-0.00034512441727359836,0.015852676249822444,0.01756431778348997,0.025699012887929484,-0.0035073724450739975,20480,0.014186319518286875,0.022966274838900593,0.0019479480527204262,7934,0.014680657123647788,0.02342841124935947,0.002154720052768786,18629
0.1,1,3,1,Ucal,context_0,0.00419581899199461,0.004676030950486121,0.004260388485129625,0.02340521360130739,0.02345048181388705,3.318984920541713e-05,0.014708577899381238,0.016211200467033966,0.024589071969268843,-0.0036356795637591463,18500,0.013505446555297642,0.022443202660646852,0.0030880048538934786,7179,0.013569858128631887,0.022514080109640136,0.002763537933901966,16827
0.1,1,3,1,Ucal,context_1,0.04012720884158554,0.03258148211449371,0.03527332350805252,0.03215479229104296,0.03228761145953497,-0.0024790919431215714,0.026235007630250173,0.029092753226069187,0.03494584719245346,-0.003127940681132704,1980,0.024903072076325385,0.030802098958404574,-0.003731647553230753,755,0.02365302930810343,0.029654789383911563,-0.0012413561013377334,1802
0.1,1,3,1,Ucal,pooled,0.002962879244886273,0.003756320485725224,0.003018761051590368,0.024249055161482767,0.024304852746425278,-0.00020910385000142654,0.01582022919051812,0.017456584962292254,0.025590361761354076,-0.003586591527255223,20480,0.014590045404349312,0.023238635822331634,0.0024390462494847573,7934,0.014545212386262878,0.02320480736887236,0.002376140915731268,18629
0.1,1,3,2,Ucal,context_0,0.00749809987295214,0.0051301311191556615,0.004737117969738012,0.023712971859024,0.02375070539212595,-0.00011914309154708139,0.01495170442439433,0.016460008246874488,0.024892021985938522,-0.0039136179047259126,18500,0.013465604727078752,0.022558910399607262,0.002943020928373475,7179,0.013927462967874787,0.022909060280562846,0.0027461631748580237,16827
0.1,1,3,2,Ucal,context_1,0.02720808096182692,0.03465603503725915,0.03538892439881004,0.031896820051207295,0.03185151403214654,-0.0004444780414860391,0.025834102353956803,0.02703237860002602,0.033033246570619554,-0.002994674513812619,1980,0.024424649972394602,0.030539319969772282,0.0022429246677468156,755,0.02510799224344759,0.031216902211610824,0.0012316595665804555,1802
0.1,1,3,2,Ucal,pooled,0.009757924319875733,0.0064567170676451124,0.006614278113334498,0.024502252288587073,0.02453388903994044,-0.00015051959108735414,0.016001242919099705,0.017482141708751443,0.0256791130346528,-0.003824774744862225,20480,0.014508468246137673,0.02331832673757986,0.002876399718797835,7934,0.015008965665528026,0.02371268533610788,0.002599663872581134,18629
0.1,1,3,3,Ucal,context_0,0.006733323447375353,0.0033872219673268815,0.0030206077253156958,0.023615430730437426,0.0236668769754216,-0.00028867432444029873,0.014888335131092984,0.01650924575953065,0.02484310540241957,-0.003961280323565007,18500,0.013753779361711802,0.022717195134037835,0.0019086646296209504,7179,0.013590309888464517,0.02264891571973338,0.002811611800989153,16827
0.1,1,3,3,Ucal,context_1,0.029041385352151977,0.025023002827473332,0.02678745666884149,0.03167169592115418,0.03178090745850619,-0.0011134593016169318,0.025889120469268445,0.028473781875212385,0.03419750466139639,-0.0027964103195552872,1980,0.022311443736813714,0.028111062679186907,0.00032132439167294283,755,0.02454811955319426,0.030388220223044143,0.0001345880497060923,1802
0.1,1,3,3,Ucal,pooled,0.007628989662434125,0.0037679790778272744,0.003859226672458082,0.02439240658593733,0.024451338906891697,-0.0003682196221774835,0.015949291343054426,0.01766597337227722,0.02574748579952768,-0.003848661055599223,20480,0.014568127307666169,0.02323047595034582,0.0017576132205396869,7934,0.0146502687169493,0.02339754563625955,0.0025526608750236113,18629
