kappa,source,group,dimension,bin,metric,mean,q05,q95,minimum,maximum,adequate_all,min_entities,triplet_0,triplet_1,triplet_2,triplet_3,triplet_4,triplet_5,triplet_6,triplet_7,triplet_8,triplet_9
0,JOINT_CONT,1,all,all,occupancy,1.0,1.0,1.0,1.0,1.0,True,214,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,JOINT_CONT,1,all,all,law_residual,-0.0005089537786993008,-0.0038423407876506874,0.003256582182055867,-0.003917917937611333,0.0045416285402662,True,214,0.0005271634964241663,0.0045416285402662,0.0016859699664654667,-0.0013747164444148998,-0.0037499687154765645,-0.0011018343664723998,-0.002350326135378733,0.0009271470627865665,-0.003917917937611333,-0.00027668325358147695
0,JOINT_CONT,1,history,1-4,continuation,0.31405763239875395,0.2939252336448598,0.3222936137071651,0.2827102803738317,0.32281931464174457,True,214,0.3173676012461059,0.3119158878504673,0.2827102803738317,0.3173676012461059,0.3076323987538941,0.3189252336448598,0.3216510903426791,0.3197040498442367,0.32281931464174457,0.3204828660436137
0,JOINT_CONT,1,history,1-4,occupancy,0.17483660130718953,0.1748366013071895,0.1748366013071895,0.1748366013071895,0.1748366013071895,True,214,0.1748366013071895,0.1748366013071895,0.1748366013071895,0.1748366013071895,0.1748366013071895,0.1748366013071895,0.1748366013071895,0.1748366013071895,0.1748366013071895,0.1748366013071895
0,JOINT_CONT,1,history,1-4,law_residual,-0.0015404839020856467,-0.013354662598605202,0.0059988530893220135,-0.021238198429233968,0.0067778020177349,True,214,0.003538736739833733,-0.0037192299167256005,-0.021238198429233968,-0.002262761738396767,-0.002196021824177367,-0.003256949724699701,6.1442548814999035e-06,0.0018988352008872,0.0067778020177349,0.005046804399039601
0,JOINT_CONT,1,history,5-8,continuation,0.31526479750778813,0.30327102803738315,0.32834890965732083,0.3025700934579439,0.32904984423676004,True,214,0.32904984423676004,0.3274922118380062,0.3251557632398754,0.3025700934579439,0.30412772585669784,0.31113707165109034,0.31191588785046725,0.3119158878504673,0.30724299065420557,0.32204049844236754
0,JOINT_CONT,1,history,5-8,occupancy,0.17483660130718953,0.1748366013071895,0.1748366013071895,0.1748366013071895,0.1748366013071895,True,214,0.1748366013071895,0.1748366013071895,0.1748366013071895,0.1748366013071895,0.1748366013071895,0.1748366013071895,0.1748366013071895,0.1748366013071895,0.1748366013071895,0.1748366013071895
0,JOINT_CONT,1,history,5-8,law_residual,0.0013187028730608133,-0.00916899200291917,0.013988636177957306,-0.010407552331771298,0.017321849561779533,True,214,0.0040072840829895,0.009914708708841266,0.017321849561779533,-0.005529409623598834,-0.007655196045433232,0.004290502343980666,0.0023127650303556,-0.002908427273826867,-0.010407552331771298,0.0018405042772917997
0,JOINT_CONT,1,history,9-16,continuation,0.31772673733804474,0.3072536317235963,0.33474676089517075,0.30663525716529244,0.3404004711425206,True,214,0.3219473890851982,0.3278366705928543,0.3404004711425206,0.3080094228504122,0.31330977620730266,0.3154691794267766,0.31782489202983893,0.30663525716529244,0.31252453867294855,0.31330977620730266
0,JOINT_CONT,1,history,9-16,occupancy,0.346813725490196,0.346813725490196,0.346813725490196,0.346813725490196,0.346813725490196,True,214,0.346813725490196,0.346813725490196,0.346813725490196,0.346813725490196,0.346813725490196,0.346813725490196,0.346813725490196,0.346813725490196,0.346813725490196,0.346813725490196
0,JOINT_CONT,1,history,9-16,law_residual,0.0006689303761120469,-0.00332173805775418,0.006845234785656357,-0.0044022009945637,0.006885080141433567,True,214,0.0021812024678007,0.006796534906373101,0.006885080141433567,-0.0044022009945637,-0.0013782364973678662,-0.0005064265916767001,-0.0015730976325073335,-0.0020011722460981005,0.0009996353042887,-0.00031201509656189993
0,JOINT_CONT,1,history,17-31,continuation,0.3123822341857335,0.29918124719605205,0.3298564378645132,0.29564827276805744,0.3349035441902198,True,182,0.3048452220726783,0.32368775235531627,0.31606101390758184,0.31987438313144906,0.3061911170928667,0.30798564378645127,0.3034993270524899,0.3349035441902198,0.29564827276805744,0.3111260655002243
0,JOINT_CONT,1,history,17-31,occupancy,0.3035130718954248,0.3035130718954248,0.3035130718954248,0.3035130718954248,0.3035130718954248,True,182,0.3035130718954248,0.3035130718954248,0.3035130718954248,0.3035130718954248,0.3035130718954248,0.3035130718954248,0.3035130718954248,0.3035130718954248,0.3035130718954248,0.3035130718954248
0,JOINT_CONT,1,history,17-31,law_residual,-0.0023134837942831834,-0.009854859274809965,0.0055029093119073925,-0.0119599197176393,0.0059229564654870335,True,182,-0.0051023439678125,0.0036285109125646334,-5.650235114283296e-05,0.004989518346421166,-0.0051056250081131,-0.0036469648369357,-0.0072820076224630005,0.0059229564654870335,-0.0119599197176393,-0.004522460163198233
0,JOINT_CONT,1,run,1,continuation,0.16211732681060717,0.1576126604950285,0.16592545337039694,0.1559337081523651,0.1664738089812214,True,214,0.1608525536159404,0.16490805597954128,0.15966471335828378,0.1664738089812214,0.1559337081523651,0.16404774104614614,0.16263052181969959,0.1608033090190694,0.1606036151766375,0.165255240957167
0,JOINT_CONT,1,run,1,occupancy,0.6984136710239651,0.6919560185185184,0.704718137254902,0.690699891067538,0.7052696078431372,True,214,0.69614651416122,0.690699891067538,0.69349128540305,0.7022058823529411,0.7052696078431372,0.7000953159041394,0.6996187363834423,0.6949210239651417,0.7040441176470589,0.6976443355119826
0,JOINT_CONT,1,run,1,law_residual,-0.00020766580096941346,-0.004826238258379518,0.0034008095999189226,-0.0064819803410922335,0.0037920453748831336,True,214,-0.0012668911580797002,0.0027568665285473332,-0.002802553490619534,0.0037920453748831336,-0.0064819803410922335,0.0019641214626872,-9.986117250296662e-05,-0.0012345453263173333,-0.0016264924288293665,0.002922632541629333
0,JOINT_CONT,1,run,2-3,continuation,0.6398035388351637,0.6300437887945824,0.651461084414538,0.6272585969537349,0.6526126216189009,True,201,0.6391204670137857,0.6400588107657236,0.6500536500536501,0.6350066368688008,0.6479278991718154,0.6373977551907314,0.6272585969537349,0.6526126216189009,0.6334479121556184,0.6351510385588764
0,JOINT_CONT,1,run,2-3,occupancy,0.16870234204793022,0.16465482026143788,0.17337622549019605,0.1640114379084967,0.1746323529411764,True,201,0.16646241830065356,0.17109204793028318,0.16544117647058817,0.1746323529411764,0.1640114379084967,0.170615468409586,0.16727941176470584,0.16782407407407404,0.16782407407407404,0.17184095860566448
0,JOINT_CONT,1,run,2-3,law_residual,-0.0005273259911185004,-0.010835713294100359,0.010158975308383519,-0.014523304779288334,0.011281554587639632,True,201,-0.001248246485947333,0.0010582899931434002,0.008786933967070499,-0.006328657034426167,0.006912107404969632,-0.0013745892349089333,-0.014523304779288334,0.011281554587639632,-0.0049489214403148655,-0.004888426889122533
0,JOINT_CONT,1,run,4-7,continuation,0.7145619096996867,0.696536074722268,0.7368956836914659,0.6960535627828243,0.7369880124862066,True,147,0.7307514151622877,0.7367828373867827,0.7369880124862066,0.6971258115371436,0.7110739944803668,0.6960535627828243,0.7142291959575694,0.7202760538658369,0.7033666356989269,0.6989715776389206
0,JOINT_CONT,1,run,4-7,occupancy,0.10917755991285398,0.10529684095860561,0.11303104575163396,0.10505174291938994,0.1131535947712418,True,147,0.11186002178649229,0.11104302832244006,0.1131535947712418,0.10505174291938994,0.10845588235294117,0.10797930283224395,0.1083197167755991,0.1128812636165577,0.10559640522875811,0.10743464052287577
0,JOINT_CONT,1,run,4-7,law_residual,0.001615661560422621,-0.016945086421428546,0.024260830822423692,-0.017344329272968268,0.024696958568283568,True,147,0.018524314920405634,0.023727785799706066,0.024696958568283568,-0.016457122936213334,-0.001732498082319368,-0.017344329272968268,0.0017612033950312675,0.007267999470374601,-0.00990041948349,-0.014387276774583966
0,JOINT_CONT,1,run,8+,continuation,0.6625105158669972,0.6328659284486764,0.680875722999596,0.6269047965468743,0.6809861630295684,False,31,0.6686504181299462,0.6784524219467402,0.6638563860682646,0.6269047965468743,0.6809861630295684,0.6638194702911321,0.6807407407407408,0.643135261962914,0.6401517563286567,0.6784077436251348
0,JOINT_CONT,1,run,8+,occupancy,0.023706427015250504,0.01954997276688448,0.02757693355119823,0.018110021786492302,0.0279139433551198,False,31,0.025531045751633966,0.02716503267973853,0.0279139433551198,0.018110021786492302,0.0222630718954248,0.021309912854030468,0.024782135076252668,0.02437363834422653,0.02253540305010887,0.023080065359477098
0,JOINT_CONT,1,run,8+,law_residual,-0.025507787706272267,-0.05561405817898954,-0.007132686227791822,-0.06184651356189704,-0.006990641957747768,False,31,-0.01861161243995077,-0.009704263610579432,-0.024443728028290663,-0.06184651356189704,-0.006990641957747768,-0.02434795335502263,-0.008666005502550136,-0.04516425000451373,-0.047996612710991475,-0.007306295891178999
1,JOINT_BIN,0,all,all,continuation,0.3154088050314465,0.31334770662600847,0.3183672415983736,0.31275808398449906,0.31857092941998594,True,1834,0.31406835652118664,0.31857092941998594,0.31518010291595194,0.3151959850073058,0.31275808398449906,0.3149577536369989,0.3163236134934248,0.318118289816403,0.3141080617495711,0.31480687376913785
1,JOINT_BIN,0,all,all,occupancy,1.0,1.0,1.0,1.0,1.0,True,1834,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,JOINT_BIN,0,all,all,law_residual,-0.00022103710936639373,-0.00122736024355543,0.001285898086501953,-0.0014440966144306,0.0014161996083117332,True,1834,-0.000962460234708,0.0014161996083117332,-0.0003411584057209334,-0.0001891104366293333,-0.0014440966144306,-0.0008007141391234334,0.0001393088761886631,0.0011266406709566665,-0.0006703164763743333,-0.00048466394213436665
1,JOINT_BIN,0,history,1-4,continuation,0.31518084332969826,0.30741775717920755,0.3211945656125045,0.3054343874954562,0.3213376953834968,True,1834,0.31225009087604505,0.3164303889494729,0.3168393311523083,0.3137041075972373,0.30984187568157034,0.3154307524536532,0.32101962922573607,0.3213376953834968,0.3195201744820065,0.3054343874954562
1,JOINT_BIN,0,history,1-4,occupancy,0.1747665332570993,0.17476653325709926,0.17476653325709926,0.17476653325709926,0.17476653325709926,True,1834,0.17476653325709926,0.17476653325709926,0.17476653325709926,0.17476653325709926,0.17476653325709926,0.17476653325709926,0.17476653325709926,0.17476653325709926,0.17476653325709926,0.17476653325709926
1,JOINT_BIN,0,history,1-4,law_residual,-0.0004234301619888303,-0.004788091623220486,0.0028557616280927524,-0.006695020182433666,0.003251994198583333,True,1834,-0.0015211219977698664,-0.00033808652278476673,-0.00015571204146333333,-0.0010031712031335668,-0.0024574011619599334,-5.644943790846681e-05,0.003251994198583333,0.002369189353711029,0.002371477375270933,-0.006695020182433666
1,JOINT_BIN,0,history,5-8,continuation,0.3150172664485641,0.31157988004362047,0.3186386768447837,0.3110687022900763,0.3201108687749909,True,1834,0.3110687022900763,0.3168393311523083,0.3134769174845511,0.3151126862958924,0.31674845510723365,0.31225009087604505,0.3201108687749909,0.3164758269720101,0.3122046528535078,0.31588513267902585
1,JOINT_BIN,0,history,5-8,occupancy,0.1747665332570993,0.17476653325709926,0.17476653325709926,0.17476653325709926,0.17476653325709926,True,1834,0.17476653325709926,0.17476653325709926,0.17476653325709926,0.17476653325709926,0.17476653325709926,0.17476653325709926,0.17476653325709926,0.17476653325709926,0.17476653325709926,0.17476653325709926
1,JOINT_BIN,0,history,5-8,law_residual,-0.00041349412369911934,-0.0030693670792368848,0.002356552112941094,-0.0033852941122725997,0.0027242294417727,True,1834,-0.0025729234526362665,0.0017988056703319667,-0.0005746678150632332,-0.0012758165963166334,-0.0003839195395015334,-0.0026832340388598997,0.0019071687110358002,0.0003107104945185058,-0.0033852941122725997,0.0027242294417727
1,JOINT_BIN,0,history,9-16,continuation,0.3161736106344521,0.31294529480403593,0.31905415608483767,0.31127736975770465,0.31965131443475875,True,1834,0.3153270643146407,0.31827853661884814,0.314983869860663,0.31708879584505906,0.31127736975770465,0.3150067494909282,0.3158075365502093,0.31832429587937855,0.31599057359233074,0.31965131443475875
1,JOINT_BIN,0,history,9-16,occupancy,0.3470792834000381,0.3470792834000381,0.3470792834000381,0.3470792834000381,0.3470792834000381,True,1834,0.3470792834000381,0.3470792834000381,0.3470792834000381,0.3470792834000381,0.3470792834000381,0.3470792834000381,0.3470792834000381,0.3470792834000381,0.3470792834000381,0.3470792834000381
1,JOINT_BIN,0,history,9-16,law_residual,0.00028206227815331995,-0.0015136246597699267,0.0014174138688635859,-0.002122261861902067,0.0017070145601788666,True,1834,-0.0007697347460528665,0.0010634574683671333,0.0006366232993584667,0.0008541334449999333,-0.002122261861902067,-0.00019374614529703334,0.00018329153791856668,0.0017070145601788666,0.0004862369124846333,0.0009756083114775666
1,JOINT_BIN,0,history,17-31,continuation,0.3148907211098023,0.31087553985080485,0.319263185446931,0.3099332548095799,0.32113597696636564,True,1605,0.3154037429655804,0.32113597696636564,0.31542991755005884,0.3139379662347859,0.3138332678968721,0.3161889804999345,0.3120272215678576,0.31697421803428866,0.3099332548095799,0.31404266457269986
1,JOINT_BIN,0,history,17-31,occupancy,0.3033876500857633,0.3033876500857633,0.3033876500857633,0.3033876500857633,0.3033876500857633,True,1605,0.3033876500857633,0.3033876500857633,0.3033876500857633,0.3033876500857633,0.3033876500857633,0.3033876500857633,0.3033876500857633,0.3033876500857633,0.3033876500857633,0.3033876500857633
1,JOINT_BIN,0,history,17-31,law_residual,-0.0005691356476931601,-0.0024791067104152683,0.001533063113866889,-0.0027224471247747333,0.0026098977020374663,True,1605,6.658438377079989e-05,0.0026098977020374663,-0.0014320662315993667,-0.0002876572714088333,-0.0006952679823608335,-0.0008394009522919667,-0.0027224471247747333,0.0002169319505473001,-0.0021816906484203665,-0.0004262403024310666
1,JOINT_BIN,0,run,1,continuation,0.16258052666468265,0.1605335276460552,0.16477922308551488,0.16025506095850683,0.16485980908532807,True,1834,0.16339591350320137,0.16468072908574316,0.1614384046577179,0.16323719720259056,0.16087387581972543,0.16025506095850683,0.16281107781175533,0.16485980908532807,0.1614389343079551,0.16281426421430242
1,JOINT_BIN,0,run,1,occupancy,0.6983625563814243,0.6954446191474494,0.7005526967791118,0.6953338415602567,0.7010672765389746,True,1834,0.6999237659615017,0.6953338415602567,0.6985182008766914,0.6987723143383521,0.7010672765389746,0.69847055460263,0.6972873387967727,0.6955800139762404,0.69974906295661,0.6989231942062131
1,JOINT_BIN,0,run,1,law_residual,0.00018307417439393238,-0.0017083406672784597,0.002335214234043179,-0.0019486141687349724,0.002406987969090844,True,1834,0.0007061060046736335,0.0022474907800960333,-0.000705606183769,0.0007320790010615525,-0.0014146730543871666,-0.0019486141687349724,0.00039922059538033335,0.002406987969090844,-0.0008564967816539333,0.00026424758218199993
1,JOINT_BIN,0,run,2-3,continuation,0.6397107650385417,0.6341608324478799,0.6457614215745522,0.6321566015675456,0.6484799202790732,True,1766,0.6321566015675456,0.6399038505805982,0.6424388120468042,0.6366104479682885,0.6412543208742042,0.6484799202790732,0.641880253542241,0.6383780971309457,0.6387988940404465,0.6372064523552705
1,JOINT_BIN,0,run,2-3,occupancy,0.16921891874722056,0.16788720538720536,0.1709460961819452,0.16772282574169364,0.17129629629629628,True,1766,0.16953338415602567,0.17051807381996056,0.1681039959341846,0.16918397814624223,0.16772282574169364,0.16838987357855276,0.17009719839908513,0.17129629629629628,0.16808811384283082,0.16925544755733432
1,JOINT_BIN,0,run,2-3,law_residual,-0.0008624047773235488,-0.006448715362770089,0.004187025044578296,-0.008895380172835634,0.006391447771495168,True,1766,-0.008895380172835634,-0.00034539136817130016,0.0014927306005687998,-0.0034583472615788667,0.0005264819354176001,0.006391447771495168,0.0012344468790219775,-0.0017849686278185667,-0.0011523575937368664,-0.0026327099355977998
1,JOINT_BIN,0,run,4-7,continuation,0.7121355507237178,0.7100881814443314,0.7145861095569741,0.7099424635709172,0.7151997570868006,True,1334,0.7131782395241385,0.7133663947891926,0.7151997570868006,0.7115816963676324,0.7099424635709172,0.7102662810673932,0.7104021901884545,0.7131161275346235,0.7138360959094084,0.7104662611986178
1,JOINT_BIN,0,run,4-7,occupancy,0.10802283844736671,0.10632107235880817,0.10960628295533952,0.1059494314211295,0.10971348707197759,True,1334,0.1059494314211295,0.10971348707197759,0.10947525570167077,0.10740264278000124,0.1073549965059399,0.10904643923511843,0.10803792643415279,0.10931643478813284,0.10677530017152653,0.10715647036401747
1,JOINT_BIN,0,run,4-7,law_residual,-0.0008218197596368302,-0.002874665192512767,0.001490154760723185,-0.0030315884993471665,0.0021088287375622666,True,1334,0.00021636826540536664,0.0006557715499336999,0.0021088287375622666,-0.0014307171675525334,-0.0030315884993471665,-0.002682870039715167,-0.002525868913530734,0.0002606024268955332,0.0007339976779198667,-0.0025227216339394334
1,JOINT_BIN,0,run,8+,continuation,0.6837224197396873,0.6756424858268305,0.6905703235667179,0.6743708853083853,0.6907236847393651,True,324,0.6903828821334823,0.6809560411119452,0.6743708853083853,0.6897097367616469,0.6787382001282619,0.6796417247150651,0.6855853387370793,0.6771966642382635,0.6907236847393651,0.6899190395233785
1,JOINT_BIN,0,run,8+,occupancy,0.024395686423988254,0.023828695762657965,0.02506233720856357,0.023807254939330363,0.0253875230290324,True,324,0.02459341846134293,0.024434597547805036,0.023902547487453133,0.024641064735404266,0.0238549012133917,0.024093132583698534,0.024577536369989134,0.023807254939330363,0.0253875230290324,0.024664887872435
1,JOINT_BIN,0,run,8+,law_residual,-0.005112994391045128,-0.013010233498212575,0.001474892376506658,-0.013870128098542699,0.0015396279397263332,True,324,0.0015396279397263332,-0.0082214542887788,-0.013870128098542699,0.0013543653437533998,-0.009599784004130899,-0.0093273082942267,-0.003751308899371,-0.0119592512089202,0.0013957711325715,0.0013095264674678
1,JOINT_BIN,1,all,all,continuation,0.3140454793028322,0.3061070261437908,0.323042619825708,0.30249183006535946,0.32386982570806094,True,214,0.31372549019607837,0.31604030501089325,0.31665305010893247,0.3105255991285403,0.30249183006535946,0.32386982570806094,0.31079793028322444,0.31236383442265797,0.3119553376906318,0.3220315904139433
1,JOINT_BIN,1,all,all,occupancy,1.0,1.0,1.0,1.0,1.0,True,214,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,JOINT_BIN,1,all,all,law_residual,-0.0009188040469298834,-0.004173538275496538,0.0014234553403883762,-0.005009534019984833,0.0015995065112214667,True,214,-0.0025724804025019,0.0015995065112214667,0.0012082816871479332,-0.002883495030911267,-0.005009534019984833,0.0010132100677802667,-0.0031517656988997336,-5.064705619149982e-05,0.00021420142057593355,0.0004446820524648
1,JOINT_BIN,1,history,1-4,continuation,0.3106697819314641,0.29211448598130835,0.3330607476635514,0.2873831775700934,0.33761682242990654,True,214,0.30062305295950154,0.30763239875389403,0.29789719626168215,0.30646417445482865,0.3154205607476635,0.33761682242990654,0.3146417445482866,0.2873831775700934,0.32749221183800625,0.3115264797507788
1,JOINT_BIN,1,history,1-4,occupancy,0.17483660130718953,0.1748366013071895,0.1748366013071895,0.1748366013071895,0.1748366013071895,True,214,0.1748366013071895,0.1748366013071895,0.1748366013071895,0.1748366013071895,0.1748366013071895,0.1748366013071895,0.1748366013071895,0.1748366013071895,0.1748366013071895,0.1748366013071895
1,JOINT_BIN,1,history,1-4,law_residual,-0.002588261011642531,-0.011900291891377607,0.00925620560569669,-0.014720975218217266,0.011960898454236932,True,214,-0.005542083311955533,-0.0028077109939764326,-0.004041092247040467,-0.008452790047462468,-0.001920991751496033,0.005950469901925299,-0.003273129003065967,-0.014720975218217266,0.011960898454236932,-0.0030352058993733666
1,JOINT_BIN,1,history,5-8,continuation,0.3168613707165109,0.29271806853582555,0.33494937694704047,0.2811526479750779,0.3372274143302181,True,214,0.3321651090342679,0.3372274143302181,0.32398753894080995,0.30685358255451717,0.2811526479750779,0.3091900311526479,0.3161993769470404,0.315809968847352,0.31697819314641745,0.32904984423676015
1,JOINT_BIN,1,history,5-8,occupancy,0.17483660130718953,0.1748366013071895,0.1748366013071895,0.1748366013071895,0.1748366013071895,True,214,0.1748366013071895,0.1748366013071895,0.1748366013071895,0.1748366013071895,0.1748366013071895,0.1748366013071895,0.1748366013071895,0.1748366013071895,0.1748366013071895,0.1748366013071895
1,JOINT_BIN,1,history,5-8,law_residual,8.184520588899345e-05,-0.012286293351796491,0.008019810489265823,-0.018060157276207398,0.0085839452729392,True,214,0.007330312420331699,0.0021257288647627674,0.006498440086449768,-0.0028579334388357997,-0.018060157276207398,-0.003531830863156133,0.0037666878760278994,0.0021926076718721994,-0.00522934855529427,0.0085839452729392
1,JOINT_BIN,1,history,9-16,continuation,0.31662740478994894,0.29770318021201414,0.33531605810757753,0.29505300353356895,0.3390263054574008,True,214,0.33078131134668237,0.32273262661955243,0.3390263054574008,0.31232822928935994,0.29505300353356895,0.3250883392226148,0.30094228504122494,0.3142913231252453,0.30153121319199055,0.3244994110718492
1,JOINT_BIN,1,history,9-16,occupancy,0.346813725490196,0.346813725490196,0.346813725490196,0.346813725490196,0.346813725490196,True,214,0.346813725490196,0.346813725490196,0.346813725490196,0.346813725490196,0.346813725490196,0.346813725490196,0.346813725490196,0.346813725490196,0.346813725490196,0.346813725490196
1,JOINT_BIN,1,history,9-16,law_residual,0.0017307563394469469,-0.006417783961222468,0.007705265220747994,-0.009305523946912333,0.008882008347666667,True,214,0.0031581347459097,0.006267023621180733,0.008882008347666667,-0.0023054859627732,-0.0028883239787126334,0.003315568627955234,-0.009305523946912333,0.005297682447071034,0.003274156766919667,0.0016123227261646
1,JOINT_BIN,1,history,17-31,continuation,0.3114176760879318,0.2940892777030058,0.3228129205921938,0.29116195603409595,0.3230148048452221,True,182,0.29116195603409595,0.3010318528488111,0.29766711529834006,0.31292059219380886,0.31583669807088377,0.3230148048452221,0.31673396141767607,0.3225661731718259,0.31202332884701656,0.3212202781516375
1,JOINT_BIN,1,history,17-31,occupancy,0.3035130718954248,0.3035130718954248,0.3035130718954248,0.3035130718954248,0.3035130718954248,True,182,0.3035130718954248,0.3035130718954248,0.3035130718954248,0.3035130718954248,0.3035130718954248,0.3035130718954248,0.3035130718954248,0.3035130718954248,0.3035130718954248,0.3035130718954248
1,JOINT_BIN,1,history,17-31,law_residual,-0.003561101580366527,-0.010625627378434747,0.0005321192414144786,-0.013114469021516932,0.0009965342109225998,True,182,-0.013114469021516932,-0.001498280973901467,-0.007583709814667633,-0.000350536475290334,-0.0016947785183564661,-0.0018435491625856005,-3.549905465100034e-05,0.0009965342109225998,-0.0069131862372710335,-0.0035735407563473997
1,JOINT_BIN,1,run,1,continuation,0.16044067991507943,0.15741904070206264,0.16396822073582273,0.15722066782340835,0.16414834567646117,True,214,0.15905470138898967,0.16374806803059797,0.16255184895443245,0.15858283603381443,0.15722066782340835,0.16414834567646117,0.15828065085622003,0.1576614964426401,0.16155008376165644,0.1616081001825739
1,JOINT_BIN,1,run,1,occupancy,0.6996936274509804,0.690897331154684,0.7077546296296297,0.6902233115468409,0.7111247276688454,True,214,0.6994144880174291,0.6977124183006537,0.6971677559912854,0.7036356209150326,0.7111247276688454,0.6902233115468409,0.7028186274509803,0.7009123093681917,0.7022058823529411,0.6917211328976034
1,JOINT_BIN,1,run,1,law_residual,-0.0016978395538902833,-0.004393854470415615,0.0010708031771618693,-0.004635885949866,0.0012001213882178996,True,214,-0.0035137665519508667,0.0012001213882178996,1.4770826689000996e-06,-0.0036973458785401,-0.004635885949866,0.0008952716985883,-0.004053796327895934,-0.004098038217754033,0.0009127475858711665,1.0819631757833331e-05
1,JOINT_BIN,1,run,2-3,continuation,0.6425789939772147,0.6260904003552007,0.6589064910969799,0.62145109346379,0.6603500694184552,True,203,0.6487242194159669,0.6317606643335916,0.6340111915052814,0.6603500694184552,0.62145109346379,0.6555855538136922,0.6378630875754204,0.6445484689480113,0.6343534737049844,0.6571421175929545
1,JOINT_BIN,1,run,2-3,occupancy,0.16738834422657947,0.1634225217864923,0.16952614379084963,0.1627178649237472,0.16952614379084965,True,203,0.1668028322440087,0.16857298474945528,0.1689133986928104,0.16952614379084965,0.1627178649237472,0.16904956427015247,0.16612200435729843,0.16428376906318076,0.1683687363834422,0.1695261437908496
1,JOINT_BIN,1,run,2-3,law_residual,0.0022272449053558165,-0.011068044625761737,0.015915185229747122,-0.013924801988290969,0.019146991217027967,True,203,0.0029530364430323994,0.0012078312587346666,-0.0016735630191952004,0.011965200134181666,-0.013924801988290969,0.0061710428573973,-0.007576452293781566,0.019146991217027967,-0.001885790846498099,0.005888955290950001
1,JOINT_BIN,1,run,4-7,continuation,0.7157784402338219,0.7029673307641493,0.7266131837645655,0.6990229717117802,0.7273906811877668,True,142,0.7103474824594839,0.7273906811877668,0.7192236533801002,0.6990229717117802,0.7256629091362083,0.7175907880864308,0.7077882140503782,0.7237217941799671,0.716889706609754,0.710146201536349
1,JOINT_BIN,1,run,4-7,occupancy,0.10830610021786487,0.10376497821350757,0.11355187908496726,0.10321350762527226,0.11560457516339863,True,142,0.1100217864923747,0.11002178649237467,0.10661764705882347,0.10811546840958604,0.10443899782135073,0.11560457516339863,0.10321350762527226,0.10804738562091497,0.10593681917211327,0.11104302832244006
1,JOINT_BIN,1,run,4-7,law_residual,0.0029074107029892302,-0.006563830073876195,0.01435870514840096,-0.007808220430012999,0.017145417398477365,True,142,-0.002487014378162833,0.0109527235094187,0.007703050510421901,-0.0050429085274867665,0.017145417398477365,0.0004596250821319002,0.0003478206510081335,0.0025081958085259675,0.005295417405570935,-0.007808220430012999
1,JOINT_BIN,1,run,8+,continuation,0.6723613430981276,0.6197678604446069,0.7310482956215367,0.6081481481481482,0.7392246203037569,False,34,0.6760378786480349,0.6428619414512832,0.7020596340976398,0.6081481481481482,0.6339697310291673,0.6727619047619048,0.7392246203037569,0.6567556371510616,0.6707389254914564,0.7210550098988232
1,JOINT_BIN,1,run,8+,occupancy,0.024611928104575114,0.020070806100217813,0.027784586056644817,0.018722766884531533,0.02784586056644873,False,34,0.023760893246187336,0.023692810457516297,0.027301198257080567,0.018722766884531533,0.0217184095860566,0.025122549019607768,0.02784586056644873,0.026756535947712365,0.023488562091503237,0.027709694989106703
1,JOINT_BIN,1,run,8+,law_residual,-0.021504205337781017,-0.07974991346153246,0.02690384979824189,-0.09616155514724693,0.0362840311496524,False,34,-0.0151203163679838,-0.025990469423284163,0.015439183702073533,-0.09616155514724693,-0.059691240290103635,-0.024549661721352905,0.0362840311496524,-0.029317360702620865,-0.028833351908659533,0.012898687331715735
1,JOINT_CONT,0,all,all,continuation,0.3154088050314465,0.31334770662600847,0.3183672415983736,0.31275808398449906,0.31857092941998594,True,1834,0.31406835652118664,0.31857092941998594,0.31518010291595194,0.3151959850073058,0.31275808398449906,0.3149577536369989,0.3163236134934248,0.318118289816403,0.3141080617495711,0.31480687376913785
1,JOINT_CONT,0,all,all,occupancy,1.0,1.0,1.0,1.0,1.0,True,1834,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,JOINT_CONT,0,all,all,law_residual,-0.00022103710936639373,-0.00122736024355543,0.001285898086501953,-0.0014440966144306,0.0014161996083117332,True,1834,-0.000962460234708,0.0014161996083117332,-0.0003411584057209334,-0.0001891104366293333,-0.0014440966144306,-0.0008007141391234334,0.0001393088761886631,0.0011266406709566665,-0.0006703164763743333,-0.00048466394213436665
1,JOINT_CONT,0,history,1-4,continuation,0.31518084332969826,0.30741775717920755,0.3211945656125045,0.3054343874954562,0.3213376953834968,True,1834,0.31225009087604505,0.3164303889494729,0.3168393311523083,0.3137041075972373,0.30984187568157034,0.3154307524536532,0.32101962922573607,0.3213376953834968,0.3195201744820065,0.3054343874954562
1,JOINT_CONT,0,history,1-4,occupancy,0.1747665332570993,0.17476653325709926,0.17476653325709926,0.17476653325709926,0.17476653325709926,True,1834,0.17476653325709926,0.17476653325709926,0.17476653325709926,0.17476653325709926,0.17476653325709926,0.17476653325709926,0.17476653325709926,0.17476653325709926,0.17476653325709926,0.17476653325709926
