kappa,source,group,dimension,bin,metric,reference,model_mean,oracle_mean,delta,oracle_q05,oracle_q95,adequate,all_three_outside_same_side,generated_error_candidate
1,U,1,history,1-4,continuation,JOINT_CONT,0.3269730010384216,0.3139797507788161,0.01299325025960546,0.2961253894080997,0.3314641744548287,True,False,False
1,U,1,history,1-4,occupancy,JOINT_BIN,0.1748366013071895,0.17483660130718953,-2.7755575615628914e-17,0.1748366013071895,0.1748366013071895,True,False,False
1,U,1,history,1-4,occupancy,JOINT_CONT,0.1748366013071895,0.17483660130718953,-2.7755575615628914e-17,0.1748366013071895,0.1748366013071895,True,False,False
1,U,1,history,5-8,continuation,JOINT_BIN,0.29127725856697817,0.3168613707165109,-0.02558411214953271,0.29271806853582555,0.33494937694704047,True,False,False
1,U,1,history,5-8,continuation,JOINT_CONT,0.29127725856697817,0.31401869158878504,-0.022741433021806867,0.2893107476635514,0.33491043613707167,True,False,False
1,U,1,history,5-8,occupancy,JOINT_BIN,0.1748366013071895,0.17483660130718953,-2.7755575615628914e-17,0.1748366013071895,0.1748366013071895,True,False,False
1,U,1,history,5-8,occupancy,JOINT_CONT,0.1748366013071895,0.17483660130718953,-2.7755575615628914e-17,0.1748366013071895,0.1748366013071895,True,False,False
1,U,1,history,9-16,continuation,JOINT_BIN,0.3074204946996466,0.31662740478994894,-0.009206910090302334,0.29770318021201414,0.33531605810757753,True,False,False
1,U,1,history,9-16,continuation,JOINT_CONT,0.3074204946996466,0.31566548881036516,-0.008244994110718551,0.309108755398508,0.32854338437377306,True,False,False
1,U,1,history,9-16,occupancy,JOINT_BIN,0.346813725490196,0.346813725490196,0.0,0.346813725490196,0.346813725490196,True,False,False
1,U,1,history,9-16,occupancy,JOINT_CONT,0.346813725490196,0.346813725490196,0.0,0.346813725490196,0.346813725490196,True,False,False
1,U,1,history,17-31,continuation,JOINT_BIN,0.31673396141767607,0.3114176760879318,0.005316285329744264,0.2940892777030058,0.3228129205921938,True,False,False
1,U,1,history,17-31,continuation,JOINT_CONT,0.31673396141767607,0.3126962763571108,0.004037685060565288,0.30002243158366976,0.3280394795872588,True,False,False
1,U,1,history,17-31,occupancy,JOINT_BIN,0.3035130718954248,0.3035130718954248,0.0,0.3035130718954248,0.3035130718954248,True,False,False
1,U,1,history,17-31,occupancy,JOINT_CONT,0.3035130718954248,0.3035130718954248,0.0,0.3035130718954248,0.3035130718954248,True,False,False
1,U,1,run,1,continuation,JOINT_BIN,0.19981120839225763,0.16044067991507943,0.0393705284771782,0.15741904070206264,0.16396822073582273,True,True,True
1,U,1,run,1,continuation,JOINT_CONT,0.19981120839225763,0.16149062192183655,0.03832058647042108,0.15689151991956385,0.1657362556737939,True,True,True
1,U,1,run,1,occupancy,JOINT_BIN,0.7033179012345679,0.6996936274509804,0.0036242737835875394,0.690897331154684,0.7077546296296297,True,False,False
1,U,1,run,1,occupancy,JOINT_CONT,0.7033179012345679,0.6994417211328976,0.0038761801016703457,0.694978894335512,0.7057189542483661,True,False,False
1,U,1,run,2-3,continuation,JOINT_BIN,0.5414403231948275,0.6425789939772147,-0.10113867078238725,0.6260904003552007,0.6589064910969799,True,True,True
1,U,1,run,2-3,continuation,JOINT_CONT,0.5414403231948275,0.6391573391455753,-0.09771701595074778,0.6287771027425124,0.6536655298449866,True,True,True
1,U,1,run,2-3,occupancy,JOINT_BIN,0.19927832244008714,0.16738834422657947,0.03188997821350767,0.1634225217864923,0.16952614379084963,True,True,True
1,U,1,run,2-3,occupancy,JOINT_CONT,0.19927832244008714,0.16821214596949888,0.031066176470588264,0.16343273420479296,0.1732672930283224,True,True,True
1,U,1,run,4-7,continuation,JOINT_BIN,0.6481310544366149,0.7157784402338219,-0.06764738579720697,0.7029673307641493,0.7266131837645655,True,True,True
1,U,1,run,4-7,continuation,JOINT_CONT,0.6481310544366149,0.7137974589809943,-0.06566640454437944,0.6936760272352925,0.7312634484519325,True,True,True
1,U,1,run,4-7,occupancy,JOINT_BIN,0.08612472766884527,0.10830610021786487,-0.0221813725490196,0.10376497821350757,0.11355187908496726,True,True,True
1,U,1,run,4-7,occupancy,JOINT_CONT,0.08612472766884527,0.10783632897603479,-0.02171160130718952,0.10374795751633983,0.11012731481481475,True,True,True
1,U,1,run,8+,continuation,JOINT_BIN,0.5712240777085628,0.6723613430981276,-0.1011372653895648,0.6197678604446069,0.7310482956215367,False,True,False
1,U,1,run,8+,continuation,JOINT_CONT,0.5712240777085628,0.6799082824743325,-0.10868420476576979,0.6367929153100645,0.709171249598179,False,True,False
1,U,1,run,8+,occupancy,JOINT_BIN,0.011279048656499565,0.024611928104575114,-0.01333287944807555,0.020070806100217813,0.027784586056644817,False,True,False
1,U,1,run,8+,occupancy,JOINT_CONT,0.011279048656499565,0.024509803921568585,-0.01323075526506902,0.021228213507625222,0.027025462962962946,False,True,False
1,G,0,all,all,continuation,JOINT_BIN,0.3166518433814031,0.3154088050314465,0.0012430383499565933,0.31334770662600847,0.3183672415983736,True,False,False
1,G,0,all,all,continuation,JOINT_CONT,0.3166518433814031,0.3154088050314465,0.0012430383499565933,0.31334770662600847,0.3183672415983736,True,False,False
1,G,0,all,all,occupancy,JOINT_BIN,1.0,1.0,0.0,1.0,1.0,True,False,False
1,G,0,all,all,occupancy,JOINT_CONT,1.0,1.0,0.0,1.0,1.0,True,False,False
1,G,0,history,1-4,continuation,JOINT_BIN,0.3114927905004241,0.31518084332969826,-0.0036880528292741466,0.30741775717920755,0.3211945656125045,True,False,False
1,G,0,history,1-4,continuation,JOINT_CONT,0.3114927905004241,0.31518084332969826,-0.0036880528292741466,0.30741775717920755,0.3211945656125045,True,False,False
1,G,0,history,1-4,occupancy,JOINT_BIN,0.17476653325709926,0.1747665332570993,-2.7755575615628914e-17,0.17476653325709926,0.17476653325709926,True,False,False
1,G,0,history,1-4,occupancy,JOINT_CONT,0.17476653325709926,0.1747665332570993,-2.7755575615628914e-17,0.17476653325709926,0.17476653325709926,True,False,False
1,G,0,history,5-8,continuation,JOINT_BIN,0.32145886344359625,0.3150172664485641,0.006441596995032162,0.31157988004362047,0.3186386768447837,True,True,False
1,G,0,history,5-8,continuation,JOINT_CONT,0.32145886344359625,0.3150172664485641,0.006441596995032162,0.31157988004362047,0.3186386768447837,True,True,False
1,G,0,history,5-8,occupancy,JOINT_BIN,0.17476653325709926,0.1747665332570993,-2.7755575615628914e-17,0.17476653325709926,0.17476653325709926,True,False,False
1,G,0,history,5-8,occupancy,JOINT_CONT,0.17476653325709926,0.1747665332570993,-2.7755575615628914e-17,0.17476653325709926,0.17476653325709926,True,False,False
1,G,0,history,9-16,continuation,JOINT_BIN,0.3172642063437588,0.3161736106344521,0.0010905957093066965,0.31294529480403593,0.31905415608483767,True,False,False
1,G,0,history,9-16,continuation,JOINT_CONT,0.3172642063437588,0.3161736106344521,0.0010905957093066965,0.31294529480403593,0.31905415608483767,True,False,False
1,G,0,history,9-16,occupancy,JOINT_BIN,0.3470792834000381,0.3470792834000381,0.0,0.3470792834000381,0.3470792834000381,True,False,False
1,G,0,history,9-16,occupancy,JOINT_CONT,0.3470792834000381,0.3470792834000381,0.0,0.3470792834000381,0.3470792834000381,True,False,False
1,G,0,history,17-31,continuation,JOINT_BIN,0.3161540810539633,0.3148907211098023,0.001263359944160991,0.31087553985080485,0.319263185446931,True,False,False
1,G,0,history,17-31,continuation,JOINT_CONT,0.3161540810539633,0.3148907211098023,0.001263359944160991,0.31087553985080485,0.319263185446931,True,False,False
1,G,0,history,17-31,occupancy,JOINT_BIN,0.3033876500857633,0.3033876500857633,0.0,0.3033876500857633,0.3033876500857633,True,False,False
1,G,0,history,17-31,occupancy,JOINT_CONT,0.3033876500857633,0.3033876500857633,0.0,0.3033876500857633,0.3033876500857633,True,False,False
1,G,0,run,1,continuation,JOINT_BIN,0.1683432750974998,0.16258052666468265,0.005762748432817155,0.1605335276460552,0.16477922308551488,True,True,False
1,G,0,run,1,continuation,JOINT_CONT,0.1683432750974998,0.16258052666468265,0.005762748432817155,0.1605335276460552,0.16477922308551488,True,True,False
1,G,0,run,1,occupancy,JOINT_BIN,0.6972317514770344,0.6983625563814243,-0.0011308049043898816,0.6954446191474494,0.7005526967791118,True,False,False
1,G,0,run,1,occupancy,JOINT_CONT,0.6972317514770344,0.6983625563814243,-0.0011308049043898816,0.6954446191474494,0.7005526967791118,True,False,False
1,G,0,run,2-3,continuation,JOINT_BIN,0.6172440919919132,0.6397107650385417,-0.022466673046628527,0.6341608324478799,0.6457614215745522,True,True,True
1,G,0,run,2-3,continuation,JOINT_CONT,0.6172440919919132,0.6397107650385417,-0.022466673046628527,0.6341608324478799,0.6457614215745522,True,True,True
1,G,0,run,2-3,occupancy,JOINT_BIN,0.17311479575630517,0.16921891874722056,0.003895877009084614,0.16788720538720536,0.1709460961819452,True,True,False
1,G,0,run,2-3,occupancy,JOINT_CONT,0.17311479575630517,0.16921891874722056,0.003895877009084614,0.16788720538720536,0.1709460961819452,True,True,False
1,G,0,run,4-7,continuation,JOINT_BIN,0.7221382965370147,0.7121355507237178,0.010002745813296854,0.7100881814443314,0.7145861095569741,True,True,False
1,G,0,run,4-7,continuation,JOINT_CONT,0.7221382965370147,0.7121355507237178,0.010002745813296854,0.7100881814443314,0.7145861095569741,True,True,False
1,G,0,run,4-7,occupancy,JOINT_BIN,0.10551267390890029,0.10802283844736671,-0.0025101645384664195,0.10632107235880817,0.10960628295533952,True,True,False
1,G,0,run,4-7,occupancy,JOINT_CONT,0.10551267390890029,0.10802283844736671,-0.0025101645384664195,0.10632107235880817,0.10960628295533952,True,True,False
1,G,0,run,8+,continuation,JOINT_BIN,0.6714059830267499,0.6837224197396873,-0.012316436712937362,0.6756424858268305,0.6905703235667179,True,False,False
1,G,0,run,8+,continuation,JOINT_CONT,0.6714059830267499,0.6837224197396873,-0.012316436712937362,0.6756424858268305,0.6905703235667179,True,False,False
1,G,0,run,8+,occupancy,JOINT_BIN,0.024140778857759948,0.024395686423988254,-0.00025490756622830596,0.023828695762657965,0.02506233720856357,True,False,False
1,G,0,run,8+,occupancy,JOINT_CONT,0.024140778857759948,0.024395686423988254,-0.00025490756622830596,0.023828695762657965,0.02506233720856357,True,False,False
1,G,1,all,all,continuation,JOINT_BIN,0.31245461147421927,0.3140454793028322,-0.0015908678286129518,0.3061070261437908,0.323042619825708,True,False,False
1,G,1,all,all,continuation,JOINT_CONT,0.31245461147421927,0.31418164488017425,-0.0017270334059549808,0.3075571895424836,0.31884872004357295,True,False,False
1,G,1,all,all,occupancy,JOINT_BIN,1.0,1.0,0.0,1.0,1.0,True,False,False
1,G,1,all,all,occupancy,JOINT_CONT,1.0,1.0,0.0,1.0,1.0,True,False,False
1,G,1,history,1-4,continuation,JOINT_BIN,0.3269730010384216,0.3106697819314641,0.01630321910695748,0.29211448598130835,0.3330607476635514,True,False,False
1,G,1,history,1-4,continuation,JOINT_CONT,0.3269730010384216,0.3139797507788161,0.01299325025960546,0.2961253894080997,0.3314641744548287,True,False,False
1,G,1,history,1-4,occupancy,JOINT_BIN,0.1748366013071895,0.17483660130718953,-2.7755575615628914e-17,0.1748366013071895,0.1748366013071895,True,False,False
1,G,1,history,1-4,occupancy,JOINT_CONT,0.1748366013071895,0.17483660130718953,-2.7755575615628914e-17,0.1748366013071895,0.1748366013071895,True,False,False
1,G,1,history,5-8,continuation,JOINT_BIN,0.2947819314641744,0.3168613707165109,-0.022079439252336464,0.29271806853582555,0.33494937694704047,True,False,False
1,G,1,history,5-8,continuation,JOINT_CONT,0.2947819314641744,0.31401869158878504,-0.01923676012461062,0.2893107476635514,0.33491043613707167,True,False,False
1,G,1,history,5-8,occupancy,JOINT_BIN,0.1748366013071895,0.17483660130718953,-2.7755575615628914e-17,0.1748366013071895,0.1748366013071895,True,False,False
1,G,1,history,5-8,occupancy,JOINT_CONT,0.1748366013071895,0.17483660130718953,-2.7755575615628914e-17,0.1748366013071895,0.1748366013071895,True,False,False
1,G,1,history,9-16,continuation,JOINT_BIN,0.30748593116084283,0.31662740478994894,-0.009141473629106112,0.29770318021201414,0.33531605810757753,True,False,False
1,G,1,history,9-16,continuation,JOINT_CONT,0.30748593116084283,0.31566548881036516,-0.008179557649522329,0.309108755398508,0.32854338437377306,True,False,False
1,G,1,history,9-16,occupancy,JOINT_BIN,0.346813725490196,0.346813725490196,0.0,0.346813725490196,0.346813725490196,True,False,False
1,G,1,history,9-16,occupancy,JOINT_CONT,0.346813725490196,0.346813725490196,0.0,0.346813725490196,0.346813725490196,True,False,False
1,G,1,history,17-31,continuation,JOINT_BIN,0.3199491550770151,0.3114176760879318,0.008531478989083296,0.2940892777030058,0.3228129205921938,True,False,False
1,G,1,history,17-31,continuation,JOINT_CONT,0.3199491550770151,0.3126962763571108,0.007252878719904321,0.30002243158366976,0.3280394795872588,True,False,False
1,G,1,history,17-31,occupancy,JOINT_BIN,0.3035130718954248,0.3035130718954248,0.0,0.3035130718954248,0.3035130718954248,True,False,False
1,G,1,history,17-31,occupancy,JOINT_CONT,0.3035130718954248,0.3035130718954248,0.0,0.3035130718954248,0.3035130718954248,True,False,False
1,G,1,run,1,continuation,JOINT_BIN,0.20135493368435917,0.16044067991507943,0.040914253769279735,0.15741904070206264,0.16396822073582273,True,True,True
1,G,1,run,1,continuation,JOINT_CONT,0.20135493368435917,0.16149062192183655,0.039864311762522614,0.15689151991956385,0.1657362556737939,True,True,True
1,G,1,run,1,occupancy,JOINT_BIN,0.702251270878722,0.6996936274509804,0.0025576434277415627,0.690897331154684,0.7077546296296297,True,False,False
1,G,1,run,1,occupancy,JOINT_CONT,0.702251270878722,0.6994417211328976,0.002809549745824369,0.694978894335512,0.7057189542483661,True,False,False
1,G,1,run,2-3,continuation,JOINT_BIN,0.5436037272886368,0.6425789939772147,-0.09897526668857792,0.6260904003552007,0.6589064910969799,True,True,True
1,G,1,run,2-3,continuation,JOINT_CONT,0.5436037272886368,0.6391573391455753,-0.09555361185693845,0.6287771027425124,0.6536655298449866,True,True,True
1,G,1,run,2-3,occupancy,JOINT_BIN,0.20082153231663033,0.16738834422657947,0.03343318809005086,0.1634225217864923,0.16952614379084963,True,True,True
1,G,1,run,2-3,occupancy,JOINT_CONT,0.20082153231663033,0.16821214596949888,0.03260938634713145,0.16343273420479296,0.1732672930283224,True,True,True
1,G,1,run,4-7,continuation,JOINT_BIN,0.6483276321088794,0.7157784402338219,-0.06745080812494242,0.7029673307641493,0.7266131837645655,True,True,True
1,G,1,run,4-7,continuation,JOINT_CONT,0.6483276321088794,0.7137974589809943,-0.06546982687211489,0.6936760272352925,0.7312634484519325,True,True,True
1,G,1,run,4-7,occupancy,JOINT_BIN,0.0860339506172839,0.10830610021786487,-0.022272149600580965,0.10376497821350757,0.11355187908496726,True,True,True
1,G,1,run,4-7,occupancy,JOINT_CONT,0.0860339506172839,0.10783632897603479,-0.021802378358750887,0.10374795751633983,0.11012731481481475,True,True,True
1,G,1,run,8+,continuation,JOINT_BIN,0.5482907576187879,0.6723613430981276,-0.12407058547933969,0.6197678604446069,0.7310482956215367,False,True,False
1,G,1,run,8+,continuation,JOINT_CONT,0.5482907576187879,0.6799082824743325,-0.13161752485554468,0.6367929153100645,0.709171249598179,False,True,False
1,G,1,run,8+,occupancy,JOINT_BIN,0.0108932461873638,0.024611928104575114,-0.013718681917211314,0.020070806100217813,0.027784586056644817,False,True,False
1,G,1,run,8+,occupancy,JOINT_CONT,0.0108932461873638,0.024509803921568585,-0.013616557734204785,0.021228213507625222,0.027025462962962946,False,True,False
