kappa,source,trial,tape,group,dimension,bin,entities,transitions,adequate,continuation,oracle_continuation,occupancy,law_residual,oracle_information_shift,continuation_lo,continuation_hi,occupancy_lo,occupancy_hi
0,JOINT_BIN,-1,20264505,0,run,4-7,1372,4513,True,0.7103922003102149,0.712517383947279,0.1075138174194778,-0.0021251836370640128,0.0,0.6979364467286346,0.7242296271862172,0.10339980278208513,0.11119364758452226
0,JOINT_BIN,-1,20264505,0,run,8+,340,1026,True,0.6900584795321637,0.6896129328041902,0.02444253859348199,0.00044554672797349307,0.0,0.6589833592070403,0.7152975140336808,0.02146112679661236,0.027285362133937775
0,JOINT_BIN,-1,20264505,1,all,all,214,4896,True,0.31924019607843135,0.3159183947816521,1.0,0.003321801296779255,0.0,0.29904190015459375,0.34073420800386495,1.0,1.0
0,JOINT_BIN,-1,20264505,1,history,1-4,214,856,True,0.3107476635514019,0.3166782017296215,0.17483660130718953,-0.005930538178219616,0.0,0.2663259345794392,0.35633761682242987,0.16957210776545167,0.18005984485055207
0,JOINT_BIN,-1,20264505,1,history,5-8,214,856,True,0.35630841121495327,0.32608059232370556,0.17483660130718953,0.03022781889124766,0.0,0.3083235981308411,0.40654205607476634,0.16957210776545167,0.18005984485055207
0,JOINT_BIN,-1,20264505,1,history,9-16,214,1698,True,0.3168433451118963,0.3185335341763754,0.34681372549019607,-0.0016901890644790466,0.0,0.27981830475941194,0.3509811445542577,0.3372067471890108,0.3567540851244583
0,JOINT_BIN,-1,20264505,1,history,17-31,182,1486,True,0.30551816958277256,0.3066386218774128,0.3035130718954248,-0.001120452294640206,0.0,0.2661757122393761,0.34048611675054485,0.2831262251744376,0.3241373806695695
0,JOINT_BIN,-1,20264505,1,run,1,214,3406,True,0.16236054022313565,0.1611192557535715,0.6956699346405228,0.0012412844695641329,0.0,0.15072525380742757,0.17378188283512472,0.6738975221929668,0.7151182458430069
0,JOINT_BIN,-1,20264505,1,run,2-3,211,834,True,0.6462829736211031,0.6390144797215818,0.17034313725490197,0.0072684938995213185,0.0,0.6145280623132735,0.676727398933306,0.16059654098484136,0.17901971126332325
0,JOINT_BIN,-1,20264505,1,run,4-7,158,535,True,0.7345794392523365,0.7134612600153616,0.10927287581699346,0.021118179236974833,0.0,0.6968926598735767,0.7673001588487218,0.09899906742937709,0.11990355936136374
0,JOINT_BIN,-1,20264505,1,run,8+,43,121,False,0.6446280991735537,0.6886316161841862,0.0247140522875817,-0.04400351701063249,0.0,0.5226843009931245,0.7329738770844539,0.01629207495142882,0.033553299522704076
0,JOINT_BIN,-1,20264506,0,all,all,1834,41976,True,0.3157518582046884,0.31534139511682147,1.0,0.00041046308786689347,0.0,0.30864740009969416,0.32360265901416824,1.0,1.0
0,JOINT_BIN,-1,20264506,0,history,1-4,1834,7336,True,0.3062977099236641,0.3125960476705362,0.1747665332570993,-0.006298337746872094,0.0,0.2915451199563795,0.3234766902944384,0.1732256974849267,0.17643564408041276
0,JOINT_BIN,-1,20264506,0,history,5-8,1834,7336,True,0.3165212649945474,0.3116000774481964,0.1747665332570993,0.004921187546351002,0.0,0.3005691112322792,0.33275967829880043,0.1732256974849267,0.17643564408041276
0,JOINT_BIN,-1,20264506,0,history,9-16,1834,14569,True,0.32198503672180656,0.32094141950361205,0.34707928340003813,0.0010436172181945383,0.0,0.30918787966713995,0.33383645123968986,0.3442556464686119,0.35037062081084025
0,JOINT_BIN,-1,20264506,0,history,17-31,1605,12735,True,0.31362387122104435,0.312671541955599,0.3033876500857633,0.000952329265445404,0.0,0.2996077504062986,0.3266655696675664,0.2967580910283342,0.3092879847077089
0,JOINT_BIN,-1,20264506,0,run,1,1834,29317,True,0.16492137667564893,0.16225814213974496,0.6984229083285687,0.0026632345359039857,0.0,0.16035541358578648,0.16886172757930104,0.6906117067807349,0.7052799435371897
0,JOINT_BIN,-1,20264506,0,run,2-3,1788,7193,True,0.639371611288753,0.6401951850007878,0.17135982466171146,-0.0008235737120347797,0.0,0.6301106202618335,0.6498851137647558,0.16821344585676837,0.17454236473681023
0,JOINT_BIN,-1,20264506,0,run,4-7,1401,4534,True,0.7075430083811204,0.7133035263054099,0.10801410329712216,-0.005760517924289494,0.0,0.6945021148767058,0.7213328702074635,0.10429227727107758,0.11205357254588023
0,JOINT_BIN,-1,20264506,0,run,8+,349,932,True,0.6566523605150214,0.6875604016452809,0.022203163712597673,-0.03090804113025936,0.0,0.6237859490919542,0.6836241190805507,0.019673242757983638,0.025055113119294266
0,JOINT_BIN,-1,20264506,1,all,all,214,4896,True,0.3196486928104575,0.3175555510368163,1.0,0.0020931417736411813,0.0,0.29653237170169616,0.3417336242873838,1.0,1.0
0,JOINT_BIN,-1,20264506,1,history,1-4,214,856,True,0.3119158878504673,0.31428751219814716,0.17483660130718953,-0.0023716243476798724,0.0,0.26749415887850464,0.3574766355140187,0.1699744846237696,0.18055548407954145
0,JOINT_BIN,-1,20264506,1,history,5-8,214,856,True,0.31542056074766356,0.3126157320466318,0.17483660130718953,0.0028048287010317627,0.0,0.2709988317757009,0.36568341121495324,0.1699744846237696,0.18055548407954145
0,JOINT_BIN,-1,20264506,1,history,9-16,214,1698,True,0.32332155477031804,0.3177102708322794,0.34681372549019607,0.00561128393803863,0.0,0.2853613516634004,0.36323029966703657,0.33762614654938256,0.357493515815614
0,JOINT_BIN,-1,20264506,1,history,17-31,182,1486,True,0.3223418573351279,0.32210683777221505,0.3035130718954248,0.00023501956291279607,0.0,0.28748717599306967,0.35756196645364746,0.28108847873558634,0.32248622022539397
0,JOINT_BIN,-1,20264506,1,run,1,214,3394,True,0.16823806717737183,0.16249921879083043,0.693218954248366,0.005738848386541435,0.0,0.15726236850131486,0.1817918097968678,0.6704501864370421,0.7152946487860886
0,JOINT_BIN,-1,20264506,1,run,2-3,213,851,True,0.618096357226792,0.6370007987664332,0.17381535947712418,-0.01890444153964118,0.0,0.5847278337811357,0.6489700941939339,0.16541195741775444,0.18418963880549655
0,JOINT_BIN,-1,20264506,1,run,4-7,157,523,True,0.7323135755258127,0.7139701079870828,0.1068218954248366,0.01834346753872985,0.0,0.6905504186698472,0.7683057959611854,0.09369115477894908,0.11984755620396917
0,JOINT_BIN,-1,20264506,1,run,8+,49,128,False,0.6640625,0.6854342427554334,0.026143790849673203,-0.02137174275543336,0.0,0.5713951935914553,0.7288190267905958,0.018643556948238334,0.03459697217466689
0,JOINT_BIN,-1,20264507,0,all,all,1834,41976,True,0.3178006479893272,0.31670641228926866,1.0,0.00109423570005851,0.0,0.310839141293884,0.3251469382075112,1.0,1.0
0,JOINT_BIN,-1,20264507,0,history,1-4,1834,7336,True,0.3125681570338059,0.31403862132112487,0.1747665332570993,-0.0014704642873189966,0.0,0.29688181570338057,0.3286566248636859,0.1729405553701835,0.17654572266133928
0,JOINT_BIN,-1,20264507,0,history,5-8,1834,7336,True,0.3218375136314068,0.31649671454884304,0.1747665332570993,0.005340799082563741,0.0,0.30506406761177757,0.337789667393675,0.1729405553701835,0.17654572266133928
0,JOINT_BIN,-1,20264507,0,history,9-16,1834,14569,True,0.3171803143661198,0.3170150798113012,0.34707928340003813,0.0001652345548185653,0.0,0.3049978110924232,0.331113695035952,0.3435899001687732,0.35037675791908535
0,JOINT_BIN,-1,20264507,0,history,17-31,1605,12735,True,0.31919905771495877,0.31801087087093927,0.3033876500857633,0.0011881868440195408,0.0,0.3053957936641024,0.3321814833602515,0.29656706421953644,0.31057044884963697
0,JOINT_BIN,-1,20264507,0,run,1,1834,29235,True,0.16384470668719,0.16231936600996175,0.6964694110920526,0.0015253406772282752,0.0,0.16020738404764184,0.16821088418711685,0.6889550631633342,0.7034087895678592
0,JOINT_BIN,-1,20264507,0,run,2-3,1795,7119,True,0.6396965865992414,0.6412035131776022,0.16959691252144082,-0.0015069265783606263,0.0,0.6292384487497626,0.6494824119920397,0.16663240930558249,0.17311141036640784
0,JOINT_BIN,-1,20264507,0,run,4-7,1387,4598,True,0.7203131796433232,0.7132799291149737,0.10953878406708595,0.0070332505283495095,0.0,0.708045729032623,0.734034159472756,0.10579273449060525,0.11340072947874315
0,JOINT_BIN,-1,20264507,0,run,8+,376,1024,True,0.66796875,0.6877663794639789,0.02439489231942062,-0.01979762946397889,0.0,0.6382947118241237,0.6933920527670527,0.02164578637385206,0.027560846336281357
0,JOINT_BIN,-1,20264507,1,all,all,214,4896,True,0.32516339869281047,0.321402423766201,1.0,0.0037609749266094435,0.0,0.3030545172451337,0.3470905478473721,1.0,1.0
0,JOINT_BIN,-1,20264507,1,history,1-4,214,856,True,0.27686915887850466,0.303228264019984,0.17483660130718953,-0.026359105141479378,0.0,0.23244742990654207,0.3247955607476635,0.17031436530043773,0.18105290191139745
0,JOINT_BIN,-1,20264507,1,history,5-8,214,856,True,0.3422897196261682,0.3159934131660153,0.17483660130718953,0.026296306460152904,0.0,0.2978679906542056,0.3867114485981308,0.17031436530043773,0.18105290191139745
0,JOINT_BIN,-1,20264507,1,history,9-16,214,1698,True,0.37161366313309774,0.35128163030360604,0.34681372549019607,0.02033203282949177,0.0,0.334491535628423,0.4108367661460982,0.33784847082026054,0.35850891609404106
0,JOINT_BIN,-1,20264507,1,history,17-31,182,1486,True,0.29004037685060563,0.3008454258631102,0.3035130718954248,-0.010805049012504528,0.0,0.254449245459801,0.3253087540753209,0.2795235421329807,0.3213130668104093
0,JOINT_BIN,-1,20264507,1,run,1,214,3366,True,0.1628045157456922,0.1625406958451696,0.6875,0.00026381990052258547,0.0,0.15074664241732147,0.17542106228999982,0.6656335521511828,0.708827954340876
0,JOINT_BIN,-1,20264507,1,run,2-3,213,819,True,0.652014652014652,0.639344781621116,0.16727941176470587,0.01266987039353592,0.0,0.6183736825742947,0.6844123564963859,0.1585835402103372,0.176847039879348
0,JOINT_BIN,-1,20264507,1,run,4-7,164,555,True,0.7243243243243244,0.7121519146673084,0.1133578431372549,0.012172409657015906,0.0,0.6794525243115941,0.7615800442591917,0.10075127310308088,0.12536594338547066
0,JOINT_BIN,-1,20264507,1,run,8+,52,156,False,0.6923076923076923,0.6897858702335188,0.031862745098039214,0.0025218220741735106,0.0,0.624775,0.7485046012269938,0.02236492433125109,0.040980515782672734
0,JOINT_BIN,-1,20264508,0,all,all,1834,41976,True,0.31239279588336194,0.31401447244026837,1.0,-0.001621676556906454,0.0,0.304670054235804,0.3197939533634269,1.0,1.0
0,JOINT_BIN,-1,20264508,0,history,1-4,1834,7336,True,0.3249727371864776,0.3197050697601042,0.1747665332570993,0.005267667426373467,0.0,0.30792666303162486,0.3402467284623773,0.1729207843286389,0.17662659102769293
0,JOINT_BIN,-1,20264508,0,history,5-8,1834,7336,True,0.3099781897491821,0.31626555132139933,0.1747665332570993,-0.0062873615722172475,0.0,0.2936170937840785,0.3257940294438386,0.1729207843286389,0.17662659102769293
0,JOINT_BIN,-1,20264508,0,history,9-16,1834,14569,True,0.3057862584940627,0.30883289659374236,0.34707928340003813,-0.003046638099679658,0.0,0.29339733487073627,0.31821991299106506,0.3435560968389729,0.350550785983326
0,JOINT_BIN,-1,20264508,0,history,17-31,1605,12735,True,0.3140950137416568,0.3153674557066794,0.3033876500857633,-0.0012724419650225667,0.0,0.3021091150938133,0.3280530327476992,0.2963221630039477,0.3103702974606214
0,JOINT_BIN,-1,20264508,0,run,1,1834,29440,True,0.15828804347826086,0.16173610474622704,0.7013531541833429,-0.0034480612679661732,0.0,0.1544086624555095,0.16214569418395464,0.6942118176157883,0.7089683320832038
0,JOINT_BIN,-1,20264508,0,run,2-3,1780,6955,True,0.6475916606757728,0.6419798966390708,0.1656899180484086,0.005611764036701963,0.0,0.6355452344987376,0.6590684285011633,0.1625348397119655,0.16879204849203094
0,JOINT_BIN,-1,20264508,0,run,4-7,1394,4557,True,0.7094579767390827,0.7129423938804123,0.1085620354488279,-0.003484417141329513,0.0,0.697182753587386,0.7216658595410395,0.10432637498538955,0.11231099439023115
0,JOINT_BIN,-1,20264508,0,run,8+,346,1024,True,0.69921875,0.6891717786972703,0.02439489231942062,0.010046971302729718,0.0,0.6633563177135753,0.7249587939272285,0.021057043177724576,0.027453338072113493
0,JOINT_BIN,-1,20264508,1,all,all,214,4896,True,0.3261846405228758,0.3202821623818725,1.0,0.005902478141003329,0.0,0.305184400043578,0.35108139805496674,1.0,1.0
0,JOINT_BIN,-1,20264508,1,history,1-4,214,856,True,0.2897196261682243,0.30668299529203785,0.17483660130718953,-0.01696336912381357,0.0,0.24763434579439253,0.338785046728972,0.16963931827189854,0.1799850721078403
0,JOINT_BIN,-1,20264508,1,history,5-8,214,856,True,0.3364485981308411,0.31397293760433176,0.17483660130718953,0.022475660526509313,0.0,0.289661214953271,0.3808995327102803,0.16963931827189854,0.1799850721078403
0,JOINT_BIN,-1,20264508,1,history,9-16,214,1698,True,0.33451118963486454,0.3289149478538802,0.34681372549019607,0.005596241780984291,0.0,0.2943492060037954,0.3753849160161101,0.3372860876481506,0.3565593755568315
0,JOINT_BIN,-1,20264508,1,history,17-31,182,1486,True,0.33176312247644685,0.32188587281727227,0.3035130718954248,0.009877249659174575,0.0,0.2907090251876722,0.37705822036093595,0.2840616193269243,0.32303032245448854
0,JOINT_BIN,-1,20264508,1,run,1,214,3380,True,0.16153846153846155,0.16224925375084984,0.690359477124183,-0.0007107922123883158,0.0,0.1495600280746077,0.17474253213222093,0.6646285626315156,0.7117937933278843
0,JOINT_BIN,-1,20264508,1,run,2-3,209,819,True,0.6617826617826618,0.6431130088518673,0.16727941176470587,0.018669652930794506,0.0,0.6295785741220548,0.6944843528787163,0.15827954943010825,0.17745858936516481
0,JOINT_BIN,-1,20264508,1,run,4-7,150,566,True,0.7491166077738516,0.7118997896122232,0.1156045751633987,0.03721681816162837,0.0,0.7185548318551367,0.7802996466736181,0.10259749333083935,0.1289050713655819
0,JOINT_BIN,-1,20264508,1,run,8+,50,131,False,0.648854961832061,0.6874362914013553,0.026756535947712417,-0.03858132956929425,0.0,0.5499404761904763,0.7225384970742224,0.019069746960066455,0.03599153366264179
0,JOINT_BIN,-1,20264509,0,all,all,1834,41976,True,0.3153468648751668,0.3158428992354817,1.0,-0.000496034360314978,0.0,0.3084176576432261,0.32281358036736274,1.0,1.0
0,JOINT_BIN,-1,20264509,0,history,1-4,1834,7336,True,0.31297709923664124,0.31724143850008574,0.1747665332570993,-0.004264339263444541,0.0,0.2992059705561614,0.32825109051254087,0.17290427809845826,0.17619865113052363
0,JOINT_BIN,-1,20264509,0,history,5-8,1834,7336,True,0.30861504907306436,0.3093924900286006,0.1747665332570993,-0.0007774409555362265,0.0,0.29334787350054525,0.32538167938931295,0.17290427809845826,0.17619865113052363
0,JOINT_BIN,-1,20264509,0,history,9-16,1834,14569,True,0.32198503672180656,0.31719376327887,0.34707928340003813,0.004791273442936581,0.0,0.30981687269894187,0.3350073916009329,0.3434723649793269,0.3498015050581372
0,JOINT_BIN,-1,20264509,0,history,17-31,1605,12735,True,0.312995681193561,0.3172076247673562,0.3033876500857633,-0.004211943573795186,0.0,0.3005485918744229,0.3264535750734662,0.29778929466439136,0.31072193001987125
0,JOINT_BIN,-1,20264509,0,run,1,1834,29288,True,0.16218246380770282,0.16237656176827192,0.6977320373546788,-0.0001940979605691019,0.0,0.1579048381650358,0.1661471153832606,0.6904200383487066,0.7043578105568296
0,JOINT_BIN,-1,20264509,0,run,2-3,1784,7095,True,0.6400281888653981,0.6396548345220331,0.1690251572327044,0.0003733543433651359,0.0,0.6290646114864865,0.6504273138275775,0.1657404985267022,0.17251591675542952
0,JOINT_BIN,-1,20264509,0,run,4-7,1388,4631,True,0.7158281148779961,0.7130504620523292,0.11032494758909853,0.0027776528256668654,0.0,0.7014747564430283,0.7289654161848788,0.10655741205559782,0.11482897904257824
0,JOINT_BIN,-1,20264509,0,run,8+,355,962,True,0.6559251559251559,0.6877848820595349,0.0229178578235182,-0.031859726134379,0.0,0.6233883731769366,0.6838610997337702,0.020225287250035733,0.02585088378267046
0,JOINT_BIN,-1,20264509,1,all,all,214,4896,True,0.30943627450980393,0.3140418176780203,1.0,-0.004605543168216324,0.0,0.28878706389401615,0.33130656413940773,1.0,1.0
0,JOINT_BIN,-1,20264509,1,history,1-4,214,856,True,0.28154205607476634,0.3019341770971755,0.17483660130718953,-0.020392121022409164,0.0,0.2336448598130841,0.33066588785046724,0.16987413255968525,0.18086642098741731
0,JOINT_BIN,-1,20264509,1,history,5-8,214,856,True,0.2967289719626168,0.2935353902639404,0.17483660130718953,0.0031935816986764557,0.0,0.2558411214953271,0.34582359813084107,0.16987413255968525,0.18086642098741731
0,JOINT_BIN,-1,20264509,1,history,9-16,214,1698,True,0.31507656065959955,0.32034959484577485,0.34681372549019607,-0.005273034186175264,0.0,0.28134788005446754,0.35254973805040063,0.3371013378123527,0.3585466715615557
0,JOINT_BIN,-1,20264509,1,history,17-31,182,1486,True,0.3263795423956931,0.3256212500957916,0.3035130718954248,0.0007582922999015198,0.0,0.28907505776572234,0.3685715234847094,0.2797301648951558,0.3232207037898559
0,JOINT_BIN,-1,20264509,1,run,1,214,3440,True,0.15465116279069768,0.1626118509506905,0.7026143790849673,-0.00796068815999281,0.0,0.14198015326876268,0.16789254245184637,0.6805830316093291,0.7218716877358067
0,JOINT_BIN,-1,20264509,1,run,2-3,209,792,True,0.6363636363636364,0.6413423577867553,0.16176470588235295,-0.004978721423118921,0.0,0.6026649350649351,0.667913215271827,0.15182462349804987,0.17156723429416265
0,JOINT_BIN,-1,20264509,1,run,4-7,155,541,True,0.7375231053604436,0.7128214574742371,0.11049836601307189,0.024701647886206535,0.0,0.7045925644032117,0.7702807548928239,0.09907738820626566,0.12269598314213144
0,JOINT_BIN,-1,20264509,1,run,8+,46,123,False,0.6504065040650406,0.6876781806547919,0.025122549019607844,-0.03727167658975133,0.0,0.5591318785578747,0.7143502581755593,0.017619799856920138,0.03372914512086531
0,JOINT_BIN,-1,20264510,0,all,all,1834,41976,True,0.31432246998284735,0.3146991495863759,1.0,-0.00037667960352859634,0.0,0.3072317516612252,0.3217556520271479,1.0,1.0
0,JOINT_BIN,-1,20264510,0,history,1-4,1834,7336,True,0.31706652126499457,0.31483027658076135,0.1747665332570993,0.002236244684233229,0.0,0.3031624863685932,0.33329130316248634,0.17306784939133718,0.1766450923329721
0,JOINT_BIN,-1,20264510,0,history,5-8,1834,7336,True,0.3112050163576881,0.3164567280315785,0.1747665332570993,-0.005251711673890427,0.0,0.2949529716466739,0.3292052889858233,0.17306784939133718,0.1766450923329721
0,JOINT_BIN,-1,20264510,0,history,9-16,1834,14569,True,0.3158075365502093,0.31493524041972726,0.34707928340003813,0.0008722961304821114,0.0,0.30384171075490574,0.3290149086757208,0.34395104337866267,0.35075079249508134
0,JOINT_BIN,-1,20264510,0,history,17-31,1605,12735,True,0.31283863368669024,0.3133410694563475,0.3033876500857633,-0.0005024357696572477,0.0,0.2997143297673659,0.3250236174338982,0.2958985322123946,0.3098300717518149
0,JOINT_BIN,-1,20264510,0,run,1,1834,29363,True,0.16210877635119028,0.16220506264730641,0.6995187726319801,-9.628629611614233e-05,0.0,0.15791562914990584,0.16623665293835363,0.692069813556511,0.7064524069452119
0,JOINT_BIN,-1,20264510,0,run,2-3,1782,7058,True,0.6387078492490791,0.6391115726755465,0.16814370116256908,-0.00040372342646755147,0.0,0.62738676810141,0.6514633608055576,0.1648002562540683,0.171273093767708
0,JOINT_BIN,-1,20264510,0,run,4-7,1370,4535,True,0.7071664829106946,0.712939580365874,0.10803792643415285,-0.00577309745517938,0.0,0.6953724267757483,0.7196730260160459,0.10437139961030457,0.11225524030356046
0,JOINT_BIN,-1,20264510,0,run,8+,340,1020,True,0.7049019607843138,0.6891703643349134,0.024299599771297885,0.015731596449400406,0.0,0.6751723639369108,0.7343785976609745,0.021396223069966924,0.027577763109624117
0,JOINT_BIN,-1,20264510,1,all,all,214,4896,True,0.31209150326797386,0.31323465198698386,1.0,-0.0011431487190099753,0.0,0.29278970316169967,0.33489586033573493,1.0,1.0
0,JOINT_BIN,-1,20264510,1,history,1-4,214,856,True,0.3247663551401869,0.3217482554796634,0.17483660130718953,0.0030180996605235298,0.0,0.2827102803738318,0.37152453271028035,0.17011044277877296,0.1805193142420816
0,JOINT_BIN,-1,20264510,1,history,5-8,214,856,True,0.308411214953271,0.3126673011867182,0.17483660130718953,-0.004256086233447229,0.0,0.2686623831775701,0.35403037383177566,0.17011044277877296,0.1805193142420816
0,JOINT_BIN,-1,20264510,1,history,9-16,214,1698,True,0.2838633686690224,0.29296531354581207,0.34681372549019607,-0.009101944876789673,0.0,0.24923579779903063,0.31802721864761624,0.3379559552946701,0.35776107526253653
0,JOINT_BIN,-1,20264510,1,history,17-31,182,1486,True,0.3391655450874832,0.3318183292200951,0.3035130718954248,0.007347215867388098,0.0,0.30345837984026497,0.3755319233468858,0.2814988762800078,0.3216853848135635
0,JOINT_BIN,-1,20264510,1,run,1,214,3444,True,0.16608594657375145,0.16295249288980002,0.7034313725490197,0.0031334536839513955,0.0,0.1551217871820197,0.17970345491063142,0.681648304752615,0.7221624502607747
0,JOINT_BIN,-1,20264510,1,run,2-3,208,874,True,0.6441647597254004,0.6427459352537662,0.17851307189542484,0.0014188244716341152,0.0,0.6134988444316047,0.6730654682800588,0.1686095039421879,0.18956140937834173
0,JOINT_BIN,-1,20264510,1,run,4-7,156,499,True,0.6733466933867736,0.7137049054089104,0.10191993464052287,-0.04035821202213689,0.0,0.6365219669746749,0.7027451980282169,0.09008270774351552,0.11293840652730358
0,JOINT_BIN,-1,20264510,1,run,8+,31,79,False,0.7215189873417721,0.6897439924678904,0.01613562091503268,0.0317749948738816,0.0,0.6268190298507463,0.79798443147067,0.010793414249166222,0.021965005992800327
0,JOINT_BIN,-1,20264511,0,all,all,1834,41976,True,0.31353630646083475,0.31484470123190067,1.0,-0.001308394771065907,0.0,0.30692590310743567,0.3203319184593434,1.0,1.0
0,JOINT_BIN,-1,20264511,0,history,1-4,1834,7336,True,0.31284078516902947,0.31475087326237944,0.1747665332570993,-0.0019100880933499837,0.0,0.29741344056706653,0.3275661123227917,0.17318960688549595,0.1766577472486387
0,JOINT_BIN,-1,20264511,0,history,5-8,1834,7336,True,0.31284078516902947,0.31495771093883645,0.1747665332570993,-0.0021169257698070015,0.0,0.297430479825518,0.3293381952017448,0.17318960688549595,0.1766577472486387
0,JOINT_BIN,-1,20264511,0,history,9-16,1834,14569,True,0.30921820303383896,0.3121765128462254,0.34707928340003813,-0.002958309812386408,0.0,0.29606888180175867,0.32116055362652013,0.3440052461773079,0.35045852329428895
0,JOINT_BIN,-1,20264511,0,history,17-31,1605,12735,True,0.3192775814683942,0.3178860926229671,0.3033876500857633,0.0013914888454271467,0.0,0.3062439779801352,0.3336553603536539,0.2962611322797494,0.3096251648375804
0,JOINT_BIN,-1,20264511,0,run,1,1834,29394,True,0.16377492005171124,0.16259297980693196,0.7002572898799314,0.0011819402447792882,0.0,0.15988201275511363,0.1675461846112961,0.6935470777345261,0.7068299760778513
0,JOINT_BIN,-1,20264511,0,run,2-3,1793,7138,True,0.6407957411039507,0.6412470934789533,0.17004955212502382,-0.00045135237500261254,0.0,0.6302147317617904,0.6509703821267093,0.16696013136460627,0.17291968559962653
0,JOINT_BIN,-1,20264511,0,run,4-7,1401,4494,True,0.696706720071206,0.7133864384431859,0.1070611778158948,-0.016679718371979884,0.0,0.6827407918120031,0.7088372085010671,0.1032710914544852,0.11104921760059801
0,JOINT_BIN,-1,20264511,0,run,8+,342,950,True,0.6757894736842105,0.6878765503672196,0.02263198017914999,-0.012087076683009134,0.0,0.6447407792284364,0.7047530841214288,0.019586517097149106,0.02539382552620465
0,JOINT_BIN,-1,20264511,1,all,all,214,4896,True,0.31229575163398693,0.31325514915918234,1.0,-0.0009593975251954283,0.0,0.287935794910933,0.3333482054332738,1.0,1.0
0,JOINT_BIN,-1,20264511,1,history,1-4,214,856,True,0.3177570093457944,0.32342481305816084,0.17483660130718953,-0.005667803712366446,0.0,0.2745035046728972,0.36568341121495324,0.16950411152776337,0.17987634451965195
0,JOINT_BIN,-1,20264511,1,history,5-8,214,856,True,0.3037383177570093,0.30766908126887005,0.17483660130718953,-0.003930763511860765,0.0,0.2558411214953271,0.34813084112149534,0.16950411152776337,0.17987634451965195
0,JOINT_BIN,-1,20264511,1,history,9-16,214,1698,True,0.31919905771495877,0.3210488497917139,0.34681372549019607,-0.0018497920767550408,0.0,0.2786555188729102,0.35517600091726864,0.3370230853217969,0.3566882813102491
0,JOINT_BIN,-1,20264511,1,history,17-31,182,1486,True,0.3061911170928668,0.3017092125121724,0.3035130718954248,0.004481904580694309,0.0,0.27221990558615267,0.3434241956970876,0.2840722322468542,0.32396869162267644
0,JOINT_BIN,-1,20264511,1,run,1,214,3439,True,0.16574585635359115,0.16279631673738,0.7024101307189542,0.002949539616211144,0.0,0.15344588184206745,0.17815430253979248,0.6816633299311716,0.7264784622361262
0,JOINT_BIN,-1,20264511,1,run,2-3,208,844,True,0.6481042654028436,0.6378503871828939,0.17238562091503268,0.010253878219949619,0.0,0.6128670710641546,0.6837509897501339,0.16206596735841294,0.1817291243406213
0,JOINT_BIN,-1,20264511,1,run,4-7,154,526,True,0.6825095057034221,0.7136427364439929,0.10743464052287582,-0.031133230740570783,0.0,0.6392263125902287,0.7205166642083459,0.09393635966397065,0.12047320906697036
0,JOINT_BIN,-1,20264511,1,run,8+,36,87,False,0.6091954022988506,0.6910215042713126,0.017769607843137254,-0.08182610197246187,0.0,0.4847860962566845,0.7033333333333334,0.011364205570026048,0.02523114775682169
0,JOINT_BIN,-1,20264512,0,all,all,1834,41976,True,0.3177291785782352,0.31661143551352877,1.0,0.0011177430647064067,0.0,0.3095228082525544,0.32500676117153876,1.0,1.0
0,JOINT_BIN,-1,20264512,0,history,1-4,1834,7336,True,0.3112050163576881,0.3145406865579722,0.1747665332570993,-0.0033356702002840357,0.0,0.2942952562704471,0.32879975463467825,0.17314443871342433,0.17655411422107772
0,JOINT_BIN,-1,20264512,0,history,5-8,1834,7336,True,0.3212922573609597,0.3177510697062121,0.1747665332570993,0.003541187654747556,0.0,0.3061409487459106,0.33806229552889855,0.17314443871342433,0.17655411422107772
0,JOINT_BIN,-1,20264512,0,history,9-16,1834,14569,True,0.3262406479511291,0.321592233934225,0.34707928340003813,0.004648414016904121,0.0,0.3131225567446578,0.33923972849632683,0.34390561177528356,0.3505411777849555
0,JOINT_BIN,-1,20264512,0,history,17-31,1605,12735,True,0.30969768354927363,0.3114497084392701,0.3033876500857633,-0.0017520248899964227,0.0,0.29624545391590484,0.3241775002780308,0.29646503525873336,0.3099200130193056
0,JOINT_BIN,-1,20264512,0,run,1,1834,29238,True,0.16382789520487037,0.16271731215034874,0.6965408805031447,0.0011105830545216084,0.0,0.15964769501797157,0.16859541833565925,0.6889343864915055,0.7044085591417372
0,JOINT_BIN,-1,20264512,0,run,2-3,1791,7109,True,0.6303277535518357,0.6398477195351022,0.16935868115113398,-0.00951996598326657,0.0,0.6196822581494678,0.6411718359913496,0.16620495915599762,0.17308937537467287
0,JOINT_BIN,-1,20264512,0,run,4-7,1344,4496,True,0.7308718861209964,0.7127112217964948,0.10710882408995616,0.01816066432450152,0.0,0.7184760671549855,0.7437610629090564,0.10298904317612674,0.11096636768396276
0,JOINT_BIN,-1,20264512,0,run,8+,395,1133,True,0.6884377758164166,0.6880191995515477,0.026991614255765198,0.000418576264868942,0.0,0.6598516476048079,0.7126407236541701,0.024110799832685187,0.03002066615097925
0,JOINT_BIN,-1,20264512,1,all,all,214,4896,True,0.3125,0.3145216030890395,1.0,-0.0020216030890394844,0.0,0.2936524825528086,0.3326299056819823,1.0,1.0
