kappa,seed,tape,group,bin,weight,observed_repeat,observed_history_prediction,generated_history_reencoded_prediction,generated_repeat,observed_history_bias,history_and_condition_composition_shift,outcome_minus_reencoded_prediction
1,20260920,20261001,pooled,0,0.19868252888326518,0.34249687970045123,0.015626021791291838,0.01562968342244074,0.016780675502351433,-0.3268708579091594,3.6616311489025277e-06,0.0011509920799106926
1,20260920,20261001,pooled,1,0.20168371791366496,0.3282259844257385,0.0156260672135753,0.01562700539959251,0.015640273704789834,-0.31259991721216324,9.381860172109902e-07,1.3268305197322583e-05
1,20260920,20261001,pooled,2,0.2009397791074006,0.3236187583064363,0.015628033261690762,0.015626125095222095,0.016199978543074776,-0.30799072504474556,-1.908166468667094e-06,0.0005738534478526812
1,20260920,20261001,pooled,3,0.19964901348627528,0.30169750629000924,0.01562789242179917,0.01563036065154957,0.017018594390167036,-0.28606961386821006,2.4682297504012574e-06,0.001388233738617465
1,20260920,20261001,pooled,4,0.19904496060939397,0.2925504727830309,0.015627223566533184,0.015631607344279836,0.017319674728059984,-0.27692324921649775,4.383777746651968e-06,0.001688067383780148
1,20260920,20261002,pooled,0,0.19868252888326518,0.34249687970045123,0.015626021791291838,0.01563120285893832,0.01563151313047103,-0.3268708579091594,5.1810676464821015e-06,3.102715327094052e-07
1,20260920,20261002,pooled,1,0.20168371791366496,0.3282259844257385,0.0156260672135753,0.01562778628944235,0.014545454545454545,-0.31259991721216324,1.7190758670494743e-06,-0.0010823317439878043
1,20260920,20261002,pooled,2,0.2009397791074006,0.3236187583064363,0.015628033261690762,0.01563124689412017,0.014816382685998518,-0.30799072504474556,3.2136324294093632e-06,-0.0008148642081216538
1,20260920,20261002,pooled,3,0.19964901348627528,0.30169750629000924,0.01562789242179917,0.01563162193536593,0.014638316059408057,-0.28606961386821006,3.7295135667594903e-06,-0.000993305875957872
1,20260920,20261002,pooled,4,0.19904496060939397,0.2925504727830309,0.015627223566533184,0.01563054117821296,0.016012283395481466,-0.27692324921649775,3.317611679775484e-06,0.00038174221726850616
1,20260920,20261003,pooled,0,0.19868252888326518,0.34249687970045123,0.015626021791291838,0.015631606126538956,0.014804703905921882,-0.3268708579091594,5.584335247117711e-06,-0.0008269022206170741
1,20260920,20261003,pooled,1,0.20168371791366496,0.3282259844257385,0.0156260672135753,0.015628099776978654,0.015091933255393772,-0.31259991721216324,2.032563403354254e-06,-0.0005361665215848823
1,20260920,20261003,pooled,2,0.2009397791074006,0.3236187583064363,0.015628033261690762,0.01562903602951232,0.016851535836177475,-0.30799072504474556,1.002767821556283e-06,0.0012224998066651567
1,20260920,20261003,pooled,3,0.19964901348627528,0.30169750629000924,0.01562789242179917,0.015630167922545,0.014901372212692967,-0.28606961386821006,2.275500745829717e-06,-0.0007287957098520322
1,20260920,20261003,pooled,4,0.19904496060939397,0.2925504727830309,0.015627223566533184,0.015625823529676192,0.015268002165674066,-0.27692324921649775,-1.4000368569917765e-06,-0.00035782136400212654
1,20260920,20261004,pooled,0,0.19868252888326518,0.34249687970045123,0.015626021791291838,0.015628655169387367,0.015684612123781264,-0.3268708579091594,2.633378095528993e-06,5.595695439389661e-05
1,20260920,20261004,pooled,1,0.20168371791366496,0.3282259844257385,0.0156260672135753,0.015624540951151964,0.014834297738032614,-0.31259991721216324,-1.5262624233364913e-06,-0.0007902432131193498
1,20260920,20261004,pooled,2,0.2009397791074006,0.3236187583064363,0.015628033261690762,0.015629200534011903,0.014123393862164171,-0.30799072504474556,1.1672723211411662e-06,-0.0015058066718477321
1,20260920,20261004,pooled,3,0.19964901348627528,0.30169750629000924,0.01562789242179917,0.015625350563647215,0.014029786315562271,-0.28606961386821006,-2.541858151954013e-06,-0.001595564248084944
1,20260920,20261004,pooled,4,0.19904496060939397,0.2925504727830309,0.015627223566533184,0.015625507652978685,0.014597750865051903,-0.27692324921649775,-1.7159135544987658e-06,-0.0010277567879267823
1,20260920,20261005,pooled,0,0.19868252888326518,0.34249687970045123,0.015626021791291838,0.01563202031455953,0.014258147512864494,-0.3268708579091594,5.998523267693179e-06,-0.0013738728016950367
1,20260920,20261005,pooled,1,0.20168371791366496,0.3282259844257385,0.0156260672135753,0.015630792700573045,0.013459092835947435,-0.31259991721216324,4.725486997744777e-06,-0.00217169986462561
1,20260920,20261005,pooled,2,0.2009397791074006,0.3236187583064363,0.015628033261690762,0.015632043879184973,0.016625812639880635,-0.30799072504474556,4.01061749421075e-06,0.0009937687606956618
1,20260920,20261005,pooled,3,0.19964901348627528,0.30169750629000924,0.01562789242179917,0.015633255121004525,0.01592659002214956,-0.28606961386821006,5.362699205355148e-06,0.0002933349011450363
1,20260920,20261005,pooled,4,0.19904496060939397,0.2925504727830309,0.015627223566533184,0.01563228032991374,0.012440501947209,-0.27692324921649775,5.056763380556495e-06,-0.0031917783827047404
1,20260920,20261001,context_0,0,0.198200604484431,0.3198808426129513,0.01562577911686115,0.015628832701915195,0.017548019919373964,-0.30425506349609016,3.053585054046265e-06,0.001919187217458769
1,20260920,20261001,context_0,1,0.20205946439867856,0.3141893067102654,0.0156262159688612,0.01562649620112171,0.014919941775836972,-0.2985630907414042,2.8023226051124284e-07,-0.0007065544252847378
1,20260920,20261001,context_0,2,0.20044984887889225,0.3211655796339154,0.015628595287294437,0.01562563676635723,0.016235718580877932,-0.30553698434662097,-2.9585209372073873e-06,0.0006100818145207028
1,20260920,20261001,context_0,3,0.19988050889154424,0.31694623202166194,0.015628430785742733,0.015630055952814127,0.016861219195849545,-0.3013178012359192,1.6251670713930688e-06,0.0012311632430354186
1,20260920,20261001,context_0,4,0.19940957334645393,0.3152273528375044,0.015627957475862434,0.015631985568672145,0.017172430016466712,-0.299599395361642,4.028092809710976e-06,0.0015404444477945672
1,20260920,20261002,context_0,0,0.198200604484431,0.3198808426129513,0.01562577911686115,0.015630326728915737,0.015519253208868145,-0.30425506349609016,4.547612054588146e-06,-0.00011107352004759152
1,20260920,20261002,context_0,1,0.20205946439867856,0.3141893067102654,0.0156262159688612,0.015627008641394338,0.013737904670887587,-0.2985630907414042,7.926725331397488e-07,-0.001889103970506751
1,20260920,20261002,context_0,2,0.20044984887889225,0.3211655796339154,0.015628595287294437,0.015631557964258178,0.014964062684105103,-0.30553698434662097,2.9626769637407235e-06,-0.0006674952801530749
1,20260920,20261002,context_0,3,0.19988050889154424,0.31694623202166194,0.015628430785742733,0.015631421689500633,0.014534191088873005,-0.3013178012359192,2.9909037578997044e-06,-0.0010972306006276286
1,20260920,20261002,context_0,4,0.19940957334645393,0.3152273528375044,0.015627957475862434,0.01563062496003159,0.0153298994358597,-0.299599395361642,2.6674841691574913e-06,-0.0003007255241718916
1,20260920,20261003,context_0,0,0.198200604484431,0.3198808426129513,0.01562577911686115,0.01563029303914347,0.01483225426721601,-0.30425506349609016,4.513922282321087e-06,-0.0007980387719274604
1,20260920,20261003,context_0,1,0.20205946439867856,0.3141893067102654,0.0156262159688612,0.01562730347241877,0.014932448447499408,-0.2985630907414042,1.0875035575709513e-06,-0.0006948550249193611
1,20260920,20261003,context_0,2,0.20044984887889225,0.3211655796339154,0.015628595287294437,0.01562993136980417,0.01657722122838402,-0.30553698434662097,1.3360825097327722e-06,0.00094728985857985
1,20260920,20261003,context_0,3,0.19988050889154424,0.31694623202166194,0.015628430785742733,0.01562735531645626,0.015137067938021454,-0.3013178012359192,-1.0754692864739512e-06,-0.000490287378434805
1,20260920,20261003,context_0,4,0.19940957334645393,0.3152273528375044,0.015627957475862434,0.015625979547241518,0.015844218674407353,-0.299599395361642,-1.9779286209165026e-06,0.00021823912716583543
1,20260920,20261004,context_0,0,0.198200604484431,0.3198808426129513,0.01562577911686115,0.01562833279244548,0.015471831817644974,-0.30425506349609016,2.5536755843304226e-06,-0.0001565009748005046
1,20260920,20261004,context_0,1,0.20205946439867856,0.3141893067102654,0.0156262159688612,0.015625907295219614,0.014949970570924074,-0.2985630907414042,-3.086736415844338e-07,-0.0006759367242955405
1,20260920,20261004,context_0,2,0.20044984887889225,0.3211655796339154,0.015628595287294437,0.015627579208753132,0.01429081814933905,-0.30553698434662097,-1.0160785413049211e-06,-0.0013367610594140818
1,20260920,20261004,context_0,3,0.19988050889154424,0.31694623202166194,0.015628430785742733,0.015624982269932444,0.014234016887816647,-0.3013178012359192,-3.4485158102899593e-06,-0.0013909653821157966
1,20260920,20261004,context_0,4,0.19940957334645393,0.3152273528375044,0.015627957475862434,0.015623964620945376,0.014410952323766062,-0.299599395361642,-3.992854917058558e-06,-0.0012130122971793136
1,20260920,20261005,context_0,0,0.198200604484431,0.3198808426129513,0.01562577911686115,0.015632805559504935,0.013617739214268499,-0.30425506349609016,7.0264426437864624e-06,-0.002015066345236436
1,20260920,20261005,context_0,1,0.20205946439867856,0.3141893067102654,0.0156262159688612,0.015630652724891832,0.014432745770732284,-0.2985630907414042,4.436756030633954e-06,-0.0011979069541595486
1,20260920,20261005,context_0,2,0.20044984887889225,0.3211655796339154,0.015628595287294437,0.015633191615712243,0.017311365807067814,-0.30553698434662097,4.596328417805912e-06,0.0016781741913555713
1,20260920,20261005,context_0,3,0.19988050889154424,0.31694623202166194,0.015628430785742733,0.015633066874816796,0.015835777126099706,-0.3013178012359192,4.636089074062932e-06,0.00020271025128290945
1,20260920,20261005,context_0,4,0.19940957334645393,0.3152273528375044,0.015627957475862434,0.01563137061417314,0.01189332051898126,-0.299599395361642,3.4131383107073587e-06,-0.003738050095191882
1,20260920,20261001,context_1,0,0.20345310312645823,0.5511140235910879,0.01562849612330449,0.01563800009216276,0.009771986970684038,-0.5354855274677833,9.503968858268902e-06,-0.005866013121478721
1,20260920,20261001,context_1,1,0.1989867342177188,0.4623115577889447,0.015625421026443917,0.015630921807813915,0.02182952182952183,-0.4466861367625008,5.500781369998514e-06,0.006198600021707915
1,20260920,20261001,context_1,2,0.2046530231317912,0.3472312703583062,0.015621665353713867,0.015629587107041723,0.015857284440039643,-0.33160960500459236,7.921753327855968e-06,0.00022769733299791983
1,20260920,20261001,context_1,3,0.19725351643223785,0.15579587698546807,0.01562283931116864,0.01563363587878544,0.018304431599229287,-0.14017303767429942,1.0796567616799466e-05,0.002670795720443847
1,20260920,20261001,context_1,4,0.19565362309179388,0.07325383304940375,0.015620177288998229,0.015627975436795203,0.018633540372670808,-0.05763365576040552,7.798147796974145e-06,0.003005564935875605
1,20260920,20261002,context_1,0,0.20345310312645823,0.5511140235910879,0.01562849612330449,0.01563678700186414,0.016569200779727095,-0.5354855274677833,8.290878559649717e-06,0.0009324137778629546
1,20260920,20261002,context_1,1,0.1989867342177188,0.4623115577889447,0.015625421026443917,0.01563682835110173,0.02151639344262295,-0.4466861367625008,1.1407324657812523e-05,0.005879565091521221
1,20260920,20261002,context_1,2,0.2046530231317912,0.3472312703583062,0.015621665353713867,0.01562849351245424,0.013457556935817806,-0.33160960500459236,6.828158740371931e-06,-0.002170936576636433
1,20260920,20261002,context_1,3,0.19725351643223785,0.15579587698546807,0.01562283931116864,0.015633118041939495,0.015527950310559006,-0.14017303767429942,1.0278730770854269e-05,-0.00010516773138048892
1,20260920,20261002,context_1,4,0.19565362309179388,0.07325383304940375,0.015620177288998229,0.015629526372929248,0.02182952182952183,-0.05763365576040552,9.349083931018895e-06,0.006199995456592583
1,20260920,20261003,context_1,0,0.20345310312645823,0.5511140235910879,0.01562849612330449,0.015642779762970238,0.013658536585365854,-0.5354855274677833,1.4283639665747805e-05,-0.0019842431776043844
1,20260920,20261003,context_1,1,0.1989867342177188,0.4623115577889447,0.015625421026443917,0.01563431908307243,0.01756198347107438,-0.4466861367625008,8.898056628514617e-06,0.001927664388001949
1,20260920,20261003,context_1,2,0.2046530231317912,0.3472312703583062,0.015621665353713867,0.015621650563814793,0.019076305220883535,-0.33160960500459236,-1.4789899074538204e-08,0.003454654657068743
1,20260920,20261003,context_1,3,0.19725351643223785,0.15579587698546807,0.01562283931116864,0.015655542494966947,0.01276595744680851,-0.14017303767429942,3.270318379830668e-05,-0.0028895850481584374
1,20260920,20261003,context_1,4,0.19565362309179388,0.07325383304940375,0.015620177288998229,0.015624489555291393,0.010341261633919338,-0.05763365576040552,4.312266293163974e-06,-0.005283227921372055
1,20260920,20261004,context_1,0,0.20345310312645823,0.5511140235910879,0.01562849612330449,0.015634344645121905,0.01861427094105481,-0.5354855274677833,5.848521817414937e-06,0.002979926295932904
1,20260920,20261004,context_1,1,0.1989867342177188,0.4623115577889447,0.015625421026443917,0.015611824161223222,0.012833168805528134,-0.4466861367625008,-1.3596865220694837e-05,-0.0027786553556950876
1,20260920,20261004,context_1,2,0.2046530231317912,0.3472312703583062,0.015621665353713867,0.015641170335427234,0.012757605495583905,-0.33160960500459236,1.9504981713366898e-05,-0.0028835648398433285
1,20260920,20261004,context_1,3,0.19725351643223785,0.15579587698546807,0.01562283931116864,0.015628770351616025,0.012295081967213115,-0.14017303767429942,5.931040447383976e-06,-0.00333368838440291
1,20260920,20261004,context_1,4,0.19565362309179388,0.07325383304940375,0.015620177288998229,0.015639076660610696,0.016286644951140065,-0.05763365576040552,1.8899371612467533e-05,0.0006475682905293691
1,20260920,20261005,context_1,0,0.20345310312645823,0.5511140235910879,0.01562849612330449,0.015625737462746533,0.02027027027027027,-0.5354855274677833,-2.758660557957565e-06,0.004644532807523739
1,20260920,20261005,context_1,1,0.1989867342177188,0.4623115577889447,0.015625421026443917,0.01563044774232617,0.0040941658137154556,-0.4466861367625008,5.026715882254507e-06,-0.011536281928610715
1,20260920,20261005,context_1,2,0.2046530231317912,0.3472312703583062,0.015621665353713867,0.015624023339455109,0.010956175298804782,-0.33160960500459236,2.357985741241811e-06,-0.004667848040650327
1,20260920,20261005,context_1,3,0.19725351643223785,0.15579587698546807,0.01562283931116864,0.015634867520002614,0.016684045881126174,-0.14017303767429942,1.2028208833973417e-05,0.0010491783611235594
1,20260920,20261005,context_1,4,0.19565362309179388,0.07325383304940375,0.015620177288998229,0.015640511279723244,0.017391304347826087,-0.05763365576040552,2.033399072501503e-05,0.0017507930681028433
1,20260921,20261001,pooled,0,0.19868252888326518,0.34249687970045123,0.02545799135193851,0.02524526273410162,0.026172893136403128,-0.31703888834851274,-0.00021272861783688812,0.0009276304023015068
1,20260921,20261001,pooled,1,0.20168371791366496,0.3282259844257385,0.025383718380933368,0.02494826349906665,0.026069739302606972,-0.30284226604480513,-0.00043545488186671685,0.0011214758035403213
1,20260921,20261001,pooled,2,0.2009397791074006,0.3236187583064363,0.025162195225187485,0.02488509763056911,0.0252514444682217,-0.29845656308124885,-0.0002770975946183758,0.0003663468376525897
1,20260921,20261001,pooled,3,0.19964901348627528,0.30169750629000924,0.024915599815511637,0.024781782365366274,0.027263267429760665,-0.27678190647449763,-0.0001338174501453633,0.002481485064394391
1,20260921,20261001,pooled,4,0.19904496060939397,0.2925504727830309,0.02478624111865646,0.02469728982063072,0.027347405635853177,-0.26776423166437446,-8.895129802573981e-05,0.002650115815222457
1,20260921,20261002,pooled,0,0.19868252888326518,0.34249687970045123,0.02545799135193851,0.0252725381031157,0.022865043071360204,-0.31703888834851274,-0.0001854532488228082,-0.0024074950317554966
1,20260921,20261002,pooled,1,0.20168371791366496,0.3282259844257385,0.025383718380933368,0.025164786984712247,0.022485335650662613,-0.30284226604480513,-0.00021893139622112048,-0.0026794513340496345
1,20260921,20261002,pooled,2,0.2009397791074006,0.3236187583064363,0.025162195225187485,0.02508064692398403,0.0253324889170361,-0.29845656308124885,-8.154830120345527e-05,0.0002518419930520703
1,20260921,20261002,pooled,3,0.19964901348627528,0.30169750629000924,0.024915599815511637,0.02488462224741039,0.023978779840848806,-0.27678190647449763,-3.0977568101248076e-05,-0.0009058424065615835
1,20260921,20261002,pooled,4,0.19904496060939397,0.2925504727830309,0.02478624111865646,0.024723935233399635,0.024134985049124306,-0.26776423166437446,-6.230588525682479e-05,-0.0005889501842753289
1,20260921,20261003,pooled,0,0.19868252888326518,0.34249687970045123,0.02545799135193851,0.025028227885032978,0.0253619359611117,-0.31703888834851274,-0.00042976346690553127,0.0003337080760787217
1,20260921,20261003,pooled,1,0.20168371791366496,0.3282259844257385,0.025383718380933368,0.025040723917276405,0.024603431531239884,-0.30284226604480513,-0.00034299446365696276,-0.00043729238603652104
1,20260921,20261003,pooled,2,0.2009397791074006,0.3236187583064363,0.025162195225187485,0.024893419356068577,0.025757896968412127,-0.29845656308124885,-0.00026877586911890766,0.0008644776123435498
1,20260921,20261003,pooled,3,0.19964901348627528,0.30169750629000924,0.024915599815511637,0.024856874351585078,0.025088075157467707,-0.27678190647449763,-5.872546392655942e-05,0.00023120080588262884
1,20260921,20261003,pooled,4,0.19904496060939397,0.2925504727830309,0.02478624111865646,0.024627328099268764,0.023230917460657318,-0.26776423166437446,-0.00015891301938769642,-0.0013964106386114457
1,20260921,20261004,pooled,0,0.19868252888326518,0.34249687970045123,0.02545799135193851,0.025286674422167976,0.025,-0.31703888834851274,-0.00017131692977053262,-0.00028667442216797484
1,20260921,20261004,pooled,1,0.20168371791366496,0.3282259844257385,0.025383718380933368,0.025037144204409122,0.023181624840493405,-0.30284226604480513,-0.0003465741765242454,-0.001855519363915717
1,20260921,20261004,pooled,2,0.2009397791074006,0.3236187583064363,0.025162195225187485,0.02494634592937556,0.023441606223063176,-0.29845656308124885,-0.00021584929581192416,-0.001504739706312385
1,20260921,20261004,pooled,3,0.19964901348627528,0.30169750629000924,0.024915599815511637,0.02490120654168497,0.02292541168873103,-0.27678190647449763,-1.4393273826667635e-05,-0.0019757948529539396
1,20260921,20261004,pooled,4,0.19904496060939397,0.2925504727830309,0.02478624111865646,0.024678725895969426,0.02440068493150685,-0.26776423166437446,-0.00010751522268703448,-0.000278040964462576
1,20260921,20261005,pooled,0,0.19868252888326518,0.34249687970045123,0.02545799135193851,0.025271288508633367,0.024638633377135347,-0.31703888834851274,-0.0001867028433051414,-0.0006326551314980201
1,20260921,20261005,pooled,1,0.20168371791366496,0.3282259844257385,0.025383718380933368,0.025134397506240046,0.02109020116807268,-0.30284226604480513,-0.00024932087469332204,-0.0040441963381673655
1,20260921,20261005,pooled,2,0.2009397791074006,0.3236187583064363,0.025162195225187485,0.025010407174897702,0.024539231174302265,-0.29845656308124885,-0.00015178805028978268,-0.00047117600059543713
1,20260921,20261005,pooled,3,0.19964901348627528,0.30169750629000924,0.024915599815511637,0.024868864978167003,0.02408124803685478,-0.27678190647449763,-4.673483734463427e-05,-0.000787616941312224
1,20260921,20261005,pooled,4,0.19904496060939397,0.2925504727830309,0.02478624111865646,0.0247545584717491,0.023285351397121085,-0.26776423166437446,-3.168264690735917e-05,-0.0014692070746280157
1,20260921,20261001,context_0,0,0.198200604484431,0.3198808426129513,0.02529837752081582,0.025173429886885576,0.026636133542244183,-0.2945824650921355,-0.00012494763393024536,0.0014627036553586069
1,20260921,20261001,context_0,1,0.20205946439867856,0.3141893067102654,0.0252713862137945,0.02492008121990473,0.024843192719222727,-0.2889179204964709,-0.0003513049938897693,-7.688850068200345e-05
1,20260921,20261001,context_0,2,0.20044984887889225,0.3211655796339154,0.025188916324743574,0.02487901501026816,0.025674865026994603,-0.29597666330917183,-0.0003099013144754158,0.0007958500167264439
1,20260921,20261001,context_0,3,0.19988050889154424,0.31694623202166194,0.02498584333194798,0.024717815025180334,0.027537922987164527,-0.29196038868971397,-0.000268028306767646,0.0028201079619841925
1,20260921,20261001,context_0,4,0.19940957334645393,0.3152273528375044,0.024901474386638776,0.024714811229532025,0.027652435496933934,-0.29032587845086566,-0.00018666315710675133,0.0029376242674019094
1,20260921,20261002,context_0,0,0.198200604484431,0.3198808426129513,0.02529837752081582,0.025249718914589346,0.02258409604184001,-0.2945824650921355,-4.8658606226475304e-05,-0.0026656228727493375
1,20260921,20261002,context_0,1,0.20205946439867856,0.3141893067102654,0.0252713862137945,0.025179365623955577,0.021828765462042203,-0.2889179204964709,-9.202058983892245e-05,-0.003350600161913374
1,20260921,20261002,context_0,2,0.20044984887889225,0.3211655796339154,0.025188916324743574,0.025054992797693305,0.025894538606403013,-0.29597666330917183,-0.00013392352705026908,0.0008395458087097074
1,20260921,20261002,context_0,3,0.19988050889154424,0.31694623202166194,0.02498584333194798,0.024807090823632087,0.02402935606060606,-0.29196038868971397,-0.00017875250831589362,-0.0007777347630260265
1,20260921,20261002,context_0,4,0.19940957334645393,0.3152273528375044,0.024901474386638776,0.024725469680845373,0.02352800668816434,-0.29032587845086566,-0.00017600470579340333,-0.0011974629926810344
1,20260921,20261003,context_0,0,0.198200604484431,0.3198808426129513,0.02529837752081582,0.025014375250700112,0.025094696969696968,-0.2945824650921355,-0.0002840022701157095,8.032171899685636e-05
1,20260921,20261003,context_0,1,0.20205946439867856,0.3141893067102654,0.0252713862137945,0.02500652911520677,0.024663137632338787,-0.2889179204964709,-0.00026485709858772855,-0.00034339148286798363
1,20260921,20261003,context_0,2,0.20044984887889225,0.3211655796339154,0.025188916324743574,0.024831627718109404,0.025637982195845697,-0.29597666330917183,-0.0003572886066341707,0.0008063544777362937
1,20260921,20261003,context_0,3,0.19988050889154424,0.31694623202166194,0.02498584333194798,0.02473450635502837,0.024916943521594685,-0.29196038868971397,-0.000251336976919609,0.0001824371665663134
1,20260921,20261003,context_0,4,0.19940957334645393,0.3152273528375044,0.024901474386638776,0.024635440983215857,0.023316991510223605,-0.29032587845086566,-0.0002660334034229189,-0.0013184494729922523
1,20260921,20261004,context_0,0,0.198200604484431,0.3198808426129513,0.02529837752081582,0.02532364393662922,0.02510460251046025,-0.2945824650921355,2.5266415813397086e-05,-0.00021904142616896785
1,20260921,20261004,context_0,1,0.20205946439867856,0.3141893067102654,0.0252713862137945,0.025095566197041952,0.02379535990481856,-0.2889179204964709,-0.0001758200167525474,-0.001300206292223393
1,20260921,20261004,context_0,2,0.20044984887889225,0.3211655796339154,0.025188916324743574,0.024921840693171615,0.022863877430760165,-0.29597666330917183,-0.00026707563157195996,-0.0020579632624114497
1,20260921,20261004,context_0,3,0.19988050889154424,0.31694623202166194,0.02498584333194798,0.024899784080471977,0.023194327604855184,-0.29196038868971397,-8.605925147600266e-05,-0.0017054564756167935
1,20260921,20261004,context_0,4,0.19940957334645393,0.3152273528375044,0.024901474386638776,0.024668668798348378,0.023928571428571428,-0.29032587845086566,-0.00023280558829039816,-0.0007400973697769507
1,20260921,20261005,context_0,0,0.198200604484431,0.3198808426129513,0.02529837752081582,0.025293764184984708,0.02376554611501047,-0.2945824650921355,-4.613335831113452e-06,-0.0015282180699742395
1,20260921,20261005,context_0,1,0.20205946439867856,0.3141893067102654,0.0252713862137945,0.025119172217056354,0.02176541717049577,-0.2889179204964709,-0.00015221399673814515,-0.003353755046560585
1,20260921,20261005,context_0,2,0.20044984887889225,0.3211655796339154,0.025188916324743574,0.024987820751509515,0.025044091710758377,-0.29597666330917183,-0.00020109557323405927,5.6270959248861524e-05
1,20260921,20261005,context_0,3,0.19988050889154424,0.31694623202166194,0.02498584333194798,0.024852302122573118,0.024336283185840708,-0.29196038868971397,-0.0001335412093748621,-0.0005160189367324104
1,20260921,20261005,context_0,4,0.19940957334645393,0.3152273528375044,0.024901474386638776,0.024764839527989004,0.022609514837494113,-0.29032587845086566,-0.00013663485864977287,-0.0021553246904948906
1,20260921,20261001,context_1,0,0.20345310312645823,0.5511140235910879,0.02692627050788148,0.025858736215311973,0.024043715846994537,-0.5241877530832064,-0.0010675342925695053,-0.001815020368317436
1,20260921,20261001,context_1,1,0.1989867342177188,0.4623115577889447,0.026434914182428538,0.02522309757379025,0.03455497382198953,-0.4358766436065162,-0.0012118166086382866,0.009331876248199276
1,20260921,20261001,context_1,2,0.2046530231317912,0.3472312703583062,0.024951042413274706,0.02494072462924923,0.021760633036597428,-0.32228022794503147,-1.0317784025475757e-05,-0.003180091592651802
1,20260921,20261001,context_1,3,0.19725351643223785,0.15579587698546807,0.024239216034463346,0.025298307176085902,0.02495201535508637,-0.1315566609510047,0.0010590911416225555,-0.0003462918209995308
1,20260921,20261001,context_1,4,0.19565362309179388,0.07325383304940375,0.023671354876682035,0.024546467539263775,0.024665981500513873,-0.04958247817272171,0.0008751126625817403,0.00011951396125009853
1,20260921,20261002,context_1,0,0.20345310312645823,0.5511140235910879,0.02692627050788148,0.02545617083106265,0.025100401606425703,-0.5241877530832064,-0.0014700996768188292,-0.00035576922463694677
1,20260921,20261002,context_1,1,0.1989867342177188,0.4623115577889447,0.026434914182428538,0.025082752724947154,0.029045643153526972,-0.4358766436065162,-0.0013521614574813837,0.003962890428579818
1,20260921,20261002,context_1,2,0.2046530231317912,0.3472312703583062,0.024951042413274706,0.02527115803235018,0.01962809917355372,-0.32228022794503147,0.0003201156190754742,-0.0056430588587964604
1,20260921,20261002,context_1,3,0.19725351643223785,0.15579587698546807,0.024239216034463346,0.025560539397105696,0.0235655737704918,-0.1315566609510047,0.0013213233626423494,-0.001994965626613894
1,20260921,20261002,context_1,4,0.19565362309179388,0.07325383304940375,0.023671354876682035,0.024706398024253787,0.029233870967741934,-0.04958247817272171,0.0010350431475717528,0.004527472943488146
1,20260921,20261003,context_1,0,0.20345310312645823,0.5511140235910879,0.02692627050788148,0.025098062640443296,0.026732673267326732,-0.5241877530832064,-0.0018282078674381821,0.0016346106268834357
1,20260921,20261003,context_1,1,0.1989867342177188,0.4623115577889447,0.026434914182428538,0.025364943040368338,0.02494802494802495,-0.4358766436065162,-0.0010699711420601998,-0.00041691809234338864
1,20260921,20261003,context_1,2,0.2046530231317912,0.3472312703583062,0.024951042413274706,0.02540494148113581,0.026812313803376366,-0.32228022794503147,0.0004538990678611028,0.0014073723222405576
1,20260921,20261003,context_1,3,0.19725351643223785,0.15579587698546807,0.024239216034463346,0.025959631866042283,0.027659574468085105,-0.1315566609510047,0.001720415831578937,0.0016999426020428213
1,20260921,20261003,context_1,4,0.19565362309179388,0.07325383304940375,0.023671354876682035,0.024576770113123352,0.021494370522006142,-0.04958247817272171,0.0009054152364413176,-0.0030823995911172103
1,20260921,20261004,context_1,0,0.20345310312645823,0.5511140235910879,0.02692627050788148,0.02500335170446258,0.024210526315789474,-0.5241877530832064,-0.0019229188034189,-0.0007928253886731046
1,20260921,20261004,context_1,1,0.1989867342177188,0.4623115577889447,0.026434914182428538,0.02453370984324599,0.018924302788844622,-0.4358766436065162,-0.0019012043391825467,-0.005609407054401369
1,20260921,20261004,context_1,2,0.2046530231317912,0.3472312703583062,0.024951042413274706,0.025114090448238157,0.027237354085603113,-0.32228022794503147,0.00016304803496345124,0.002123263637364956
1,20260921,20261004,context_1,3,0.19725351643223785,0.15579587698546807,0.024239216034463346,0.02492480175665666,0.020618556701030927,-0.1315566609510047,0.0006855857221933145,-0.004306245055625733
1,20260921,20261004,context_1,4,0.19565362309179388,0.07325383304940375,0.023671354876682035,0.024768217018868586,0.028601694915254237,-0.04958247817272171,0.0010968621421865513,0.0038334778963856515
1,20260921,20261005,context_1,0,0.20345310312645823,0.5511140235910879,0.02692627050788148,0.025100745580340984,0.03155818540433925,-0.5241877530832064,-0.0018255249275404943,0.006457439823998268
1,20260921,20261005,context_1,1,0.1989867342177188,0.4623115577889447,0.026434914182428538,0.025278307609106144,0.015495867768595042,-0.4358766436065162,-0.001156606573322394,-0.009782439840511102
1,20260921,20261005,context_1,2,0.2046530231317912,0.3472312703583062,0.024951042413274706,0.025180578565028446,0.020100502512562814,-0.32228022794503147,0.00022953615175374045,-0.005080076052465632
1,20260921,20261005,context_1,3,0.19725351643223785,0.15579587698546807,0.024239216034463346,0.025011641713423478,0.021784232365145227,-0.1315566609510047,0.0007724256789601314,-0.0032274093482782505
1,20260921,20261005,context_1,4,0.19565362309179388,0.07325383304940375,0.023671354876682035,0.02466784014186154,0.02931937172774869,-0.04958247817272171,0.0009964852651795052,0.004651531585887152
