kappa,seed,tape,kind,group,planned_entities,generated_entities,events,gap_conditioned_mark_tv,transition_conditioned_mark_tv,short_gap_repeat_curve_l1,gap_repeat_mi_error,gap_lag1_acf_error,amount_lag1_acf_error,gap_ks,gap_scaled_w1,gap_zero_rate_error,mark_sparse_tv,amount_ks,amount_scaled_w1,length_scaled_w1
1,20260921,20261003,roundtrip,context_1,653,653,15654,0.0016716249390270955,0.0025539324192332146,0.0003590035276609091,8.626403571368457e-05,0.024435550814506796,0.0013028071669856003,0.006066262249183385,0.02971707732583259,0.0,0.0,0.0055576849367574566,0.01004202339671729,0.0
1,20260921,20261004,roundtrip,pooled,6846,6846,164117,0.0008894652876806556,0.001947374560169839,0.0005353218122501012,3.5733838477623736e-08,0.020791785832360604,0.00020274474747571623,0.0054682681486096785,0.025493929447237475,0.0,0.0,0.005593570440600271,0.009536118694282395,0.0
1,20260921,20261004,roundtrip,context_0,6193,6193,148463,0.0009931732820418994,0.002134397286059627,0.0004994624555631368,8.187778205000868e-06,0.020543110847622073,0.0003694425395498227,0.0054965909889646,0.025557347596465083,0.0,0.0,0.005617561277894145,0.009524993440083314,0.0
1,20260921,20261004,roundtrip,context_1,653,653,15654,0.0015828055106376585,0.002616112787929637,0.0006535054817694771,0.00013528518963835945,0.023094905392260265,0.0013225525019849374,0.005532964469035395,0.025778190787334967,0.0,0.0,0.005621566372812081,0.010598649498905209,0.0
1,20260921,20261005,roundtrip,pooled,6846,6846,164117,0.0009138222550888356,0.002043920952800847,0.0002689368473973808,6.93731349686675e-06,0.019831498258637087,0.00017917092410011282,0.0054682681486096785,0.025156234756011073,0.0,0.0,0.005727621148327144,0.00959865397657962,0.0
1,20260921,20261005,roundtrip,context_0,6193,6193,148463,0.0009547043996917479,0.0021944362450982795,0.00015315346739028384,2.1905699392821883e-06,0.01942839907500192,0.00022171665816460051,0.0053981865467068735,0.024903961054346502,0.0,0.0,0.005759010662589326,0.009679713043547051,0.0
1,20260921,20261005,roundtrip,context_1,653,653,15654,0.0018728331079028472,0.002742643917993605,0.0005403865775800489,1.5258711000998293e-05,0.02359805068242196,0.00016752266793156924,0.0061995866942203826,0.02833016393353377,0.0,0.0,0.005429922064648096,0.009676082955938125,0.0
1,20260921,20261001,generated,pooled,2048,2048,48920,0.014971387863835957,0.1752726876585851,0.2913197657488722,0.0007469992707751611,0.028009469051640604,0.005922012201435563,0.013812339901311865,0.049056598887168235,6.400409626216078e-05,0.010046240743303117,0.00558838248988458,0.013893628475590458,0.015150947804831307
1,20260921,20261001,generated,context_0,1834,1834,43810,0.0146469258521143,0.1766664455116848,0.29100974016589903,6.2445564247852925e-06,0.026709364387731943,0.0043966617488929135,0.013209213299096856,0.050935061223619064,4.76462740613684e-05,0.008798547320769222,0.005606498365017365,0.011476352063871497,0.015980419726708005
1,20260921,20261001,generated,context_1,214,214,5110,0.04487630362637625,0.21018797797052477,0.2942763262325359,0.08063299955111178,0.04060201208198491,0.020325000473794798,0.025955554488088617,0.04630490929361723,0.0002042483660130719,0.019788043645397255,0.02710758108879474,0.04232939100550451,0.03596270269496643
1,20260921,20261002,generated,pooled,2048,2048,48920,0.015029066615911515,0.17738370705520393,0.2939787694024268,0.0007373950310647327,0.025025426517991833,0.00027779955351311535,0.0064107810428061796,0.02728732465746792,6.400409626216078e-05,0.009634298125595308,0.005503469965793428,0.012950490494151801,0.015150947804831307
1,20260921,20261002,generated,context_0,1834,1834,43810,0.017037506912963636,0.17542635445276858,0.2939016612009474,2.5077388656891037e-05,0.0246973715173225,0.0009104557056271422,0.0063174716217827,0.026283333999336803,4.76462740613684e-05,0.009236143756971005,0.005631542167610526,0.013180646291902257,0.015980419726708005
1,20260921,20261002,generated,context_1,214,214,5110,0.054090112230912285,0.21564301146915435,0.29497380980893895,0.08072635363498873,0.0286715858776269,0.011341375560505736,0.013579132850838227,0.0513090005636092,0.0002042483660130719,0.02746896749847548,0.01645945829042278,0.02178727370920639,0.03596270269496643
1,20260921,20261003,generated,pooled,2048,2048,48920,0.014224376855806905,0.1760294029350776,0.29292849393868065,0.0007433261329587021,0.012284839498409944,0.007559253033429361,0.005203762026405934,0.02556915323882931,0.0,0.010109176344891765,0.005302593440769221,0.012257352681738574,0.015150947804831307
1,20260921,20261003,generated,context_0,1834,1834,43810,0.015161119405689958,0.17534730641628565,0.29274744056373014,3.9199550460409095e-06,0.012008028508607396,0.00482339250761131,0.0052337943424317634,0.02564073394459723,0.0,0.009145740132879124,0.005379360643215536,0.01237020709343607,0.015980419726708005
1,20260921,20261003,generated,context_1,214,214,5110,0.05158015665041658,0.22156060948368134,0.2946935247655988,0.08089266016260437,0.015058535231876474,0.032297880696950804,0.011307838192050834,0.034828455805242124,0.0,0.0337956549122324,0.012675852092098261,0.01876036173223596,0.03596270269496643
1,20260921,20261004,generated,pooled,2048,2048,48920,0.013529419601757455,0.17320326064794805,0.29395153180887,0.0007461339905360493,0.02717320706165316,0.0024785014810026155,0.005463296504920612,0.029037455602107222,0.00014934289127837514,0.006671424746034648,0.005213596769362949,0.013938885403881962,0.015150947804831307
1,20260921,20261004,generated,context_0,1834,1834,43810,0.016716694416371684,0.17374007802054578,0.2936992513188161,3.7592855465442572e-06,0.02815957404897168,0.00031055620006677974,0.005428296433274915,0.029130058240048218,0.0001667619592147894,0.007213160950985411,0.004840151763515821,0.01441566573465294,0.015980419726708005
1,20260921,20261004,generated,context_1,214,214,5110,0.04919729730693326,0.21780265320584646,0.2963166101567953,0.08069321922919334,0.019525444924638327,0.021951180513549037,0.009692327701029069,0.03577490938634031,0.0,0.031466995299776444,0.014640675048011087,0.021542387187524107,0.03596270269496643
1,20260921,20261005,generated,pooled,2048,2048,48920,0.016769569038941706,0.17871642675450886,0.29421581856286005,0.0007216368304935264,0.0315644649374259,0.005684871030427441,0.01123443161433979,0.03553683192426271,8.533879501621438e-05,0.009936874029068368,0.005121373509478722,0.010997809452511378,0.015150947804831307
1,20260921,20261005,generated,context_0,1834,1834,43810,0.016735394949721153,0.18030314033286,0.2939725764739286,1.4029471415739138e-05,0.0296844482366731,0.0029895622337782536,0.011930330973049408,0.036546510679386315,7.14694110920526e-05,0.011501336936608583,0.005282076503842381,0.011095461645694806,0.015980419726708005
1,20260921,20261005,generated,context_1,214,214,5110,0.043095903672214275,0.20331383397855093,0.29659414776039766,0.08021495052604914,0.047890423426760184,0.029877156435796682,0.012388199174521275,0.03256123288371835,0.0002042483660130719,0.01570715749611773,0.009128619708435648,0.016499314627651165,0.03596270269496643
